id,tag,text
1,"[1, 'label']",21
2,"[2, 's1', 'heading']",Laws About Slaves
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",“Now these are the
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#ch.24:3;Deut. 4:14;6:1
6,"[6, 'p1', 'verse', 'v1', 'content']",rules that you shall set before them.
7,"['v001_ESV_EXO_021', 7, 'p1', 'verse', 'v1', 'plain_text']",1 “Now these are the rules that you shall set before them.
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'note', 'x']",#Deut. 15:12;Jer. 34:14;SeeLev. 25:39-41
10,"[10, 'p1', 'verse', 'v2', 'content']","When you buy a Hebrew slave,"
11,"[11, 'p1', 'verse', 'v2', 'note', 'f']","#21:2Orservant; the Hebrew term‘ebeddesignates a range of social and economic roles; also verses 5, 6, 7, 20, 21, 26, 27, 32 (see Preface)"
12,"[12, 'p1', 'verse', 'v2', 'content']","he shall serve six years, and in the seventh he shall go out free, for nothing."
13,"['v002_ESV_EXO_021', 13, 'p1', 'verse', 'v2', 'plain_text']","2 When you buy a Hebrew slave, he shall serve six years, and in the seventh he shall go out free, for nothing."
14,"[14, 'p1', 'verse', 'v3', 'label']",3
15,"[15, 'p1', 'verse', 'v3', 'content']","If he comes in single, he shall go out single; if he comes in married, then his wife shall go out with him."
16,"['v003_ESV_EXO_021', 16, 'p1', 'verse', 'v3', 'plain_text']","3 If he comes in single, he shall go out single; if he comes in married, then his wife shall go out with him."
17,"[17, 'p1', 'verse', 'v4', 'label']",4
18,"[18, 'p1', 'verse', 'v4', 'content']","If his master gives him a wife and she bears him sons or daughters, the wife and her children shall be her master’s, and he shall go out alone."
19,"['v004_ESV_EXO_021', 19, 'p1', 'verse', 'v4', 'plain_text']","4 If his master gives him a wife and she bears him sons or daughters, the wife and her children shall be her master’s, and he shall go out alone."
20,"[20, 'p1', 'verse', 'v5', 'label']",5
21,"[21, 'p1', 'verse', 'v5', 'content']",But
22,"[22, 'p1', 'verse', 'v5', 'note', 'x']","#Deut. 15:16,17"
23,"[23, 'p1', 'verse', 'v5', 'content']","if the slave plainly says, ‘I love my master, my wife, and my children; I will not go out free,’"
24,"['v005_ESV_EXO_021', 24, 'p1', 'verse', 'v5', 'plain_text']","5 But if the slave plainly says, ‘I love my master, my wife, and my children; I will not go out free,’"
25,"[25, 'p1', 'verse', 'v6', 'label']",6
26,"[26, 'p1', 'verse', 'v6', 'content']",then his master shall bring him to
27,"[27, 'p1', 'verse', 'v6', 'note', 'x']","#[Ps. 82:6;John 10:34,35]"
28,"[28, 'p1', 'verse', 'v6', 'content']","God, and he shall bring him to the door or the doorpost. And his master shall bore his ear through with an awl, and he shall be his slave forever."
29,"['v006_ESV_EXO_021', 29, 'p1', 'verse', 'v6', 'plain_text']","6 then his master shall bring him to God, and he shall bring him to the door or the doorpost. And his master shall bore his ear through with an awl, and he shall be his slave forever."
30,"[30, 'p2', 'verse', 'v7', 'label']",7
31,"[31, 'p2', 'verse', 'v7', 'content']",“When a man
32,"[32, 'p2', 'verse', 'v7', 'note', 'x']",#Neh. 5:5
33,"[33, 'p2', 'verse', 'v7', 'content']","sells his daughter as a slave, she shall not go out as the male slaves do."
