id,tag,text
1,"[1, 'label']",29
2,"[2, 's1', 'heading']",Consecration of the Priests
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']","“Now this is what you shall do to them to consecrate them, that they may serve me as priests."
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#Lev. 8:2
6,"[6, 'p1', 'verse', 'v1', 'content']","Take one bull of the herd and two rams without blemish,"
7,"['v001_ESV_EXO_029', 7, 'p1', 'verse', 'v1', 'plain_text']","1 “Now this is what you shall do to them to consecrate them, that they may serve me as priests. Take one bull of the herd and two rams without blemish,"
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'note', 'x']",#Lev. 2:4;SeeLev. 6:20-22
10,"[10, 'p1', 'verse', 'v2', 'content']","and unleavened bread, unleavened cakes mixed with oil, and unleavened wafers smeared with oil. You shall make them of fine wheat flour."
11,"['v002_ESV_EXO_029', 11, 'p1', 'verse', 'v2', 'plain_text']","2 and unleavened bread, unleavened cakes mixed with oil, and unleavened wafers smeared with oil. You shall make them of fine wheat flour."
12,"[12, 'p1', 'verse', 'v3', 'label']",3
13,"[13, 'p1', 'verse', 'v3', 'content']","You shall put them in one basket and bring them in the basket, and bring the bull and the two rams."
14,"['v003_ESV_EXO_029', 14, 'p1', 'verse', 'v3', 'plain_text']","3 You shall put them in one basket and bring them in the basket, and bring the bull and the two rams."
15,"[15, 'p1', 'verse', 'v4', 'label']",4
16,"[16, 'p1', 'verse', 'v4', 'content']",You shall bring Aaron and his sons to the entrance of the tent of meeting and
17,"[17, 'p1', 'verse', 'v4', 'note', 'x']",#ch.40:12;Lev. 8:6;[Heb. 10:22]
18,"[18, 'p1', 'verse', 'v4', 'content']",wash them with water.
19,"['v004_ESV_EXO_029', 19, 'p1', 'verse', 'v4', 'plain_text']",4 You shall bring Aaron and his sons to the entrance of the tent of meeting and wash them with water.
20,"[20, 'p1', 'verse', 'v5', 'label']",5
21,"[21, 'p1', 'verse', 'v5', 'content']",Then
22,"[22, 'p1', 'verse', 'v5', 'note', 'x']",#ch.28:2-4
23,"[23, 'p1', 'verse', 'v5', 'content']","you shall take the garments, and put on Aaron the coat and the robe of the ephod, and the ephod, and the breastpiece, and gird him with the"
24,"[24, 'p1', 'verse', 'v5', 'note', 'x']",#ch.28:8
25,"[25, 'p1', 'verse', 'v5', 'content']",skillfully woven band of the ephod.
26,"['v005_ESV_EXO_029', 26, 'p1', 'verse', 'v5', 'plain_text']","5 Then you shall take the garments, and put on Aaron the coat and the robe of the ephod, and the ephod, and the breastpiece, and gird him with the skillfully woven band of the ephod."
27,"[27, 'p1', 'verse', 'v6', 'label']",6
28,"[28, 'p1', 'verse', 'v6', 'note', 'x']","#ch.28:36,37;Lev. 8:9;[Num. 6:7]"
29,"[29, 'p1', 'verse', 'v6', 'content']",And you shall set the turban on his head and put the holy crown on the turban.
30,"['v006_ESV_EXO_029', 30, 'p1', 'verse', 'v6', 'plain_text']",6 And you shall set the turban on his head and put the holy crown on the turban.
31,"[31, 'p1', 'verse', 'v7', 'label']",7
32,"[32, 'p1', 'verse', 'v7', 'content']",You shall take
33,"[33, 'p1', 'verse', 'v7', 'note', 'x']","#ver.21;ch.28:41;30:25;Lev. 8:12,30;10:7;21:10;Num. 35:25"
34,"[34, 'p1', 'verse', 'v7', 'content']",the anointing oil and pour it on his head and anoint him.
35,"['v007_ESV_EXO_029', 35, 'p1', 'verse', 'v7', 'plain_text']",7 You shall take the anointing oil and pour it on his head and anoint him.
36,"[36, 'p1', 'verse', 'v8', 'label']",8
37,"[37, 'p1', 'verse', 'v8', 'content']",Then you
38,"[38, 'p1', 'verse', 'v8', 'note', 'x']",#Lev. 8:13
39,"[39, 'p1', 'verse', 'v8', 'content']","shall bring his sons and put coats on them,"
40,"['v008_ESV_EXO_029', 40, 'p1', 'verse', 'v8', 'plain_text']","8 Then you shall bring his sons and put coats on them,"
41,"[41, 'p1', 'verse', 'v9', 'label']",9
42,"[42, 'p1', 'verse', 'v9', 'content']",and you shall gird Aaron and his sons with
43,"[43, 'p1', 'verse', 'v9', 'note', 'x']","#ch.28:4,39"
44,"[44, 'p1', 'verse', 'v9', 'content']",sashes and bind caps on them. And
45,"[45, 'p1', 'verse', 'v9', 'note', 'x']",#ch.27:21;Num. 18:7
46,"[46, 'p1', 'verse', 'v9', 'content']",the priesthood shall be theirs by a statute forever. Thus you shall
47,"[47, 'p1', 'verse', 'v9', 'note', 'x']","#ver.29, 33;Lev. 8:33;16:32;See ch.28:41"
48,"[48, 'p1', 'verse', 'v9', 'content']",ordain Aaron and his sons.
49,"['v009_ESV_EXO_029', 49, 'p1', 'verse', 'v9', 'plain_text']",9 and you shall gird Aaron and his sons with sashes and bind caps on them. And the priesthood shall be theirs by a statute forever. Thus you shall ordain Aaron and his sons.
50,"[50, 'p2', 'verse', 'v10', 'label']",10
51,"[51, 'p2', 'verse', 'v10', 'content']",“Then you shall bring the bull before the tent of meeting.
52,"[52, 'p2', 'verse', 'v10', 'note', 'x']","#ver.15, 19;Lev. 1:4;8:14"
53,"[53, 'p2', 'verse', 'v10', 'content']",Aaron and his sons shall lay their hands on the head of the bull.
54,"['v010_ESV_EXO_029', 54, 'p2', 'verse', 'v10', 'plain_text']",10 “Then you shall bring the bull before the tent of meeting. Aaron and his sons shall lay their hands on the head of the bull.
55,"[55, 'p2', 'verse', 'v11', 'label']",11
56,"[56, 'p2', 'verse', 'v11', 'content']",Then you shall kill the bull before the
57,"[57, 'p2', 'verse', 'v11', 'nd']",Lord
58,"[58, 'p2', 'verse', 'v11', 'content']","at the entrance of the tent of meeting,"
59,"['v011_ESV_EXO_029', 59, 'p2', 'verse', 'v11', 'plain_text']","11 Then you shall kill the bull before the Lord at the entrance of the tent of meeting,"
60,"[60, 'p2', 'verse', 'v12', 'label']",12
61,"[61, 'p2', 'verse', 'v12', 'content']",and
62,"[62, 'p2', 'verse', 'v12', 'note', 'x']",#Lev. 8:15
63,"[63, 'p2', 'verse', 'v12', 'content']",shall take part of the blood of the bull and put it on the
64,"[64, 'p2', 'verse', 'v12', 'note', 'x']",#See ch.27:2
65,"[65, 'p2', 'verse', 'v12', 'content']","horns of the altar with your finger, and the rest of"
66,"[66, 'p2', 'verse', 'v12', 'note', 'f']",#29:12Hebrewall
67,"[67, 'p2', 'verse', 'v12', 'content']",the blood you shall pour out at the base of the altar.
68,"['v012_ESV_EXO_029', 68, 'p2', 'verse', 'v12', 'plain_text']","12 and shall take part of the blood of the bull and put it on the horns of the altar with your finger, and the rest of the blood you shall pour out at the base of the altar."
69,"[69, 'p2', 'verse', 'v13', 'label']",13
70,"[70, 'p2', 'verse', 'v13', 'content']",And you shall take all
71,"[71, 'p2', 'verse', 'v13', 'note', 'x']","#Lev. 3:3,4"
72,"[72, 'p2', 'verse', 'v13', 'content']","the fat that covers the entrails, and the long lobe of the liver, and the two kidneys with the fat that is on them, and burn them on the altar."
73,"['v013_ESV_EXO_029', 73, 'p2', 'verse', 'v13', 'plain_text']","13 And you shall take all the fat that covers the entrails, and the long lobe of the liver, and the two kidneys with the fat that is on them, and burn them on the altar."
74,"[74, 'p2', 'verse', 'v14', 'label']",14
75,"[75, 'p2', 'verse', 'v14', 'content']",But the flesh of the bull and its skin and its dung you shall burn with fire
76,"[76, 'p2', 'verse', 'v14', 'note', 'x']","#Lev. 4:11,12,21;Num. 19:3,5;Heb. 13:11"
77,"[77, 'p2', 'verse', 'v14', 'content']",outside the camp;
78,"[78, 'p2', 'verse', 'v14', 'note', 'x']",#ver.36;ch.30:10
79,"[79, 'p2', 'verse', 'v14', 'content']",it is a sin offering.
80,"['v014_ESV_EXO_029', 80, 'p2', 'verse', 'v14', 'plain_text']",14 But the flesh of the bull and its skin and its dung you shall burn with fire outside the camp; it is a sin offering.
81,"[81, 'p3', 'verse', 'v15', 'label']",15
82,"[82, 'p3', 'verse', 'v15', 'content']",“Then
83,"[83, 'p3', 'verse', 'v15', 'note', 'x']",#ver.1;Lev. 8:18
84,"[84, 'p3', 'verse', 'v15', 'content']","you shall take one of the rams, and"
85,"[85, 'p3', 'verse', 'v15', 'note', 'x']",#ver.19;Lev. 1:4;8:14
86,"[86, 'p3', 'verse', 'v15', 'content']","Aaron and his sons shall lay their hands on the head of the ram,"
87,"['v015_ESV_EXO_029', 87, 'p3', 'verse', 'v15', 'plain_text']","15 “Then you shall take one of the rams, and Aaron and his sons shall lay their hands on the head of the ram,"
88,"[88, 'p3', 'verse', 'v16', 'label']",16
89,"[89, 'p3', 'verse', 'v16', 'content']",and you shall kill the ram and shall take its blood and throw it against the sides of the altar.
90,"['v016_ESV_EXO_029', 90, 'p3', 'verse', 'v16', 'plain_text']",16 and you shall kill the ram and shall take its blood and throw it against the sides of the altar.
91,"[91, 'p3', 'verse', 'v17', 'label']",17
92,"[92, 'p3', 'verse', 'v17', 'content']",Then you shall
93,"[93, 'p3', 'verse', 'v17', 'note', 'x']",#Lev. 8:20
94,"[94, 'p3', 'verse', 'v17', 'content']","cut the ram into pieces, and wash its entrails and its legs, and put them with its pieces and its head,"
95,"['v017_ESV_EXO_029', 95, 'p3', 'verse', 'v17', 'plain_text']","17 Then you shall cut the ram into pieces, and wash its entrails and its legs, and put them with its pieces and its head,"
96,"[96, 'p3', 'verse', 'v18', 'label']",18
97,"[97, 'p3', 'verse', 'v18', 'content']",and burn the whole ram on the altar. It is a burnt offering to the
98,"[98, 'p3', 'verse', 'v18', 'nd']",Lord
99,"[99, 'p3', 'verse', 'v18', 'content']",. It is a
100,"[100, 'p3', 'verse', 'v18', 'note', 'x']","#ver.25, 41;SeeGen. 8:21"
101,"[101, 'p3', 'verse', 'v18', 'content']","pleasing aroma, a food offering"
102,"[102, 'p3', 'verse', 'v18', 'note', 'f']","#29:18Oran offering by fire; also verses 25, 41"
103,"[103, 'p3', 'verse', 'v18', 'content']",to the
104,"[104, 'p3', 'verse', 'v18', 'nd']",Lord
105,"[105, 'p3', 'verse', 'v18', 'content']",.
106,"['v018_ESV_EXO_029', 106, 'p3', 'verse', 'v18', 'plain_text']","18 and burn the whole ram on the altar. It is a burnt offering to the Lord . It is a pleasing aroma, a food offering to the Lord ."
107,"[107, 'p4', 'verse', 'v19', 'label']",19
108,"[108, 'p4', 'verse', 'v19', 'note', 'x']",#ver.1;Lev. 8:22
109,"[109, 'p4', 'verse', 'v19', 'content']","“You shall take the other ram,"
110,"[110, 'p4', 'verse', 'v19', 'note', 'x']",#[See ver.15above]
111,"[111, 'p4', 'verse', 'v19', 'content']","and Aaron and his sons shall lay their hands on the head of the ram,"
112,"['v019_ESV_EXO_029', 112, 'p4', 'verse', 'v19', 'plain_text']","19 “You shall take the other ram, and Aaron and his sons shall lay their hands on the head of the ram,"
113,"[113, 'p4', 'verse', 'v20', 'label']",20
114,"[114, 'p4', 'verse', 'v20', 'content']","and you shall kill the ram and take part of its blood and put it on the tip of the right ear of Aaron and on the tips of the right ears of his sons, and on the thumbs of their right hands and on the great toes of their right feet, and throw the rest of the blood against the sides of the altar."
115,"['v020_ESV_EXO_029', 115, 'p4', 'verse', 'v20', 'plain_text']","20 and you shall kill the ram and take part of its blood and put it on the tip of the right ear of Aaron and on the tips of the right ears of his sons, and on the thumbs of their right hands and on the great toes of their right feet, and throw the rest of the blood against the sides of the altar."
116,"[116, 'p4', 'verse', 'v21', 'label']",21
117,"[117, 'p4', 'verse', 'v21', 'content']","Then you shall take part of the blood that is on the altar, and of the"
118,"[118, 'p4', 'verse', 'v21', 'note', 'x']",#ver.7
119,"[119, 'p4', 'verse', 'v21', 'content']","anointing oil, and sprinkle it on Aaron and his garments, and on his sons and his sons’ garments with him. He and his garments shall be holy, and his sons and his sons’ garments with him."
120,"['v021_ESV_EXO_029', 120, 'p4', 'verse', 'v21', 'plain_text']","21 Then you shall take part of the blood that is on the altar, and of the anointing oil, and sprinkle it on Aaron and his garments, and on his sons and his sons’ garments with him. He and his garments shall be holy, and his sons and his sons’ garments with him."
121,"[121, 'p5', 'verse', 'v22', 'label']",22
122,"[122, 'p5', 'verse', 'v22', 'content']",“You shall also take the fat from the ram and the fat tail and the
123,"[123, 'p5', 'verse', 'v22', 'note', 'x']",#ver.13
124,"[124, 'p5', 'verse', 'v22', 'content']","fat that covers the entrails, and the long lobe of the liver and the two kidneys with the fat that is on them, and the right thigh (for it is a ram of"
125,"[125, 'p5', 'verse', 'v22', 'note', 'x']","#Lev. 7:37;8:28,31,33"
126,"[126, 'p5', 'verse', 'v22', 'content']","ordination),"
127,"['v022_ESV_EXO_029', 127, 'p5', 'verse', 'v22', 'plain_text']","22 “You shall also take the fat from the ram and the fat tail and the fat that covers the entrails, and the long lobe of the liver and the two kidneys with the fat that is on them, and the right thigh (for it is a ram of ordination),"
128,"[128, 'p5', 'verse', 'v23', 'label']",23
129,"[129, 'p5', 'verse', 'v23', 'content']",and
130,"[130, 'p5', 'verse', 'v23', 'note', 'x']","#ver.2, 3;Lev. 8:26"
131,"[131, 'p5', 'verse', 'v23', 'content']","one loaf of bread and one cake of bread made with oil, and one wafer out of the basket of unleavened bread that is before the"
132,"[132, 'p5', 'verse', 'v23', 'nd']",Lord
133,"[133, 'p5', 'verse', 'v23', 'content']",.
134,"['v023_ESV_EXO_029', 134, 'p5', 'verse', 'v23', 'plain_text']","23 and one loaf of bread and one cake of bread made with oil, and one wafer out of the basket of unleavened bread that is before the Lord ."
135,"[135, 'p5', 'verse', 'v24', 'label']",24
136,"[136, 'p5', 'verse', 'v24', 'content']","You shall put all these on the palms of Aaron and on the palms of his sons, and"
137,"[137, 'p5', 'verse', 'v24', 'note', 'x']","#Lev. 7:30;8:27,29;Num. 5:25;6:20"
138,"[138, 'p5', 'verse', 'v24', 'content']",wave them for a wave offering before the
139,"[139, 'p5', 'verse', 'v24', 'nd']",Lord
140,"[140, 'p5', 'verse', 'v24', 'content']",.
141,"['v024_ESV_EXO_029', 141, 'p5', 'verse', 'v24', 'plain_text']","24 You shall put all these on the palms of Aaron and on the palms of his sons, and wave them for a wave offering before the Lord ."
142,"[142, 'p5', 'verse', 'v25', 'label']",25
143,"[143, 'p5', 'verse', 'v25', 'content']",Then
144,"[144, 'p5', 'verse', 'v25', 'note', 'x']",#Lev. 6:22;8:28
145,"[145, 'p5', 'verse', 'v25', 'content']","you shall take them from their hands and burn them on the altar on top of the burnt offering, as a"
146,"[146, 'p5', 'verse', 'v25', 'note', 'x']","#ver.18, 41"
147,"[147, 'p5', 'verse', 'v25', 'content']",pleasing aroma before the
148,"[148, 'p5', 'verse', 'v25', 'nd']",Lord
149,"[149, 'p5', 'verse', 'v25', 'content']",. It is a food offering to the
150,"[150, 'p5', 'verse', 'v25', 'nd']",Lord
151,"[151, 'p5', 'verse', 'v25', 'content']",.
152,"['v025_ESV_EXO_029', 152, 'p5', 'verse', 'v25', 'plain_text']","25 Then you shall take them from their hands and burn them on the altar on top of the burnt offering, as a pleasing aroma before the Lord . It is a food offering to the Lord ."
153,"[153, 'p6', 'verse', 'v26', 'label']",26
154,"[154, 'p6', 'verse', 'v26', 'content']",“You shall take the
155,"[155, 'p6', 'verse', 'v26', 'note', 'x']",#Lev. 8:29
156,"[156, 'p6', 'verse', 'v26', 'content']",breast of the ram of Aaron’s
157,"[157, 'p6', 'verse', 'v26', 'note', 'x']",#ver.22
158,"[158, 'p6', 'verse', 'v26', 'content']",ordination and
159,"[159, 'p6', 'verse', 'v26', 'note', 'x']",#ver.24
160,"[160, 'p6', 'verse', 'v26', 'content']",wave it for a wave offering before the
161,"[161, 'p6', 'verse', 'v26', 'nd']",Lord
162,"[162, 'p6', 'verse', 'v26', 'content']",", and it shall be your portion."
163,"['v026_ESV_EXO_029', 163, 'p6', 'verse', 'v26', 'plain_text']","26 “You shall take the breast of the ram of Aaron’s ordination and wave it for a wave offering before the Lord , and it shall be your portion."
164,"[164, 'p6', 'verse', 'v27', 'label']",27
