id,tag,text
1,"[1, 'label']",4
2,"[2, 's1', 'heading']",Moses Given Powerful Signs
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']","Then Moses answered, “But behold, they will not believe me or listen to my voice, for they will say, ‘The"
5,"[5, 'p1', 'verse', 'v1', 'nd']",Lord
6,"[6, 'p1', 'verse', 'v1', 'content']",did not appear to you.’”
7,"['v001_ESV_EXO_004', 7, 'p1', 'verse', 'v1', 'plain_text']","1 Then Moses answered, “But behold, they will not believe me or listen to my voice, for they will say, ‘The Lord did not appear to you.’”"
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']",The
10,"[10, 'p1', 'verse', 'v2', 'nd']",Lord
11,"[11, 'p1', 'verse', 'v2', 'content']","said to him, “What is that in your hand?” He said,"
12,"[12, 'p1', 'verse', 'v2', 'note', 'x']","#ver.17, 20"
13,"[13, 'p1', 'verse', 'v2', 'content']",“A staff.”
14,"['v002_ESV_EXO_004', 14, 'p1', 'verse', 'v2', 'plain_text']","2 The Lord said to him, “What is that in your hand?” He said, “A staff.”"
15,"[15, 'p1', 'verse', 'v3', 'label']",3
16,"[16, 'p1', 'verse', 'v3', 'content']","And he said, “Throw it on the ground.” So he threw it on the ground, and it became a serpent, and Moses ran from it."
17,"['v003_ESV_EXO_004', 17, 'p1', 'verse', 'v3', 'plain_text']","3 And he said, “Throw it on the ground.” So he threw it on the ground, and it became a serpent, and Moses ran from it."
18,"[18, 'p1', 'verse', 'v4', 'label']",4
19,"[19, 'p1', 'verse', 'v4', 'content']",But the
20,"[20, 'p1', 'verse', 'v4', 'nd']",Lord
21,"[21, 'p1', 'verse', 'v4', 'content']","said to Moses, “Put out your hand and catch it by the tail”—so he put out his hand and caught it, and it became a staff in his hand—"
22,"['v004_ESV_EXO_004', 22, 'p1', 'verse', 'v4', 'plain_text']","4 But the Lord said to Moses, “Put out your hand and catch it by the tail”—so he put out his hand and caught it, and it became a staff in his hand—"
23,"[23, 'p1', 'verse', 'v5', 'label']",5
24,"[24, 'p1', 'verse', 'v5', 'content']",“that they may
25,"[25, 'p1', 'verse', 'v5', 'note', 'x']",#ch.19:9
26,"[26, 'p1', 'verse', 'v5', 'content']",believe that the
27,"[27, 'p1', 'verse', 'v5', 'nd']",Lord
28,"[28, 'p1', 'verse', 'v5', 'content']",","
29,"[29, 'p1', 'verse', 'v5', 'note', 'x']",#See ch.3:6
30,"[30, 'p1', 'verse', 'v5', 'content']","the God of their fathers, the God of Abraham, the God of Isaac, and the God of Jacob, has appeared to you.”"
31,"['v005_ESV_EXO_004', 31, 'p1', 'verse', 'v5', 'plain_text']","5 “that they may believe that the Lord , the God of their fathers, the God of Abraham, the God of Isaac, and the God of Jacob, has appeared to you.”"
32,"[32, 'p1', 'verse', 'v6', 'label']",6
33,"[33, 'p1', 'verse', 'v6', 'content']","Again, the"
34,"[34, 'p1', 'verse', 'v6', 'nd']",Lord
35,"[35, 'p1', 'verse', 'v6', 'content']","said to him, “Put your hand inside your cloak.”"
36,"[36, 'p1', 'verse', 'v6', 'note', 'f']",#4:6Hebrewinto your bosom; also verse 7
37,"[37, 'p1', 'verse', 'v6', 'content']","And he put his hand inside his cloak, and when he took it out, behold, his hand was"
38,"[38, 'p1', 'verse', 'v6', 'note', 'x']",#Num. 12:10;2 Kgs. 5:27
39,"[39, 'p1', 'verse', 'v6', 'content']",leprous
40,"[40, 'p1', 'verse', 'v6', 'note', 'f']",#4:6Leprosywas a term for several skin diseases; see Leviticus 13
41,"[41, 'p1', 'verse', 'v6', 'content']",like snow.
42,"['v006_ESV_EXO_004', 42, 'p1', 'verse', 'v6', 'plain_text']","6 Again, the Lord said to him, “Put your hand inside your cloak.” And he put his hand inside his cloak, and when he took it out, behold, his hand was leprous like snow."
43,"[43, 'p1', 'verse', 'v7', 'label']",7
44,"[44, 'p1', 'verse', 'v7', 'content']","Then God said, “Put your hand back inside your cloak.” So he put his hand back inside his cloak, and when he took it out, behold,"
45,"[45, 'p1', 'verse', 'v7', 'note', 'x']",#[2 Kgs. 5:14]
46,"[46, 'p1', 'verse', 'v7', 'content']",it was restored like the rest of his flesh.
47,"['v007_ESV_EXO_004', 47, 'p1', 'verse', 'v7', 'plain_text']","7 Then God said, “Put your hand back inside your cloak.” So he put his hand back inside his cloak, and when he took it out, behold, it was restored like the rest of his flesh."
48,"[48, 'p1', 'verse', 'v8', 'label']",8
49,"[49, 'p1', 'verse', 'v8', 'content']","“If they will not believe you,” God said, “or listen to the first sign, they may believe the latter sign."
50,"['v008_ESV_EXO_004', 50, 'p1', 'verse', 'v8', 'plain_text']","8 “If they will not believe you,” God said, “or listen to the first sign, they may believe the latter sign."
51,"[51, 'p1', 'verse', 'v9', 'label']",9
52,"[52, 'p1', 'verse', 'v9', 'content']","If they will not believe even these two signs or listen to your voice, you shall take some water from the Nile and pour it on the dry ground, and the water that you shall take from the Nile"
53,"[53, 'p1', 'verse', 'v9', 'note', 'x']",#ch.7:19
54,"[54, 'p1', 'verse', 'v9', 'content']",will become blood on the dry ground.”
55,"['v009_ESV_EXO_004', 55, 'p1', 'verse', 'v9', 'plain_text']","9 If they will not believe even these two signs or listen to your voice, you shall take some water from the Nile and pour it on the dry ground, and the water that you shall take from the Nile will become blood on the dry ground.”"
56,"[56, 'p2', 'verse', 'v10', 'label']",10
