id,tag,text
1,"[1, 'label']",17
2,"[2, 's1', 'heading']",Water from the Rock
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'note', 'x']","#ch.16:1;Num. 33:12,14"
5,"[5, 'p1', 'verse', 'v1', 'content']","All the congregation of the people of Israel moved on from the wilderness of Sin by stages, according to the commandment of the"
6,"[6, 'p1', 'verse', 'v1', 'nd']",Lord
7,"[7, 'p1', 'verse', 'v1', 'content']",", and camped at Rephidim, but there was no water for the people to drink."
8,"['v001_ESV_EXO_017', 8, 'p1', 'verse', 'v1', 'plain_text']","1 All the congregation of the people of Israel moved on from the wilderness of Sin by stages, according to the commandment of the Lord , and camped at Rephidim, but there was no water for the people to drink."
9,"[9, 'p1', 'verse', 'v2', 'label']",2
10,"[10, 'p1', 'verse', 'v2', 'note', 'x']","#Num. 20:3,4"
11,"[11, 'p1', 'verse', 'v2', 'content']","Therefore the people quarreled with Moses and said, “Give us water to drink.” And Moses said to them, “Why do you quarrel with me? Why do you"
12,"[12, 'p1', 'verse', 'v2', 'note', 'x']","#Deut. 6:16;Ps. 78:18,41;95:8,9;Isa. 7:12;Matt. 4:7;1 Cor. 10:9;Heb. 3:8,9"
13,"[13, 'p1', 'verse', 'v2', 'content']",test the
14,"[14, 'p1', 'verse', 'v2', 'nd']",Lord
15,"[15, 'p1', 'verse', 'v2', 'content']",?”
16,"['v002_ESV_EXO_017', 16, 'p1', 'verse', 'v2', 'plain_text']","2 Therefore the people quarreled with Moses and said, “Give us water to drink.” And Moses said to them, “Why do you quarrel with me? Why do you test the Lord ?”"
17,"[17, 'p1', 'verse', 'v3', 'label']",3
18,"[18, 'p1', 'verse', 'v3', 'content']","But the people thirsted there for water, and"
19,"[19, 'p1', 'verse', 'v3', 'note', 'x']",#ch.15:24;16:2
20,"[20, 'p1', 'verse', 'v3', 'content']","the people grumbled against Moses and said, “Why did you bring us up out of Egypt, to kill us and our children and our livestock with thirst?”"
21,"['v003_ESV_EXO_017', 21, 'p1', 'verse', 'v3', 'plain_text']","3 But the people thirsted there for water, and the people grumbled against Moses and said, “Why did you bring us up out of Egypt, to kill us and our children and our livestock with thirst?”"
22,"[22, 'p1', 'verse', 'v4', 'label']",4
23,"[23, 'p1', 'verse', 'v4', 'content']",So Moses cried to the
24,"[24, 'p1', 'verse', 'v4', 'nd']",Lord
25,"[25, 'p1', 'verse', 'v4', 'content']",", “What shall I do with this people? They are almost ready"
26,"[26, 'p1', 'verse', 'v4', 'note', 'x']","#Num. 14:10;1 Sam. 30:6;2 Chr. 24:21;Matt. 23:37;Luke 13:34;John 8:59;10:31-33;11:8;Acts 7:58;14:5,19;2 Cor. 11:25;Heb. 11:37;[Josh. 9:25;1 Kgs. 21:13]"
27,"[27, 'p1', 'verse', 'v4', 'content']",to stone me.”
28,"['v004_ESV_EXO_017', 28, 'p1', 'verse', 'v4', 'plain_text']","4 So Moses cried to the Lord , “What shall I do with this people? They are almost ready to stone me.”"
29,"[29, 'p1', 'verse', 'v5', 'label']",5
30,"[30, 'p1', 'verse', 'v5', 'content']",And the
31,"[31, 'p1', 'verse', 'v5', 'nd']",Lord
32,"[32, 'p1', 'verse', 'v5', 'content']","said to Moses, “Pass on before the people, taking with you some of the elders of Israel, and take in your hand the staff with"
33,"[33, 'p1', 'verse', 'v5', 'note', 'x']",#ch.7:20
34,"[34, 'p1', 'verse', 'v5', 'content']","which you struck the Nile, and go."
35,"['v005_ESV_EXO_017', 35, 'p1', 'verse', 'v5', 'plain_text']","5 And the Lord said to Moses, “Pass on before the people, taking with you some of the elders of Israel, and take in your hand the staff with which you struck the Nile, and go."
36,"[36, 'p1', 'verse', 'v6', 'label']",6
37,"[37, 'p1', 'verse', 'v6', 'note', 'x']","#Num. 20:8-11;Deut. 8:15;Neh. 9:15;Ps. 78:15,16,20;105:41;114:8;Isa. 43:20;48:21;1 Cor. 10:4"
