[1, 'label']	9
[2, 's1', 'heading']	Abimelech’s Conspiracy
[3, 'p1', 'verse', 'v1', 'label']	1
[4, 'p1', 'verse', 'v1', 'content']	Now Abimelech the son of Jerubbaal went to Shechem to
[5, 'p1', 'verse', 'v1', 'note', 'x']	#ch.8:31
[6, 'p1', 'verse', 'v1', 'content']	his mother’s relatives and said to them and to the whole clan of his mother’s family,
['v001_ESV_JDG_009', 7, 'p1', 'verse', 'v1', 'plain_text']	1 Now Abimelech the son of Jerubbaal went to Shechem to his mother’s relatives and said to them and to the whole clan of his mother’s family,
[8, 'p1', 'verse', 'v2', 'label']	2
[9, 'p1', 'verse', 'v2', 'content']	“Say in the ears of all the leaders of Shechem, ‘Which is better for you, that all
[10, 'p1', 'verse', 'v2', 'note', 'x']	#ch.8:30
[11, 'p1', 'verse', 'v2', 'content']	seventy of the sons of Jerubbaal rule over you, or that one rule over you?’ Remember also that
[12, 'p1', 'verse', 'v2', 'note', 'x']	#[See ver.1above]
[13, 'p1', 'verse', 'v2', 'content']	I am
[14, 'p1', 'verse', 'v2', 'note', 'x']	#Gen. 29:14
[15, 'p1', 'verse', 'v2', 'content']	your bone and your flesh.”
['v002_ESV_JDG_009', 16, 'p1', 'verse', 'v2', 'plain_text']	2 “Say in the ears of all the leaders of Shechem, ‘Which is better for you, that all seventy of the sons of Jerubbaal rule over you, or that one rule over you?’ Remember also that I am your bone and your flesh.”
[17, 'p2', 'verse', 'v3', 'label']	3
[18, 'p2', 'verse', 'v3', 'content']	And his mother’s relatives spoke all these words on his behalf in the ears of all the leaders of Shechem, and their hearts inclined to follow Abimelech, for they said,
[19, 'p2', 'verse', 'v3', 'note', 'x']	#ver.18
[20, 'p2', 'verse', 'v3', 'content']	“He is our brother.”
['v003_ESV_JDG_009', 21, 'p2', 'verse', 'v3', 'plain_text']	3 And his mother’s relatives spoke all these words on his behalf in the ears of all the leaders of Shechem, and their hearts inclined to follow Abimelech, for they said, “He is our brother.”
[22, 'p2', 'verse', 'v4', 'label']	4
[23, 'p2', 'verse', 'v4', 'content']	And they gave him seventy pieces of silver out of the house of
[24, 'p2', 'verse', 'v4', 'note', 'x']	#ch.8:33;[ver.46]
[25, 'p2', 'verse', 'v4', 'content']	Baal-berith with which Abimelech hired
[26, 'p2', 'verse', 'v4', 'note', 'x']	#ch.11:3;2 Chr. 13:7;[Prov. 12:11;Acts 17:5]
[27, 'p2', 'verse', 'v4', 'content']	worthless and reckless fellows, who followed him.
['v004_ESV_JDG_009', 28, 'p2', 'verse', 'v4', 'plain_text']	4 And they gave him seventy pieces of silver out of the house of Baal-berith with which Abimelech hired worthless and reckless fellows, who followed him.
[29, 'p2', 'verse', 'v5', 'label']	5
[30, 'p2', 'verse', 'v5', 'content']	And he went to his father’s house at
[31, 'p2', 'verse', 'v5', 'note', 'x']	#ch.6:24
[32, 'p2', 'verse', 'v5', 'content']	Ophrah
[33, 'p2', 'verse', 'v5', 'note', 'x']	#[2 Kgs. 11:1,2]
[34, 'p2', 'verse', 'v5', 'content']	and killed his brothers the sons of Jerubbaal, seventy men, on one stone. But Jotham the youngest son of Jerubbaal was left, for he hid himself.
['v005_ESV_JDG_009', 35, 'p2', 'verse', 'v5', 'plain_text']	5 And he went to his father’s house at Ophrah and killed his brothers the sons of Jerubbaal, seventy men, on one stone. But Jotham the youngest son of Jerubbaal was left, for he hid himself.
[36, 'p2', 'verse', 'v6', 'label']	6
[37, 'p2', 'verse', 'v6', 'content']	And all the leaders of Shechem came together, and all
[38, 'p2', 'verse', 'v6', 'note', 'x']	#ver.20;[2 Sam. 5:9]
[39, 'p2', 'verse', 'v6', 'content']	Beth-millo, and they went and made Abimelech king, by the oak of the pillar at Shechem.
