id,tag,text
0,['label'],15
1,"['p1', 'verse', 'v1', 'label']",1
2,"['p1', 'verse', 'v1', 'content']","The land allotted to the tribe of Judah by its clans reached to the border of Edom, to the Wilderness of Zin in the Negev far to the south."
3,"['p1', 'verse', 'v1', 'note', 'f']","tn Heb “The lot was to the tribe of the sons of Judah by their clans to the border of Edom, the wilderness of Zin toward the south, southward.”"
5,"['p1', 'verse', 'v2', 'label']",2
6,"['p1', 'verse', 'v2', 'content']","Their southern border started at the southern tip of the Salt Sea,"
7,"['p1', 'verse', 'v2', 'note', 'f']","tn Heb “Their southern border was from the end of the Salt Sea, from the tongue that faces to the south.”
sn The Salt Sea is another name for the Dead Sea (also in v. 5)."
9,"['p1', 'verse', 'v3', 'label']",3
10,"['p1', 'verse', 'v3', 'content']",extended
11,"['p1', 'verse', 'v3', 'note', 'f']",tn Heb “went out.”
12,"['p1', 'verse', 'v3', 'content']","south of the Scorpion Ascent,"
13,"['p1', 'verse', 'v3', 'note', 'f']",tn Or “the Ascent of Scorpions” (עַקְרַבִּים [’aqrabbim] means “scorpions” in Hebrew).
14,"['p1', 'verse', 'v3', 'content']","crossed to Zin, went up from the south to Kadesh Barnea, crossed to Hezron, went up to Addar, and turned toward Karka."
15,"['p1', 'verse', 'v4', 'label']",4
16,"['p1', 'verse', 'v4', 'content']","It then crossed to Azmon, extended to the Stream of Egypt,"
17,"['p1', 'verse', 'v4', 'note', 'f']","tn Traditionally “the Brook of Egypt,” although a number of recent translations have “the Wadi of Egypt” (cf. NAB, NIV, NRSV)."
18,"['p1', 'verse', 'v4', 'content']",and ended at the sea. This was their
19,"['p1', 'verse', 'v4', 'note', 'f']","tn The translation follows the LXX at this point. The MT reads, “This will be your southern border.”"
20,"['p1', 'verse', 'v4', 'content']",southern border.
21,"['p2', 'verse', 'v5', 'label']",5
22,"['p2', 'verse', 'v5', 'content']",The eastern border was the Salt Sea to the mouth
23,"['p2', 'verse', 'v5', 'note', 'f']",tn Heb “end.”
24,"['p2', 'verse', 'v5', 'content']",of the Jordan River.
25,"['p2', 'verse', 'v5', 'note', 'f']","tn The word “River” is not in the Hebrew text, but has been supplied for clarity."
26,"['p3', 'verse', 'v5', 'content']","The northern border started north of the Salt Sea at the mouth of the Jordan,"
27,"['p3', 'verse', 'v5', 'note', 'f']","tn Heb “the border on the northern side was from the tongue of the sea, from the end of the Jordan.”"
29,"['p3', 'verse', 'v6', 'label']",6
30,"['p3', 'verse', 'v6', 'content']","went up to Beth Hoglah, crossed north of Beth Arabah, and went up to the Stone of Bohan son of Reuben."
31,"['p3', 'verse', 'v7', 'label']",7
32,"['p3', 'verse', 'v7', 'content']","It then went up to Debir from the Valley of Achor, turning northward to Gilgal (which is opposite the Pass"
33,"['p3', 'verse', 'v7', 'note', 'f']",tn Or “ascent.”
34,"['p3', 'verse', 'v7', 'content']","of Adummim south of the valley), crossed to the waters of En Shemesh and extended to En Rogel."
35,"['p3', 'verse', 'v8', 'label']",8
36,"['p3', 'verse', 'v8', 'content']","It then went up the Valley of Ben Hinnom to the slope of the Jebusites on the south (that is, Jerusalem),"
37,"['p3', 'verse', 'v8', 'note', 'f']",map For location see Map5-B1; Map6-F3; Map7-E2; Map8-F2; Map10-B3; JP1-F4; JP2-F4; JP3-F4; JP4-F4.
38,"['p3', 'verse', 'v8', 'content']","going up to the top of the hill opposite the Valley of Ben Hinnom to the west, which is at the end of the Valley of the Rephaites to the north."
39,"['p3', 'verse', 'v9', 'label']",9
40,"['p3', 'verse', 'v9', 'content']","It then went from the top of the hill to the spring of the waters of Nephtoah, extended to the cities of Mount Ephron, and went to Baalah (that is, Kiriath Jearim)."
41,"['p3', 'verse', 'v10', 'label']",10
42,"['p3', 'verse', 'v10', 'content']","It then turned from Baalah westward to Mount Seir, crossed to the slope of Mount Jearim on the north (that is Kesalon), descended to Beth Shemesh, and crossed to Timnah."
43,"['p3', 'verse', 'v11', 'label']",11
44,"['p3', 'verse', 'v11', 'content']","It then extended to the slope of Ekron to the north, went toward Shikkeron, crossed to Mount Baalah, extended to Jabneel, and ended at the sea."
45,"['p4', 'verse', 'v12', 'label']",12
46,"['p4', 'verse', 'v12', 'content']",The western border was the Mediterranean Sea.
47,"['p4', 'verse', 'v12', 'note', 'f']","tn Heb “the Great Sea,” the typical designation for the Mediterranean Sea."
48,"['p4', 'verse', 'v12', 'content']",These were the borders of the tribe of Judah and its clans.
49,"['p4', 'verse', 'v12', 'note', 'f']","tn Heb “this was the border of the sons of Judah round about, by their clans.”"
50,"['p5', 'verse', 'v13', 'label']",13
51,"['p5', 'verse', 'v13', 'content']","Caleb son of Jephunneh was assigned Kiriath Arba (that is Hebron) within the tribe of Judah, according to the"
52,"['p5', 'verse', 'v13', 'sc']",Lord
53,"['p5', 'verse', 'v13', 'content']",’s instructions to Joshua. (Arba was the father of Anak.)
54,"['p5', 'verse', 'v13', 'note', 'f']","tn Heb “To Caleb son of Jephunneh he gave a portion in the midst of the sons of Judah according to the mouth [i.e., command] of the Lord to Joshua, Kiriath Arba (the father of Anak), it is Hebron.”"
56,"['p5', 'verse', 'v14', 'label']",14
57,"['p5', 'verse', 'v14', 'content']",Caleb drove out
58,"['p5', 'verse', 'v14', 'note', 'f']",tn Or “dispossessed.”
59,"['p5', 'verse', 'v14', 'content']","from there three Anakites – Sheshai, Ahiman, and Talmai, descendants of Anak."
60,"['p5', 'verse', 'v15', 'label']",15
61,"['p5', 'verse', 'v15', 'content']",From there he attacked the people of Debir.
62,"['p5', 'verse', 'v15', 'note', 'f']",tn Heb “he went up against the inhabitants of Debir.”
63,"['p5', 'verse', 'v15', 'content']",(Debir used to be called Kiriath Sepher.)
64,"['p5', 'verse', 'v16', 'label']",16
65,"['p5', 'verse', 'v16', 'content']","Caleb said, “To the man who attacks and captures Kiriath Sepher I will give my daughter Acsah as a wife.”"
66,"['p5', 'verse', 'v17', 'label']",17
67,"['p5', 'verse', 'v17', 'content']","When Othniel son of Kenaz, Caleb’s brother,"
68,"['p5', 'verse', 'v17', 'note', 'f']","tn “Caleb’s brother” may refer either to Othniel or to Kenaz. If Kenaz was the brother of Caleb, Othniel is Caleb’s nephew."
69,"['p5', 'verse', 'v17', 'content']","captured it, Caleb"
70,"['p5', 'verse', 'v17', 'note', 'f']",tn Heb “he”; the referent (Caleb) has been specified in the translation for clarity.
71,"['p5', 'verse', 'v17', 'content']",gave Acsah his daughter to him as a wife.
72,"['p6', 'verse', 'v18', 'label']",18
73,"['p6', 'verse', 'v18', 'content']",One time Acsah
74,"['p6', 'verse', 'v18', 'note', 'f']",tn Heb “she”; the referent (Acsah) has been specified in the translation for clarity.
75,"['p6', 'verse', 'v18', 'content']",came and charmed her father
76,"['p6', 'verse', 'v18', 'note', 'f']","tn Heb “him.” The referent of the pronoun could be Othniel, in which case the translation would be, “she incited him [Othniel] to ask her father for a field.” This is problematic, however, for Acsah, not Othniel, makes the request in v. 19. The LXX has “he [Othniel] urged her to ask her father for a field.” This appears to be an attempt to reconcile the apparent inconsistency and probably does not reflect the original text. If Caleb is understood as the referent of the pronoun, the problem disappears. For a fuller discussion of the issue, see P. G. Mosca, “Who Seduced Whom? A Note on Joshua 15:18//Judges 1:14,” CBQ 46 (1984): 18-22. This incident is also recorded in Judg 1:14."
77,"['p6', 'verse', 'v18', 'content']","so that she could ask him for some land. When she got down from her donkey, Caleb said to her, “What would you like?”"
78,"['p6', 'verse', 'v19', 'label']",19
79,"['p6', 'verse', 'v19', 'content']","She answered, “Please give me a special present."
80,"['p6', 'verse', 'v19', 'note', 'f']","tn Elsewhere this Hebrew word (בְּרָכָה, bÿrakhah) is often translated “blessing,” but here it refers to a gift (as in Gen 33:11; 1 Sam 25:27; 30:26; and 2 Kgs 5:15)."
81,"['p6', 'verse', 'v19', 'content']","Since you have given me land in the Negev, now give me springs of water. So he gave her both upper and lower springs."
82,"['p7', 'verse', 'v20', 'label']",20
83,"['p7', 'verse', 'v20', 'content']",This is the land assigned to the tribe of Judah by its clans:
84,"['p7', 'verse', 'v20', 'note', 'f']",tn Heb “This is the inheritance of the tribe of the sons of Judah by their clans.”
86,"['p7', 'verse', 'v21', 'label']",21
87,"['p7', 'verse', 'v21', 'content']",These cities were located at the southern extremity of Judah’s tribal land near the border of Edom:
88,"['p7', 'verse', 'v21', 'note', 'f']","tn Heb “and the cities were at the end of the tribe of the sons of Judah, at the border of Edom, to the south.”"
89,"['p7', 'verse', 'v21', 'content']","Kabzeel, Eder, Jagur,"
90,"['p7', 'verse', 'v22', 'label']",22
91,"['p7', 'verse', 'v22', 'content']","Kinah, Dimonah, Adadah,"
92,"['p7', 'verse', 'v23', 'label']",23
93,"['p7', 'verse', 'v23', 'content']","Kedesh, Hazor,"
94,"['p7', 'verse', 'v23', 'note', 'f']",map For location see Map1-D2; Map2-D3; Map3-A2; Map4-C1.
95,"['p7', 'verse', 'v23', 'content']","Ithnan,"
96,"['p7', 'verse', 'v24', 'label']",24
97,"['p7', 'verse', 'v24', 'content']","Ziph, Telem, Bealoth,"
98,"['p7', 'verse', 'v25', 'label']",25
99,"['p7', 'verse', 'v25', 'content']","Hazor Hadattah, Kerioth Hezron (that is, Hazor),"
100,"['p7', 'verse', 'v26', 'label']",26
101,"['p7', 'verse', 'v26', 'content']","Amam, Shema, Moladah,"
102,"['p7', 'verse', 'v27', 'label']",27
103,"['p7', 'verse', 'v27', 'content']","Hazar Gaddah, Heshbon, Beth Pelet,"
104,"['p7', 'verse', 'v28', 'label']",28
105,"['p7', 'verse', 'v28', 'content']","Hazar Shual, Beer Sheba, Biziothiah,"
106,"['p7', 'verse', 'v29', 'label']",29
107,"['p7', 'verse', 'v29', 'content']","Baalah, Iim, Ezem,"
108,"['p7', 'verse', 'v30', 'label']",30
109,"['p7', 'verse', 'v30', 'content']","Eltolad, Kesil, Hormah,"
110,"['p7', 'verse', 'v31', 'label']",31
111,"['p7', 'verse', 'v31', 'content']","Ziklag, Madmannah, Sansannah,"
112,"['p7', 'verse', 'v32', 'label']",32
