id,tag,text
0,['label'],2
1,"['s1', 'heading']",The Arrangement of the Tribes
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'note', 'f']","sn For this chapter, see C. E. Douglas, “The Twelve Houses of Israel,” JTS 37 (1936): 49-56; C. C. Roach, “The Camp in the Wilderness: A Sermon on Numbers 2:2,” Int 13 (1959): 49-54; and G. St. Clair, “Israel in Camp: A Study,” JTS 8 (1907): 185-217."
4,"['p1', 'verse', 'v1', 'content']",The
5,"['p1', 'verse', 'v1', 'sc']",Lord
6,"['p1', 'verse', 'v1', 'content']",spoke to Moses and to Aaron:
7,"['p1', 'verse', 'v2', 'label']",2
8,"['p1', 'verse', 'v2', 'content']",“Every one
9,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “a man by his own standard.”
10,"['p1', 'verse', 'v2', 'content']",of the Israelites must camp
11,"['p1', 'verse', 'v2', 'note', 'f']",tn The imperfect tense is to be taken in the nuance of instruction.
12,"['p1', 'verse', 'v2', 'content']",under his standard with the emblems of his family;
13,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “of/for the house of their fathers.”
14,"['p1', 'verse', 'v2', 'content']",they must camp at some distance
15,"['p1', 'verse', 'v2', 'note', 'f']",tn The Hebrew expression מִנֶּגֶד (minneged) means “from before” or “opposite; facing” and “at some distance” or “away from the front of” (see BDB 617 s.v. נֶגֶד 2.c.a; DCH 5:603-4 s.v. 3.b).
16,"['p1', 'verse', 'v2', 'content']",around the tent of meeting.
17,"['p1', 'verse', 'v2', 'note', 'f']","sn The Israelites were camping as a military camp, each tribe with the standards and emblems of the family. The standard was the symbol fastened to the end of a pole and carried to battle. It served to rally the tribe to the battle. The Bible nowhere describes these, although the serpent emblem of Numbers 21:8-9 may give a clue. But they probably did not have shapes of animals in view of the prohibition in the Decalogue. The standards may have been smaller for the families than the ones for the tribes. See further K. A. Kitchen, “Some Egyptian Background to the Old Testament,” TynBul 5 (1960): 11; and T. W. Mann, Divine Presence and Guidance in Israelite Tradition, 169-73."
18,"['s1', 'heading']",The Tribes on the East
19,"['p2', 'verse', 'v3', 'label']",3
20,"['p2', 'verse', 'v3', 'content']",“Now those who will be camping
21,"['p2', 'verse', 'v3', 'note', 'f']","tn The sentence begins with a vav (ו) on a word that is not a finite verb, indicating a new section begins here. The verbal form is a participle with the article used substantivally, with the meaning “and/now those camping.” Many English versions employ a finite verb; cf. KJV “on the east side…shall they of the standard of the camp of Judah pitch.”"
22,"['p2', 'verse', 'v3', 'content']","on the east, toward the sunrise,"
23,"['p2', 'verse', 'v3', 'note', 'f']","tc The two synonyms might seem to be tautological, but this is fairly common and therefore acceptable in Hebrew prose (cf. Exod 26:18; 38:13; etc.)."
24,"['p2', 'verse', 'v3', 'content']",are the divisions
25,"['p2', 'verse', 'v3', 'note', 'f']",tn The sentence actually has “[those camping…are] the standard of the camp of Judah according to their divisions.”
26,"['p2', 'verse', 'v3', 'content']",of the camp of Judah under their standard. The leader of the people of Judah is
27,"['p2', 'verse', 'v3', 'note', 'f']",tn Or “will be.”
28,"['p2', 'verse', 'v3', 'content']",Nahshon son of Amminadab.
29,"['p2', 'verse', 'v4', 'label']",4
30,"['p2', 'verse', 'v4', 'content']",Those numbered in his division
31,"['p2', 'verse', 'v4', 'note', 'f']","tc The expression “and his divisions and those numbered of them” is somewhat tautological. The words are synonyms used for statistical purposes, and so neither should be simply deleted."
32,"['p2', 'verse', 'v4', 'content']","are 74,600."
33,"['p2', 'verse', 'v5', 'label']",5
34,"['p2', 'verse', 'v5', 'content']",Those who will be camping next to them
35,"['p2', 'verse', 'v5', 'note', 'f']","tn Heb “by him” [i.e., Judah]."
36,"['p2', 'verse', 'v5', 'content']",are the tribe of Issachar. The leader of the people of Issachar is Nethanel son of Zuar.
37,"['p2', 'verse', 'v6', 'label']",6
38,"['p2', 'verse', 'v6', 'content']","Those numbered in his division are 54,400."
39,"['p2', 'verse', 'v7', 'label']",7
40,"['p2', 'verse', 'v7', 'content']",Next will be
41,"['p2', 'verse', 'v7', 'note', 'f']",tn This part has been supplied; the text simply has “the tribe of Zebulun.”
42,"['p2', 'verse', 'v7', 'content']",the tribe of Zebulun. The leader of the people of Zebulun is Eliab son of Helon.
43,"['p2', 'verse', 'v8', 'label']",8
44,"['p2', 'verse', 'v8', 'content']","Those numbered in his division are 57,400."
45,"['p2', 'verse', 'v9', 'label']",9
46,"['p2', 'verse', 'v9', 'content']","All those numbered of the camp of Judah, according to their divisions, are 186,400. They will travel"
47,"['p2', 'verse', 'v9', 'note', 'f']","tn The verb is נָסָע (nasa’): “to journey, travel, set out,” and here, “to move camp.” Judah will go first, or, literally, at the head of the nation, when they begin to travel."
48,"['p2', 'verse', 'v9', 'content']",at the front.
49,"['s1', 'heading']",The Tribes on the South
50,"['p3', 'verse', 'v10', 'label']",10
51,"['p3', 'verse', 'v10', 'content']",“On the south will be the divisions of the camp of Reuben under their standard.
52,"['p3', 'verse', 'v10', 'note', 'f']",tn Here and throughout the line is literally “[under] the standard of the camp of Reuben…according to their divisions.”
53,"['p3', 'verse', 'v10', 'content']",The leader of the people of Reuben is Elizur son of Shedeur.
54,"['p3', 'verse', 'v11', 'label']",11
55,"['p3', 'verse', 'v11', 'content']","Those numbered in his division are 46,500."
56,"['p3', 'verse', 'v12', 'label']",12
57,"['p3', 'verse', 'v12', 'content']",Those who will be camping next to them are the tribe of Simeon. The leader of the people of Simeon is Shelumiel son of Zurishaddai.
58,"['p3', 'verse', 'v13', 'label']",13
59,"['p3', 'verse', 'v13', 'content']","Those numbered in his division are 59,300."
60,"['p3', 'verse', 'v14', 'label']",14
61,"['p3', 'verse', 'v14', 'content']",Next will be
62,"['p3', 'verse', 'v14', 'note', 'f']",tn The Hebrew text simply has “and the tribe of Gad.”
63,"['p3', 'verse', 'v14', 'content']",the tribe of Gad. The leader of the people of Gad is Eliasaph son of Deuel.
64,"['p3', 'verse', 'v14', 'note', 'f']","tc The Leningrad codex, upon which BHS is based, has “Reuel” here. In reading “Deuel” the translation presented above follows many medieval Hebrew manuscripts, Smr, and the Latin Vulgate. Cf. Num 1:14."
66,"['p3', 'verse', 'v15', 'label']",15
67,"['p3', 'verse', 'v15', 'content']","Those numbered in his division are 45,650."
68,"['p3', 'verse', 'v16', 'label']",16
69,"['p3', 'verse', 'v16', 'content']","All those numbered of the camp of Reuben, according to their divisions, are 151,450. They will travel second."
70,"['s1', 'heading']",The Tribe in the Center
71,"['p4', 'verse', 'v17', 'label']",17
72,"['p4', 'verse', 'v17', 'content']","“Then the tent of meeting with the camp of the Levites will travel in the middle of the camps. They will travel in the same order as they camped, each in his own place"
73,"['p4', 'verse', 'v17', 'note', 'f']","tn The Hebrew expression is עַל־יָדוֹ (’al-yado, “upon his hand”). This clearly refers to a specifically designated place for each man."
74,"['p4', 'verse', 'v17', 'content']",under his standard.
75,"['s1', 'heading']",The Tribes on the West
76,"['p5', 'verse', 'v18', 'label']",18
77,"['p5', 'verse', 'v18', 'content']",“On the west will be the divisions of the camp of Ephraim under their standard. The leader of the people of Ephraim is Elishama son of Amihud.
78,"['p5', 'verse', 'v19', 'label']",19
79,"['p5', 'verse', 'v19', 'content']","Those numbered in his division are 40,500."
80,"['p5', 'verse', 'v20', 'label']",20
81,"['p5', 'verse', 'v20', 'content']",Next to them will be the tribe of Manasseh. The leader of the people of Manasseh is Gamaliel son of Pedahzur.
82,"['p5', 'verse', 'v21', 'label']",21
83,"['p5', 'verse', 'v21', 'content']","Those numbered in his division are 32,200."
84,"['p5', 'verse', 'v22', 'label']",22
85,"['p5', 'verse', 'v22', 'content']",Next will be
86,"['p5', 'verse', 'v22', 'note', 'f']",tn Here too the Hebrew text simply has “and the tribe of Benjamin.”
87,"['p5', 'verse', 'v22', 'content']",the tribe of Benjamin. The leader of the people of Benjamin is Abidan son of Gideoni.
88,"['p5', 'verse', 'v23', 'label']",23
89,"['p5', 'verse', 'v23', 'content']","Those numbered in his division are 35,400."
90,"['p5', 'verse', 'v24', 'label']",24
91,"['p5', 'verse', 'v24', 'content']","All those numbered of the camp of Ephraim, according to their divisions, are 108,100. They will travel third."
92,"['s1', 'heading']",The Tribes on the North
93,"['p6', 'verse', 'v25', 'label']",25
94,"['p6', 'verse', 'v25', 'content']","“On the north will be the divisions of the camp of Dan, under their standards. The leader of the people of Dan is Ahiezer son of Ammishaddai."
95,"['p6', 'verse', 'v26', 'label']",26
96,"['p6', 'verse', 'v26', 'content']","Those numbered in his division are 62,700."
97,"['p6', 'verse', 'v27', 'label']",27
98,"['p6', 'verse', 'v27', 'content']",Those who will be camping next to them are the tribe of Asher. The leader of the people of Asher is Pagiel son of Ocran.
99,"['p6', 'verse', 'v28', 'label']",28
100,"['p6', 'verse', 'v28', 'content']","Those numbered in his division are 41,500."
101,"['p6', 'verse', 'v29', 'label']",29
102,"['p6', 'verse', 'v29', 'content']",Next will be
103,"['p6', 'verse', 'v29', 'note', 'f']",tn The Hebrew text has “and the tribe of Naphtali.”
104,"['p6', 'verse', 'v29', 'content']",the tribe of Naphtali. The leader of the people of Naphtali is Ahira son of Enan.
105,"['p6', 'verse', 'v30', 'label']",30
106,"['p6', 'verse', 'v30', 'content']","Those numbered in his division are 53,400."
107,"['p6', 'verse', 'v31', 'label']",31
108,"['p6', 'verse', 'v31', 'content']","All those numbered of the camp of Dan are 157,600. They will travel last, under their standards.”"
109,"['s1', 'heading']",Summary
110,"['p7', 'verse', 'v32', 'label']",32
111,"['p7', 'verse', 'v32', 'content']","These are the Israelites, numbered according to their families."
112,"['p7', 'verse', 'v32', 'note', 'f']",tn Heb “the house of their fathers.” So also in v. 34.
113,"['p7', 'verse', 'v32', 'content']","All those numbered in the camps, by their divisions, are 603,550."
114,"['p7', 'verse', 'v33', 'label']",33
115,"['p7', 'verse', 'v33', 'content']","But the Levites were not numbered among the other Israelites, as the"
116,"['p7', 'verse', 'v33', 'sc']",Lord
117,"['p7', 'verse', 'v33', 'content']",commanded Moses.
118,"['p8', 'verse', 'v34', 'label']",34
119,"['p8', 'verse', 'v34', 'content']",So the Israelites did according to all that the
120,"['p8', 'verse', 'v34', 'sc']",Lord
121,"['p8', 'verse', 'v34', 'content']",commanded Moses; that is the way
122,"['p8', 'verse', 'v34', 'note', 'f']","tn The Hebrew word is כֵּן (ken, “thus, so”)."
123,"['p8', 'verse', 'v34', 'content']","they camped under their standards, and that is the way they traveled, each with his clan and family."
