id,tag,text
0,['label'],5
1,"['s1', 'heading']",From Adam to Noah
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']",This is the record
4,"['p1', 'verse', 'v1', 'note', 'f']",tn Heb “book” or “roll.” Cf. NIV “written account”; NRSV “list.”
5,"['p1', 'verse', 'v1', 'content']",of the family line
6,"['p1', 'verse', 'v1', 'note', 'f']",tn Heb “generations.” See the note on the phrase “this is the account of” in 2:4.
7,"['p1', 'verse', 'v1', 'content']",of Adam.
8,"['p2', 'verse', 'v1', 'content']","When God created humankind,"
9,"['p2', 'verse', 'v1', 'note', 'f']",tn The Hebrew text has אָדָם (’adam).
10,"['p2', 'verse', 'v1', 'content']",he made them
11,"['p2', 'verse', 'v1', 'note', 'f']","tn Heb “him.” The Hebrew text uses the third masculine singular pronominal suffix on the accusative sign. The pronoun agrees grammatically with its antecedent אָדָם (’adam). However, the next verse makes it clear that אָדָם is collective here and refers to “humankind,” so it is preferable to translate the pronoun with the English plural."
12,"['p2', 'verse', 'v1', 'content']",in the likeness of God.
13,"['p2', 'verse', 'v2', 'label']",2
14,"['p2', 'verse', 'v2', 'content']","He created them male and female; when they were created, he blessed them and named them “humankind.”"
15,"['p2', 'verse', 'v2', 'note', 'f']",tn The Hebrew word used here is אָדָם (’adam).
16,"['p3', 'verse', 'v3', 'label']",3
17,"['p3', 'verse', 'v3', 'content']",When
18,"['p3', 'verse', 'v3', 'note', 'f']","tn Heb “and Adam lived 130 years.” In the translation the verb is subordinated to the following verb, “and he fathered,” and rendered as a temporal clause."
19,"['p3', 'verse', 'v3', 'content']","Adam had lived 130 years he fathered a son in his own likeness, according to his image, and he named him Seth."
20,"['p3', 'verse', 'v4', 'label']",4
21,"['p3', 'verse', 'v4', 'content']",The length of time Adam lived
22,"['p3', 'verse', 'v4', 'note', 'f']",tn Heb “The days of Adam.”
23,"['p3', 'verse', 'v4', 'content']",after he became the father of Seth was 800 years; during this time he had
24,"['p3', 'verse', 'v4', 'note', 'f']",tn Heb “he fathered.”
25,"['p3', 'verse', 'v4', 'content']",other
26,"['p3', 'verse', 'v4', 'note', 'f']","tn The word “other” is not in the Hebrew text, but is supplied for stylistic reasons."
27,"['p3', 'verse', 'v4', 'content']",sons and daughters.
28,"['p3', 'verse', 'v5', 'label']",5
29,"['p3', 'verse', 'v5', 'content']",The entire lifetime
30,"['p3', 'verse', 'v5', 'note', 'f']",tn Heb “all the days of Adam which he lived”
31,"['p3', 'verse', 'v5', 'content']","of Adam was 930 years, and then he died."
32,"['p3', 'verse', 'v5', 'note', 'f']","sn The genealogy traces the line from Adam to Noah and forms a bridge between the earlier accounts and the flood story. Its constant theme of the reign of death in the human race is broken once with the account of Enoch, but the genealogy ends with hope for the future through Noah. See further G. F. Hasel, “The Genealogies of Gen. 5 and 11 and their Alleged Babylonian Background,” AUSS 16 (1978): 361-74; idem, “Genesis 5 and 11,” Origins 7 (1980): 23-37."
33,"['p4', 'verse', 'v6', 'label']",6
34,"['p4', 'verse', 'v6', 'content']","When Seth had lived 105 years, he became the father"
35,"['p4', 'verse', 'v6', 'note', 'f']",tn Heb “he fathered.”
36,"['p4', 'verse', 'v6', 'content']",of Enosh.
37,"['p4', 'verse', 'v7', 'label']",7
38,"['p4', 'verse', 'v7', 'content']","Seth lived 807 years after he became the father of Enosh, and he had"
39,"['p4', 'verse', 'v7', 'note', 'f']",tn Heb “he fathered.”
40,"['p4', 'verse', 'v7', 'content']",other
41,"['p4', 'verse', 'v7', 'note', 'f']","tn Here and in vv. 10, 13, 16, 19 the word “other” is not in the Hebrew text, but is supplied for stylistic reasons."
42,"['p4', 'verse', 'v7', 'content']",sons and daughters.
43,"['p4', 'verse', 'v8', 'label']",8
44,"['p4', 'verse', 'v8', 'content']","The entire lifetime of Seth was 912 years, and then he died."
45,"['p5', 'verse', 'v9', 'label']",9
46,"['p5', 'verse', 'v9', 'content']","When Enosh had lived 90 years, he became the father of Kenan."
47,"['p5', 'verse', 'v10', 'label']",10
48,"['p5', 'verse', 'v10', 'content']","Enosh lived 815 years after he became the father of Kenan, and he had other sons and daughters."
49,"['p5', 'verse', 'v11', 'label']",11
50,"['p5', 'verse', 'v11', 'content']","The entire lifetime of Enosh was 905 years, and then he died."
51,"['p6', 'verse', 'v12', 'label']",12
52,"['p6', 'verse', 'v12', 'content']","When Kenan had lived 70 years, he became the father of Mahalalel."
53,"['p6', 'verse', 'v13', 'label']",13
54,"['p6', 'verse', 'v13', 'content']","Kenan lived 840 years after he became the father of Mahalalel, and he had other sons and daughters."
55,"['p6', 'verse', 'v14', 'label']",14
56,"['p6', 'verse', 'v14', 'content']","The entire lifetime of Kenan was 910 years, and then he died."
57,"['p7', 'verse', 'v15', 'label']",15
58,"['p7', 'verse', 'v15', 'content']","When Mahalalel had lived 65 years, he became the father of Jared."
59,"['p7', 'verse', 'v16', 'label']",16
60,"['p7', 'verse', 'v16', 'content']","Mahalalel lived 830 years after he became the father of Jared, and he had other sons and daughters."
61,"['p7', 'verse', 'v17', 'label']",17
62,"['p7', 'verse', 'v17', 'content']","The entire lifetime of Mahalalel was 895 years, and then he died."
63,"['p8', 'verse', 'v18', 'label']",18
64,"['p8', 'verse', 'v18', 'content']","When Jared had lived 162 years, he became the father of Enoch."
65,"['p8', 'verse', 'v19', 'label']",19
66,"['p8', 'verse', 'v19', 'content']","Jared lived 800 years after he became the father of Enoch, and he had other sons and daughters."
