id,tag,text
0,['label'],29
1,"['s1', 'heading']",The Consecration of Aaron and His Sons
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'note', 'f']","sn Chap. 29 is a rather long, involved discussion of the consecration of Aaron the priest. It is similar to the ordination service in Lev 8. In fact, the execution of what is instructed here is narrated there. But these instructions must have been formulated after or in conjunction with Lev 1-7, for they presuppose a knowledge of the sacrifices. The bulk of the chapter is the consecration of the priests: 1-35. It has the preparation (1-3), washing (4), investiture and anointing (5-9), sin offering (10-14), burnt offering (15-18), installation peace offering (19-26, 31-34), other offerings’ rulings (27-30), and the duration of the ritual (35). Then there is the consecration of the altar (36-37), and the oblations (38-46). There are many possibilities for the study and exposition of this material. The whole chapter is the consecration of tabernacle, altar, people, and most of all the priests. God was beginning the holy operations with sacral ritual. So the overall message would be: Everyone who ministers, everyone who worships, and everything they use in the presence of Yahweh, must be set apart to God by the cleansing, enabling, and sanctifying work of God."
4,"['p1', 'verse', 'v1', 'content']",“Now this is what
5,"['p1', 'verse', 'v1', 'note', 'f']",tn Heb “the thing.”
6,"['p1', 'verse', 'v1', 'content']",you are to do for them to consecrate them so that they may minister as my priests. Take a young
7,"['p1', 'verse', 'v1', 'note', 'f']","tn Literally: “take one bull, a ‘son’ of the herd.”"
8,"['p1', 'verse', 'v1', 'content']",bull and two rams without blemish;
9,"['p1', 'verse', 'v1', 'note', 'f']",tn The word תָּמִים (tamim) means “perfect.” The animals could not have diseases or be crippled or blind (see Mal 1). The requirement was designed to ensure that the people would give the best they had to Yahweh. The typology pointed to the sinless Messiah who would fulfill all these sacrifices in his one sacrifice on the cross.
11,"['p1', 'verse', 'v2', 'label']",2
12,"['p1', 'verse', 'v2', 'content']",and
13,"['p1', 'verse', 'v2', 'note', 'f']","sn This will be for the minkhah (מִנְחָה) offering (Lev 2), which was to accompany the animal sacrifices."
14,"['p1', 'verse', 'v2', 'content']","bread made without yeast, and perforated cakes without yeast mixed with oil, and wafers without yeast spread"
15,"['p1', 'verse', 'v2', 'note', 'f']","tn Or “anointed” (KJV, ASV)."
16,"['p1', 'verse', 'v2', 'content']",with oil – you are to make them using
