id,tag,text
0,['label'],24
1,"['s1', 'heading']",The Lord Ratifies the Covenant
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'note', 'f']","sn Exod 24 is the high point of the book in many ways, but most importantly, here Yahweh makes a covenant with the people – the Sinaitic Covenant. The unit not only serves to record the event in Israel’s becoming a nation, but it provides a paradigm of the worship of God’s covenant people – entering into the presence of the glory of Yahweh. See additionally W. A. Maier, “The Analysis of Exodus 24 According to Modern Literary, Form, and Redaction Critical Methodology,” Springfielder 37 (1973): 35-52. The passage may be divided into four parts for exposition: vv. 1-2, the call for worship; vv. 3-8, the consecration of the worshipers; vv. 9-11, the confirmation of the covenant; and vv. 12-18, the communication with Yahweh."
4,"['p1', 'verse', 'v1', 'content']",But to Moses the
5,"['p1', 'verse', 'v1', 'sc']",Lord
6,"['p1', 'verse', 'v1', 'note', 'f']",tn Heb “And he;” the referent (the Lord) has been specified in the translation for clarity.
7,"['p1', 'verse', 'v1', 'content']","said, “Come up"
8,"['p1', 'verse', 'v1', 'note', 'f']",sn They were to come up to the Lord after they had made the preparations that are found in vv. 3-8.
9,"['p1', 'verse', 'v1', 'content']",to the
10,"['p1', 'verse', 'v1', 'sc']",Lord
11,"['p1', 'verse', 'v1', 'content']",", you and Aaron, Nadab and Abihu, and seventy of the elders of Israel, and worship from a distance."
12,"['p1', 'verse', 'v1', 'note', 'f']","sn These seventy-four people were to go up the mountain to a certain point. Then they were to prostrate themselves and worship Yahweh as Moses went further up into the presence of Yahweh. Moses occupies the lofty position of mediator (as Christ in the NT), for he alone ascends “to Yahweh” while everyone waits for his return. The emphasis of “bowing down” and that from “far off” stresses again the ominous presence that was on the mountain. This was the holy God – only the designated mediator could draw near to him."
14,"['p1', 'verse', 'v2', 'label']",2
15,"['p1', 'verse', 'v2', 'content']",Moses alone may come
16,"['p1', 'verse', 'v2', 'note', 'f']","tn The verb is a perfect tense with a vav (ו) consecutive; it and the preceding perfect tense follow the imperative, and so have either a force of instruction, or, as taken here, are the equivalent of an imperfect tense (of permission)."
17,"['p1', 'verse', 'v2', 'content']",near the
18,"['p1', 'verse', 'v2', 'sc']",Lord
19,"['p1', 'verse', 'v2', 'content']",", but the others"
20,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “they.”
21,"['p1', 'verse', 'v2', 'content']","must not come near,"
22,"['p1', 'verse', 'v2', 'note', 'f']","tn Now the imperfect tense negated is used; here the prohibition would fit (“they will not come near”), or the obligatory (“they must not”) in which the subjects are obliged to act – or not act in this case."
23,"['p1', 'verse', 'v2', 'content']",nor may the people go up with him.”
24,"['p2', 'verse', 'v3', 'label']",3
25,"['p2', 'verse', 'v3', 'content']",Moses came
26,"['p2', 'verse', 'v3', 'note', 'f']","sn The general consensus among commentators is that this refers to Moses’ coming from the mountain after he made the ascent in 20:21. Here he came and told them the laws (written in 20:22-23:33), and of the call to come up to Yahweh."
27,"['p2', 'verse', 'v3', 'content']",and told the people all the
28,"['p2', 'verse', 'v3', 'sc']",Lord
29,"['p2', 'verse', 'v3', 'content']",’s words
30,"['p2', 'verse', 'v3', 'note', 'f']",sn The Decalogue may not be included here because the people had heard those commands themselves earlier.
31,"['p2', 'verse', 'v3', 'content']","and all the decisions. All the people answered together,"
32,"['p2', 'verse', 'v3', 'note', 'f']","tn The text simply has “one voice” (קוֹל אֶחָד, qol ’ekhad); this is an adverbial accusative of manner, telling how the people answered – “in one voice,” or unanimously (see GKC 375 §118.q)."
33,"['p2', 'verse', 'v3', 'content']",“We are willing to do
