id,tag,text
0,['label'],10
1,"['s1', 'heading']",The Blowing of Trumpets
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'note', 'f']",sn Here we have a short section (10:1-10) dealing with the regulations for blowing trumpets in times of war or in times of peace.
4,"['p1', 'verse', 'v1', 'content']",The
5,"['p1', 'verse', 'v1', 'sc']",Lord
6,"['p1', 'verse', 'v1', 'content']",spoke to Moses:
7,"['p1', 'verse', 'v2', 'label']",2
8,"['p1', 'verse', 'v2', 'content']",“Make
9,"['p1', 'verse', 'v2', 'note', 'f']","tn The Hebrew text uses what is called the “ethical dative” – “make [for] you two trumpets.” It need not be translated, but can simply be taken to underscore the direct imperative."
10,"['p1', 'verse', 'v2', 'content']",two trumpets of silver; you are to make
11,"['p1', 'verse', 'v2', 'note', 'f']",tn The imperfect tense is again instruction or legislation.
12,"['p1', 'verse', 'v2', 'content']",them from a single hammered piece.
13,"['p1', 'verse', 'v2', 'note', 'f']","sn The instructions are not clearly spelled out here. But the trumpets were to be made of silver ingots beaten out into a sheet of silver and then bent to form a trumpet. There is archaeological evidence of silver smelting as early as 3000 b.c. Making silver trumpets would have been a fairly easy thing for the Israelites to do. The trumpet would have been straight, with a tapered form, very unlike the “ram’s horn” (שׁוֹפָר, shofar). The trumpets were used by the priests in Israel from the outset, but later were used more widely. The sound would be sharp and piercing, but limited in scope to a few notes. See further C. Sachs, The History of Musical Instruments."
14,"['p1', 'verse', 'v2', 'content']",You will use them
15,"['p1', 'verse', 'v2', 'note', 'f']","tn Heb “and they shall be for you for assembling,” which is the way of expressing possession. Here the intent concerns how Moses was to use them."
16,"['p1', 'verse', 'v2', 'content']",for assembling the community and for directing the traveling of the camps.
17,"['p1', 'verse', 'v3', 'label']",3
18,"['p1', 'verse', 'v3', 'content']",When
19,"['p1', 'verse', 'v3', 'note', 'f']",tn The perfect tense with vav (ו) consecutive is here subordinated as a temporal clause to the following similar verbal construction.
20,"['p1', 'verse', 'v3', 'content']",they blow
