id,tag,text
0,['label'],16
1,"['s1', 'heading']",Joseph’s Tribal Lands
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']",The land allotted to Joseph’s descendants extended from the Jordan at Jericho
4,"['p1', 'verse', 'v1', 'note', 'f']",map For location see Map5-B2; Map6-E1; Map7-E1; Map8-E3; Map10-A2; Map11-A1.
5,"['p1', 'verse', 'v1', 'content']","to the waters of Jericho to the east, through the desert and on up from Jericho into the hill country of Bethel."
6,"['p1', 'verse', 'v1', 'note', 'f']","tn Heb “The lot went out to the sons of Joseph from the Jordan [at] Jericho to the waters of Jericho to the east, the desert going up from Jericho into the hill country of Bethel.”
map For location see Map4-G4; Map5-C1; Map6-E3; Map7-D1; Map8-G3."
8,"['p1', 'verse', 'v2', 'label']",2
9,"['p1', 'verse', 'v2', 'content']",The southern border
10,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “it”; the referent (the southern border) has been specified in the translation for clarity.
11,"['p1', 'verse', 'v2', 'content']","extended from Bethel to Luz,"
12,"['p1', 'verse', 'v2', 'note', 'f']","tn In the Hebrew text the place name “Luz” has the directive ending, indicating that the border went from Bethel to Luz. Elsewhere Luz and Bethel appear to be names for the same site (cf. Judg 1:23), but here they appear to be distinct. Note that the NIV translates “from Bethel (that is, Luz)” here, following the reading of the LXX, εἰς Βαιθηλ Λουζα (eis Baiqhl Louza, “from Bethel [Luz]”)."
13,"['p1', 'verse', 'v2', 'content']",and crossed to Arkite territory at Ataroth.
14,"['p1', 'verse', 'v3', 'label']",3
15,"['p1', 'verse', 'v3', 'content']","It then descended westward to Japhletite territory, as far as the territory of lower Beth Horon and Gezer, and ended at the sea."
16,"['p2', 'verse', 'v4', 'label']",4
17,"['p2', 'verse', 'v4', 'content']","Joseph’s descendants, Manasseh and Ephraim, were assigned their land."
18,"['p2', 'verse', 'v4', 'note', 'f']",tn Or “received their inheritance.”
20,"['p2', 'verse', 'v5', 'label']",5
21,"['p2', 'verse', 'v5', 'content']",The territory of the tribe of Ephraim by its clans included the following:
22,"['p2', 'verse', 'v5', 'note', 'f']",tn Heb “The territory of the sons of Ephraim was for their clans.”
23,"['p2', 'verse', 'v5', 'content']",The border of their assigned land to the east was Ataroth Addar as far as upper Beth Horon.
24,"['p2', 'verse', 'v6', 'label']",6
25,"['p2', 'verse', 'v6', 'content']","It then extended on to the sea, with Micmethath on the north. It turned eastward to Taanath Shiloh and crossed it on the east to Janoah."
26,"['p2', 'verse', 'v7', 'label']",7
27,"['p2', 'verse', 'v7', 'content']","It then descended from Janoah to Ataroth and Naarah, touched Jericho,"
28,"['p2', 'verse', 'v7', 'note', 'f']",map For location see Map5-B2; Map6-E1; Map7-E1; Map8-E3; Map10-A2; Map11-A1.
29,"['p2', 'verse', 'v7', 'content']",and extended to the Jordan River.
30,"['p2', 'verse', 'v7', 'note', 'f']","tn The word “River” is not in the Hebrew text, but has been supplied in the translation for clarity."
32,"['p2', 'verse', 'v8', 'label']",8
33,"['p2', 'verse', 'v8', 'content']",From Tappuah it went westward to the Valley of Kanah and ended at the sea. This is the land assigned to the tribe of Ephraim
34,"['p2', 'verse', 'v8', 'note', 'f']",tn Heb “This is the inheritance of the tribe of the sons of Ephraim.”
35,"['p2', 'verse', 'v8', 'content']",by its clans.
36,"['p2', 'verse', 'v9', 'label']",9
37,"['p2', 'verse', 'v9', 'content']","Also included were the cities set apart for the tribe of Ephraim within Manasseh’s territory, along with their towns."
38,"['p2', 'verse', 'v9', 'note', 'f']","tn Heb “and the cities set apart for the sons of Ephraim in the midst of the inheritance of the sons of Manasseh, all the cities and their towns.”"
40,"['p3', 'verse', 'v10', 'label']",10
41,"['p3', 'verse', 'v10', 'content']",The Ephraimites
42,"['p3', 'verse', 'v10', 'note', 'f']",tn Heb “they”; the referent (the Ephraimites) has been specified in the translation for clarity.
43,"['p3', 'verse', 'v10', 'content']",did not conquer the Canaanites living in Gezer. The Canaanites live among the Ephraimites to this very day and do hard labor as their servants.
