id,tag,text
0,['label'],40
1,"['s1', 'heading']",Setting Up the Sanctuary
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'note', 'f']","sn All of Exod 39:32-40:38 could be taken as a unit. The first section (39:32-43) shows that the Israelites had carefully and accurately completed the preparation and brought everything they had made to Moses: The work of the Lord builds on the faithful obedience of the people. In the second section are the instruction and the implementation (40:1-33): The work of the Lord progresses through the unifying of the work. The last part (40:34-38) may take the most attention: When the work was completed, the glory filled the tabernacle: By his glorious presence, the Lord blesses and directs his people in their worship."
4,"['p1', 'verse', 'v1', 'content']",Then the
5,"['p1', 'verse', 'v1', 'sc']",Lord
6,"['p1', 'verse', 'v1', 'content']",spoke to Moses:
7,"['p1', 'verse', 'v1', 'note', 'f']","tn Heb “and Yahweh spoke to Moses, saying.”"
9,"['p1', 'verse', 'v2', 'label']",2
10,"['p1', 'verse', 'v2', 'content']",“On the first day of the first month you are to set up
11,"['p1', 'verse', 'v2', 'note', 'f']","tn Heb “you will raise,” an imperfect of instruction."
12,"['p1', 'verse', 'v2', 'content']","the tabernacle, the tent of meeting."
13,"['p1', 'verse', 'v3', 'label']",3
14,"['p1', 'verse', 'v3', 'content']",You are to place the ark of the testimony in it and shield the ark with the special curtain.
15,"['p1', 'verse', 'v4', 'label']",4
16,"['p1', 'verse', 'v4', 'content']",You are to bring in the table and set out the things that belong on it;
17,"['p1', 'verse', 'v4', 'note', 'f']",tn Heb “and you will set in order its setting” or “arrange its arrangement.” See 25:29-30 for items that belonged on the table.
18,"['p1', 'verse', 'v4', 'content']",then you are to bring in the lampstand and set up its lamps.
19,"['p1', 'verse', 'v5', 'label']",5
20,"['p1', 'verse', 'v5', 'content']",You are to put
21,"['p1', 'verse', 'v5', 'note', 'f']",tn Heb “give” (also four additional times in vv. 6-8).
22,"['p1', 'verse', 'v5', 'content']",the gold altar for incense in front of the ark of the testimony and put the curtain at the entrance to the tabernacle.
23,"['p1', 'verse', 'v6', 'label']",6
24,"['p1', 'verse', 'v6', 'content']","You are to put the altar for the burnt offering in front of the entrance to the tabernacle, the tent of meeting."
25,"['p1', 'verse', 'v7', 'label']",7
26,"['p1', 'verse', 'v7', 'content']",You are to put the large basin between the tent of meeting and the altar and put water in it.
27,"['p1', 'verse', 'v7', 'note', 'f']",tn Heb “there.”
29,"['p1', 'verse', 'v8', 'label']",8
30,"['p1', 'verse', 'v8', 'content']",You are to set up the courtyard around it and put the curtain at the gate of the courtyard.
31,"['p1', 'verse', 'v9', 'label']",9
32,"['p1', 'verse', 'v9', 'content']",And take
33,"['p1', 'verse', 'v9', 'note', 'f']","tn Heb “you will take” (perfect with vav, ו)."
34,"['p1', 'verse', 'v9', 'content']","the anointing oil, and anoint"
35,"['p1', 'verse', 'v9', 'note', 'f']","tn Heb “and you will anoint” (perfect with vav, ו)."
36,"['p1', 'verse', 'v9', 'content']","the tabernacle and all that is in it, and sanctify"
37,"['p1', 'verse', 'v9', 'note', 'f']","tn Heb “and you will sanctify” (perfect with vav, ו)."
38,"['p1', 'verse', 'v9', 'content']","it and all its furnishings, and it will be holy."
39,"['p1', 'verse', 'v10', 'label']",10
40,"['p1', 'verse', 'v10', 'content']",Then you are to anoint the altar for the burnt offering with
41,"['p1', 'verse', 'v10', 'note', 'f']",tn Heb “and.”
42,"['p1', 'verse', 'v10', 'content']","all its utensils; you are to sanctify the altar, and it will be the most holy altar."
43,"['p1', 'verse', 'v11', 'label']",11
44,"['p1', 'verse', 'v11', 'content']","You must also anoint the large basin and its pedestal, and you are to sanctify it."
45,"['p1', 'verse', 'v11', 'note', 'f']","sn U. Cassuto (Exodus, 480) notes that the items inside the tent did not need to be enumerated since they were already holy, but items in the courtyard needed special attention. People needed to know that items outside the tent were just as holy."
47,"['p2', 'verse', 'v12', 'label']",12
48,"['p2', 'verse', 'v12', 'content']",“You are to bring
49,"['p2', 'verse', 'v12', 'note', 'f']","tn The verb is “bring near,” or “present,” to Yahweh."
50,"['p2', 'verse', 'v12', 'content']",Aaron and his sons to the entrance of the tent of meeting and wash them with water.
51,"['p2', 'verse', 'v13', 'label']",13
52,"['p2', 'verse', 'v13', 'content']",Then you are to clothe Aaron with the holy garments and anoint him and sanctify him so that he may minister as my priest.
53,"['p2', 'verse', 'v14', 'label']",14
54,"['p2', 'verse', 'v14', 'content']",You are to bring
55,"['p2', 'verse', 'v14', 'note', 'f']",tn The verb is also “bring near” or “present.”
56,"['p2', 'verse', 'v14', 'content']",his sons and clothe them with tunics
57,"['p2', 'verse', 'v15', 'label']",15
58,"['p2', 'verse', 'v15', 'content']","and anoint them just as you anointed their father, so that they may minister as my priests; their anointing will make them a priesthood that will continue throughout their generations.”"
59,"['p2', 'verse', 'v16', 'label']",16
60,"['p2', 'verse', 'v16', 'content']","This is what Moses did, according to all the"
61,"['p2', 'verse', 'v16', 'sc']",Lord
62,"['p2', 'verse', 'v16', 'content']",had commanded him – so he did.
63,"['p3', 'verse', 'v17', 'label']",17
64,"['p3', 'verse', 'v17', 'content']","So the tabernacle was set up on the first day of the first month, in the second year."
65,"['p3', 'verse', 'v18', 'label']",18
66,"['p3', 'verse', 'v18', 'content']","When Moses set up the tabernacle and put its bases in place, he set up its frames, attached its bars, and set up its posts."
67,"['p3', 'verse', 'v19', 'label']",19
68,"['p3', 'verse', 'v19', 'content']","Then he spread the tent over the tabernacle and put the covering of the tent over it, as the"
69,"['p3', 'verse', 'v19', 'sc']",Lord
70,"['p3', 'verse', 'v19', 'content']",had commanded Moses.
