id,tag,text
0,['label'],26
1,"['s1', 'heading']",The Tabernacle
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'note', 'f']","sn This chapter is given over to the details of the structure itself, the curtains, coverings, boards and walls and veil. The passage can be studied on one level for its function both practically and symbolically for Israel’s worship. On another level it can be studied for its typology, for the tabernacle and many of its parts speak of Christ. For this one should see the commentaries."
4,"['p1', 'verse', 'v1', 'content']",“The tabernacle itself
5,"['p1', 'verse', 'v1', 'note', 'f']","tn The word order in Hebrew thrusts the direct object to the front for particular emphasis. After the first couple of pieces of furniture are treated (chap. 25), attention turns to the tabernacle itself."
6,"['p1', 'verse', 'v1', 'content']",you are to make with
7,"['p1', 'verse', 'v1', 'note', 'f']",tn This is for the adverbial accusative explaining how the dwelling place is to be made.
8,"['p1', 'verse', 'v1', 'content']",ten curtains of fine twisted linen and blue and purple and scarlet;
9,"['p1', 'verse', 'v1', 'note', 'f']","sn S. R. Driver suggests that the curtains were made with threads dyed with these colors (Exodus, 280). Perhaps the colored threads were used for embroidering the cherubim in the curtains."
10,"['p1', 'verse', 'v1', 'content']",you are to make them with
11,"['p1', 'verse', 'v1', 'note', 'f']","tn The construction is difficult in this line because of the word order. “Cherubim” is an adverbial accusative explaining how they were to make the curtains. And מַעֲשֵׂה חֹשֵׁב (ma’aseh khoshev) means literally “work of a designer”; it is in apposition to “cherubim.” The Hebrew participle means “designer” or “deviser” so that one could render this “of artistic designs in weaving” (S. R. Driver, Exodus, 280-81). B. Jacob says that it refers to “artistic weavers” (Exodus, 789)."
12,"['p1', 'verse', 'v1', 'content']",cherubim that are the work of an artistic designer.
13,"['p1', 'verse', 'v2', 'label']",2
14,"['p1', 'verse', 'v2', 'content']",The length of each
15,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “one” (so KJV).
16,"['p1', 'verse', 'v2', 'content']","curtain is to be forty-two feet, and the width of each curtain is to be six feet"
17,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “twenty-eight cubits” long and “four cubits” wide.
18,"['p1', 'verse', 'v2', 'content']",– the same size for each of the curtains.
19,"['p1', 'verse', 'v3', 'label']",3
20,"['p1', 'verse', 'v3', 'content']","Five curtains are to be joined,"
21,"['p1', 'verse', 'v3', 'note', 'f']","tn This is the active participle, not the passive. It would normally be rendered “joining together.” The Bible uses the active because it has the result of the sewing in mind, namely, that every curtain accompanies another (U. Cassuto, Exodus, 348)."
22,"['p1', 'verse', 'v3', 'content']","one to another,"
23,"['p1', 'verse', 'v3', 'note', 'f']","tn Heb “a woman to her sister,” this form of using nouns to express “one to another” is selected because “curtains” is a feminine noun (see GKC 448 §139.e)."
24,"['p1', 'verse', 'v3', 'content']",and the other
25,"['p1', 'verse', 'v3', 'note', 'f']",tn The phrase “the other” has been supplied.
26,"['p1', 'verse', 'v3', 'content']","five curtains are to be joined, one to another."
27,"['p1', 'verse', 'v4', 'label']",4
28,"['p1', 'verse', 'v4', 'content']","You are to make loops of blue material along the edge of the end curtain in one set, and in the same way you are to make loops"
29,"['p1', 'verse', 'v4', 'note', 'f']",tn Here “loops” has been supplied.
30,"['p1', 'verse', 'v4', 'content']",in the outer edge of the end curtain in the second set.
31,"['p1', 'verse', 'v5', 'label']",5
32,"['p1', 'verse', 'v5', 'content']","You are to make fifty loops on the one curtain, and you are to make fifty loops on the end curtain which is on the second set, so that the loops are opposite one to another."
33,"['p1', 'verse', 'v5', 'note', 'f']",tn Heb “a woman to her sister.”
35,"['p1', 'verse', 'v6', 'label']",6
36,"['p1', 'verse', 'v6', 'content']","You are to make fifty gold clasps and join the curtains together with the clasps, so that the tabernacle is a unit."
37,"['p1', 'verse', 'v6', 'note', 'f']",tn Heb “one”; KJV “it shall be one tabernacle”; NRSV “that the tabernacle may be one whole”; NLT “a single unit.”
39,"['p2', 'verse', 'v7', 'label']",7
40,"['p2', 'verse', 'v7', 'content']",“You are to make curtains of goats’ hair
41,"['p2', 'verse', 'v7', 'note', 'f']","sn This chapter will show that there were two sets of curtains and two sets of coverings that went over the wood building to make the tabernacle or dwelling place. The curtains of fine linen described above could be seen only by the priests from inside. Above that was the curtain of goats’ hair. Then over that were the coverings, an inner covering of rams’ skins dyed red and an outer covering of hides of fine leather. The movement is from the inside to the outside because it is God’s dwelling place; the approach of the worshiper would be the opposite. The pure linen represented the righteousness of God, guarded by the embroidered cherubim; the curtain of goats’ hair was a reminder of sin through the daily sin offering of a goat; the covering of rams’ skins dyed red was a reminder of the sacrifice and the priestly ministry set apart by blood, and the outer covering marked the separation between God and the world. These are the interpretations set forth by Kaiser; others vary, but not greatly (see W. C. Kaiser, Jr., “Exodus,” EBC 2:459)."
42,"['p2', 'verse', 'v7', 'content']",for a tent over the tabernacle;
43,"['p2', 'verse', 'v7', 'note', 'f']","sn This curtain will serve “for a tent over the tabernacle,” as a dwelling place."
44,"['p2', 'verse', 'v7', 'content']",you are to make
45,"['p2', 'verse', 'v7', 'note', 'f']",tn Heb “you will make them”
46,"['p2', 'verse', 'v7', 'content']",eleven curtains.
47,"['p2', 'verse', 'v8', 'label']",8
48,"['p2', 'verse', 'v8', 'content']",The length of each
49,"['p2', 'verse', 'v8', 'note', 'f']",tn Heb “one”
50,"['p2', 'verse', 'v8', 'content']","curtain is to be forty-five feet, and the width of each curtain is to be six feet – the same size for the eleven curtains."
51,"['p2', 'verse', 'v9', 'label']",9
52,"['p2', 'verse', 'v9', 'content']",You are to join five curtains by themselves and six curtains by themselves. You are to double over
53,"['p2', 'verse', 'v9', 'note', 'f']","sn The text seems to describe this part as being in front of the tabernacle, hanging down to form a valence at the entrance (S. R. Driver, Exodus, 284)."
54,"['p2', 'verse', 'v9', 'content']",the sixth curtain at the front of the tent.
55,"['p2', 'verse', 'v10', 'label']",10
