id,tag,text
0,['label'],32
1,"['s1', 'heading']",Invocation of Witnesses
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']","Listen, O heavens, and I will speak;"
4,"['p2', 'verse', 'v1', 'content']","hear, O earth, the words of my mouth."
5,"['p3', 'verse', 'v2', 'label']",2
6,"['p3', 'verse', 'v2', 'content']","My teaching will drop like the rain,"
7,"['p4', 'verse', 'v2', 'content']","my sayings will drip like the dew,"
8,"['p4', 'verse', 'v2', 'note', 'f']","tn Or “mist,” “light drizzle.” In some contexts the term appears to refer to light rain, rather than dew."
9,"['p5', 'verse', 'v2', 'content']","as rain drops upon the grass,"
10,"['p6', 'verse', 'v2', 'content']",and showers upon new growth.
11,"['p7', 'verse', 'v3', 'label']",3
12,"['p7', 'verse', 'v3', 'content']",For I will proclaim the name
13,"['p7', 'verse', 'v3', 'note', 'f']",tc Smr and Tg read “in the name.”
14,"['p7', 'verse', 'v3', 'content']",of the
15,"['p7', 'verse', 'v3', 'sc']",Lord
16,"['p7', 'verse', 'v3', 'content']",;
17,"['p8', 'verse', 'v3', 'content']",you must acknowledge the greatness of our God.
18,"['p9', 'verse', 'v4', 'label']",4
19,"['p9', 'verse', 'v4', 'content']","As for the Rock,"
20,"['p9', 'verse', 'v4', 'note', 'f']","tc The LXX reads Θεός (qeos, “God”) for the MT’s “Rock.”
sn The Hebrew term depicts God as a rocky summit where one may find safety and protection. Within a covenantal context it serves as a reminder to the people that their God has committed himself to their protection in return for their allegiance."
21,"['p9', 'verse', 'v4', 'content']","his work is perfect,"
22,"['p10', 'verse', 'v4', 'content']",for all his ways are just.
23,"['p11', 'verse', 'v4', 'content']","He is a reliable God who is never unjust,"
24,"['p12', 'verse', 'v4', 'content']",he is fair
25,"['p12', 'verse', 'v4', 'note', 'f']","tn Or “just” (KJV, NAB, NRSV, NLT) or “righteous” (NASB)."
26,"['p12', 'verse', 'v4', 'content']",and upright.
27,"['p13', 'verse', 'v5', 'label']",5
28,"['p13', 'verse', 'v5', 'content']",His people have been unfaithful
29,"['p13', 'verse', 'v5', 'note', 'f']","tc The 3rd person masculine singular שָׁחַת (shakhat) is rendered as 3rd person masculine plural by Smr, a reading supported by the plural suffix on מוּם (mum, “defect”) as well as the plural of בֵּן (ben, “sons”).
tn Heb “have acted corruptly” (so NASB, NIV, NLT); NRSV “have dealt falsely.”"
30,"['p13', 'verse', 'v5', 'content']",to him;
31,"['p14', 'verse', 'v5', 'content']",they have not acted like his children
32,"['p14', 'verse', 'v5', 'note', 'f']",tn Heb “(they are) not his sons.”
33,"['p14', 'verse', 'v5', 'content']",– this is their sin.
34,"['p14', 'verse', 'v5', 'note', 'f']","tn Heb “defect” (so NASB). This highly elliptical line suggests that Israel’s major fault was its failure to act like God’s people; in fact, they acted quite the contrary."
35,"['p15', 'verse', 'v5', 'content']",They are a perverse
36,"['p15', 'verse', 'v5', 'note', 'f']","tn Heb “twisted,” “crooked.” See Ps 18:26."
37,"['p15', 'verse', 'v5', 'content']",and deceitful generation.
38,"['p16', 'verse', 'v6', 'label']",6
39,"['p16', 'verse', 'v6', 'content']",Is this how you repay
40,"['p16', 'verse', 'v6', 'note', 'f']",tn Or “treat” (TEV).
41,"['p16', 'verse', 'v6', 'content']",the
42,"['p16', 'verse', 'v6', 'sc']",Lord
43,"['p16', 'verse', 'v6', 'content']",","
44,"['p17', 'verse', 'v6', 'content']","you foolish, unwise people?"
45,"['p18', 'verse', 'v6', 'content']","Is he not your father, your creator?"
46,"['p19', 'verse', 'v6', 'content']",He has made you and established you.
47,"['p20', 'verse', 'v7', 'label']",7
48,"['p20', 'verse', 'v7', 'content']",Remember the ancient days;
49,"['p21', 'verse', 'v7', 'content']",bear in mind
50,"['p21', 'verse', 'v7', 'note', 'f']","tc The Syriac, Targum, and Vulgate read 2nd person masculine singular whereas the MT has 2nd person masculine plural. The former is preferred, the latter perhaps being a misreading (בִּינוּ [binu] for בִּינָה [binah]). Both the preceding (“remember”) and following (“ask”) imperatives are singular forms in the Hebrew text."
51,"['p21', 'verse', 'v7', 'content']",the years of past generations.
52,"['p21', 'verse', 'v7', 'note', 'f']",tn Heb “generation and generation.” The repetition of the singular noun here singles out each of the successive past generations. See IBHS 116 §7.2.3b.
53,"['p22', 'verse', 'v7', 'content']","Ask your father and he will inform you,"
54,"['p23', 'verse', 'v7', 'content']","your elders, and they will tell you."
55,"['p24', 'verse', 'v8', 'label']",8
56,"['p24', 'verse', 'v8', 'content']",When the Most High
57,"['p24', 'verse', 'v8', 'note', 'f']","tn The Hebrew term עֶליוֹן (’elyon) is an abbreviated form of the divine name El Elyon, frequently translated “God Most High” (so here NCV, CEV) or something similar. This full name (or epithet) occurs only in Gen 14, though the two elements are parallel in Ps 73:11; 107:11; etc. Here it is clear that Elyon has to do with the nations in general whereas in v. 9, by contrast, Yahweh relates specifically to Israel. See T. Fretheim, NIDOTTE 1:400-401. The title depicts God as the sovereign ruler of the world, who is enthroned high above his dominion."
58,"['p24', 'verse', 'v8', 'content']","gave the nations their inheritance,"
59,"['p25', 'verse', 'v8', 'content']","when he divided up humankind,"
60,"['p25', 'verse', 'v8', 'note', 'f']",tn Heb “the sons of man” (so NASB); or “the sons of Adam” (so KJV).
61,"['p26', 'verse', 'v8', 'content']","he set the boundaries of the peoples,"
62,"['p27', 'verse', 'v8', 'content']",according to the number of the heavenly assembly.
