id,tag,text
0,['label'],17
1,"['p1', 'verse', 'v1', 'label']",1
2,"['p1', 'verse', 'v1', 'content']","The tribe of Manasseh, Joseph’s firstborn son, was also allotted land."
3,"['p1', 'verse', 'v1', 'note', 'f']","tn Heb “and the lot belonged to the tribe of Manasseh, for he was the firstborn of Joseph.”"
4,"['p1', 'verse', 'v1', 'content']","The descendants of Makir, Manasseh’s firstborn and the father of Gilead, received land, for they were warriors."
5,"['p1', 'verse', 'v1', 'note', 'f']","tn Heb “to Makir, the firstborn of Manasseh, the father of Gilead, for he was a man of war.”"
6,"['p1', 'verse', 'v1', 'content']",They were assigned Gilead and Bashan.
7,"['p1', 'verse', 'v1', 'note', 'f']","tn Heb “Gilead and Bashan belonged to him.”
sn On the assignment of Manasseh’s territory in Gilead and Bashan, see Josh 13:31."
9,"['p1', 'verse', 'v2', 'label']",2
10,"['p1', 'verse', 'v2', 'content']",The rest of Manasseh’s descendants were also assigned land
11,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “and it belonged to the sons of Manasseh who remained.”
12,"['p1', 'verse', 'v2', 'content']","by their clans, including the descendants of Abiezer, Helek, Asriel, Shechem, Hepher, and Shemida. These are the male descendants of Manasseh son of Joseph by their clans."
13,"['p2', 'verse', 'v3', 'label']",3
14,"['p2', 'verse', 'v3', 'content']","Now Zelophehad son of Hepher, son of Gilead, son of Makir, son of Manasseh, had no sons, only daughters. These are the names of his daughters: Mahlah, Noah, Hoglah, Milcah, and Tirzah."
15,"['p2', 'verse', 'v4', 'label']",4
16,"['p2', 'verse', 'v4', 'content']","They went before Eleazar the priest, Joshua son of Nun, and the leaders and said, “The"
17,"['p2', 'verse', 'v4', 'sc']",Lord
18,"['p2', 'verse', 'v4', 'content']",told Moses to assign us land among our relatives.”
19,"['p2', 'verse', 'v4', 'note', 'f']","tn Heb “The Lord commanded Moses to assign to us an inheritance in the midst of our brothers.” Since Zelophehad had no sons, “brothers” must refer to their uncles, as the next sentence makes clear."
20,"['p2', 'verse', 'v4', 'content']",So Joshua
21,"['p2', 'verse', 'v4', 'note', 'f']","tn Heb “he.” The referent is probably Joshua, although Eleazar is mentioned first in the preceding list."
22,"['p2', 'verse', 'v4', 'content']","assigned them land among their uncles, as the"
23,"['p2', 'verse', 'v4', 'sc']",Lord
24,"['p2', 'verse', 'v4', 'content']",had commanded.
25,"['p2', 'verse', 'v4', 'note', 'f']","tn Heb “and he assigned to them in accordance with the mouth [i.e., command] of the Lord an inheritance in the midst of the brothers of their father.”"
27,"['p2', 'verse', 'v5', 'label']",5
28,"['p2', 'verse', 'v5', 'content']","Manasseh was allotted ten shares of land,"
29,"['p2', 'verse', 'v5', 'note', 'f']",tn Heb “and the allotted portions of Manasseh fell out ten.”
30,"['p2', 'verse', 'v5', 'content']","in addition to the land of Gilead and Bashan east of the Jordan,"
31,"['p2', 'verse', 'v6', 'label']",6
32,"['p2', 'verse', 'v6', 'content']",for the daughters of Manasseh were assigned land among his sons. The land of Gilead belonged to the rest of the descendants of Manasseh.
33,"['p3', 'verse', 'v7', 'label']",7
34,"['p3', 'verse', 'v7', 'content']",The border of Manasseh went
35,"['p3', 'verse', 'v7', 'note', 'f']",tn Heb “was.”
36,"['p3', 'verse', 'v7', 'content']",from Asher to Micmethath which is near
37,"['p3', 'verse', 'v7', 'note', 'f']",tn Heb “in front of”; perhaps “east of.”
38,"['p3', 'verse', 'v7', 'content']",Shechem. It then went south toward those who live in Tappuah.
39,"['p3', 'verse', 'v8', 'label']",8
40,"['p3', 'verse', 'v8', 'content']","(The land of Tappuah belonged to Manasseh, but Tappuah, located on the border of Manasseh, belonged to the tribe of Ephraim.)"
41,"['p3', 'verse', 'v9', 'label']",9
42,"['p3', 'verse', 'v9', 'content']","The border then descended southward to the Valley of Kanah. Ephraim was assigned cities there among the cities of Manasseh,"
43,"['p3', 'verse', 'v9', 'note', 'f']",tn Heb “these cities belonged to Ephraim in the midst of the cities of Manasseh.”
44,"['p3', 'verse', 'v9', 'content']",but the border of Manasseh was north of the valley and ended at the sea.
45,"['p3', 'verse', 'v10', 'label']",10
46,"['p3', 'verse', 'v10', 'content']","Ephraim’s territory was to the south, and Manasseh’s to the north. The sea was Manasseh’s"
47,"['p3', 'verse', 'v10', 'note', 'f']",tn Heb “his”; the referent (Manasseh) has been specified in the translation for clarity.
48,"['p3', 'verse', 'v10', 'content']",western border and their territory
49,"['p3', 'verse', 'v10', 'note', 'f']",tn Heb “they”; the referent (their territory) has been specified in the translation for clarity.
50,"['p3', 'verse', 'v10', 'content']",touched Asher on the north and Issachar on the east.
51,"['p3', 'verse', 'v11', 'label']",11
52,"['p3', 'verse', 'v11', 'content']","Within Issachar’s and Asher’s territory Manasseh was assigned Beth Shean, Ibleam, the residents of Dor, En Dor, the residents of Taanach, the residents of Megiddo,"
53,"['p3', 'verse', 'v11', 'note', 'f']",map For location see Map1-D4; Map2-C1; Map4-C2; Map5-F2; Map7-B1.
54,"['p3', 'verse', 'v11', 'content']","the three of Napheth,"
55,"['p3', 'verse', 'v11', 'note', 'f']",tn Or “the third [is] Napheth”; or “Napheth-dor.” The meaning of the Hebrew phrase is uncertain.
56,"['p3', 'verse', 'v11', 'content']",and the towns surrounding all these cities.
57,"['p3', 'verse', 'v11', 'note', 'f']","tn Heb “Beth Shean and its surrounding towns, Ibleam and its surrounding towns, the residents of Dor and its surrounding towns, the residents of En Dor and its surrounding towns, the residents of Taanach and its surrounding towns, the residents of Megiddo and its surrounding towns, three of Nepheth.”"
59,"['p3', 'verse', 'v12', 'label']",12
60,"['p3', 'verse', 'v12', 'content']",But the men
61,"['p3', 'verse', 'v12', 'note', 'f']","tn Heb “sons”; “men” has been used in the translation because the context involves the conquest of cities; therefore, warriors (hence males) would be in view here."
62,"['p3', 'verse', 'v12', 'content']",of Manasseh were unable to conquer these cities; the Canaanites managed
63,"['p3', 'verse', 'v12', 'note', 'f']",tn Or “were determined.”
64,"['p3', 'verse', 'v12', 'content']",to remain in those areas.
65,"['p3', 'verse', 'v13', 'label']",13
66,"['p3', 'verse', 'v13', 'content']","Whenever the Israelites were strong militarily, they forced the Canaanites to do hard labor, but they never totally conquered them."
67,"['p3', 'verse', 'v13', 'note', 'f']","sn On the Israelites’ failure to conquer the Canaanites completely, see Judg 1:27-28."
69,"['p4', 'verse', 'v14', 'label']",14
70,"['p4', 'verse', 'v14', 'content']","The descendants of Joseph said to Joshua, “Why have you assigned us only one tribal allotment? After all, we have many people, for until now the"
71,"['p4', 'verse', 'v14', 'sc']",Lord
72,"['p4', 'verse', 'v14', 'content']",has enabled us to increase in number.”
73,"['p4', 'verse', 'v14', 'note', 'f']","tn Heb “Why have you given me as an inheritance one lot and one portion, though I am a great people until [the time] which, until now the Lord has blessed me?” The construction עַד אֲשֶׁר־עַד־כֹּה (’ad-’asher-’ad-koh, “until [the time] which, until now”) is extremely awkward. An emendation of the first עַד (’ad) to עַל (’al) yields a more likely reading: “for until now” (see HALOT 2:787)."
75,"['p4', 'verse', 'v15', 'label']",15
76,"['p4', 'verse', 'v15', 'content']","Joshua replied to them, “Since you have so many people,"
77,"['p4', 'verse', 'v15', 'note', 'f']",tn Heb “If you are a great people.”
78,"['p4', 'verse', 'v15', 'content']","go up into the forest and clear out a place to live in the land of the Perizzites and Rephaites, for the hill country of Ephraim is too small for you.”"
79,"['p4', 'verse', 'v16', 'label']",16
80,"['p4', 'verse', 'v16', 'content']","The descendants of Joseph said, “The whole hill country"
81,"['p4', 'verse', 'v16', 'note', 'f']","tn The Hebrew text has simply “the hill country,” which must here include the hill country of Ephraim and the forest regions mentioned in v. 15."
82,"['p4', 'verse', 'v16', 'content']","is inadequate for us, and the Canaanites living down in the valley in Beth Shean and its surrounding towns and in the Valley of Jezreel have chariots with iron-rimmed wheels.”"
