id,tag,text
0,['label'],10
1,"['s1', 'heading']",The Table of Nations
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']",This is the account
4,"['p1', 'verse', 'v1', 'note', 'f']","tn The title אֵלֶּה תּוֹלְדֹת (’elle tolÿdot, here translated as “This is the account”) here covers 10:1–11:9, which contains the so-called Table of Nations and the account of how the nations came to be dispersed."
5,"['p1', 'verse', 'v1', 'content']","of Noah’s sons Shem, Ham, and Japheth. Sons"
6,"['p1', 'verse', 'v1', 'note', 'f']","sn Sons were born to them. A vertical genealogy such as this encompasses more than the names of sons. The list includes cities, tribes, and even nations. In a loose way, the names in the list have some derivation or connection to the three ancestors."
7,"['p1', 'verse', 'v1', 'content']",were born
8,"['p1', 'verse', 'v1', 'note', 'f']","tn It appears that the Table of Nations is a composite of at least two ancient sources: Some sections begin with the phrase “the sons of” (בְּנֵי, bÿne) while other sections use “begot” (יָלָד, yalad). It may very well be that the “sons of” list was an old, “bare bones” list that was retained in the family records, while the “begot” sections were editorial inserts by the writer of Genesis, reflecting his special interests. See A. P. Ross, “The Table of Nations in Genesis 10 – Its Structure,” BSac 137 (1980): 340-53; idem, “The Table of Nations in Genesis 10 – Its Content,” BSac 138 (1981): 22-34."
9,"['p1', 'verse', 'v1', 'content']",to them after the flood.
10,"['p2', 'verse', 'v2', 'label']",2
11,"['p2', 'verse', 'v2', 'content']",The sons of Japheth
12,"['p2', 'verse', 'v2', 'note', 'f']","sn The Greek form of the name Japheth, Iapetos, is used in Greek tradition for the ancestor of the Greeks."
13,"['p2', 'verse', 'v2', 'content']","were Gomer,"
14,"['p2', 'verse', 'v2', 'note', 'f']","sn Gomer was the ancestor of the Cimmerians. For a discussion of the Cimmerians see E. M. Yamauchi, Foes from the Northern Frontier (SBA), 49-61."
15,"['p2', 'verse', 'v2', 'content']","Magog,"
16,"['p2', 'verse', 'v2', 'note', 'f']","sn For a discussion of various proposals concerning the descendants of Magog see E. M. Yamauchi, Foes from the Northern Frontier (SBA), 22-24."
17,"['p2', 'verse', 'v2', 'content']","Madai,"
18,"['p2', 'verse', 'v2', 'note', 'f']","sn Madai was the ancestor of the Medes, who lived east of Assyria."
19,"['p2', 'verse', 'v2', 'content']","Javan,"
20,"['p2', 'verse', 'v2', 'note', 'f']","sn Javan was the father of the Hellenic race, the Ionians who lived in western Asia Minor."
21,"['p2', 'verse', 'v2', 'content']","Tubal,"
22,"['p2', 'verse', 'v2', 'note', 'f']","sn Tubal was the ancestor of militaristic tribes that lived north of the Black Sea. For a discussion of ancient references to Tubal see E. M. Yamauchi, Foes from the Northern Frontier (SBA), 24-26."
23,"['p2', 'verse', 'v2', 'content']","Meshech,"
24,"['p2', 'verse', 'v2', 'note', 'f']","sn Meshech was the ancestor of the people known in Assyrian records as the Musku. For a discussion of ancient references to them see E. M. Yamauchi, Foes from the Northern Frontier (SBA), 24-26."
25,"['p2', 'verse', 'v2', 'content']",and Tiras.
26,"['p2', 'verse', 'v2', 'note', 'f']","sn Tiras was the ancestor of the Thracians, some of whom possibly became the Pelasgian pirates of the Aegean."
28,"['p2', 'verse', 'v3', 'label']",3
29,"['p2', 'verse', 'v3', 'content']",The sons of Gomer were
30,"['p2', 'verse', 'v3', 'note', 'f']",sn The descendants of Gomer were all northern tribes of the Upper Euphrates.
31,"['p2', 'verse', 'v3', 'content']","Askenaz,"
32,"['p2', 'verse', 'v3', 'note', 'f']","sn Askenaz was the ancestor of a northern branch of Indo-Germanic tribes, possibly Scythians. For discussion see E. M. Yamauchi, Foes from the Northern Frontier (SBA), 63."
33,"['p2', 'verse', 'v3', 'content']","Riphath,"
34,"['p2', 'verse', 'v3', 'note', 'f']",sn The descendants of Riphath lived in a district north of the road from Haran to Carchemish.
35,"['p2', 'verse', 'v3', 'content']",and Togarmah.
36,"['p2', 'verse', 'v3', 'note', 'f']","sn Togarmah is also mentioned in Ezek 38:6, where it refers to Til-garimmu, the capital of Kammanu, which bordered Tabal in eastern Turkey. See E. M. Yamauchi, Foes from the Northern Frontier (SBA), 26, n. 28."
38,"['p2', 'verse', 'v4', 'label']",4
39,"['p2', 'verse', 'v4', 'content']","The sons of Javan were Elishah,"
40,"['p2', 'verse', 'v4', 'note', 'f']",sn The descendants of Elishah populated Cyprus.
41,"['p2', 'verse', 'v4', 'content']","Tarshish,"
42,"['p2', 'verse', 'v4', 'note', 'f']","sn The descendants of Tarshish settled along the southern coast of what is modern Turkey. However, some identify the site Tarshish (see Jonah 1:3) with Sardinia or Spain."
43,"['p2', 'verse', 'v4', 'content']","the Kittim,"
44,"['p2', 'verse', 'v4', 'note', 'f']","sn The name Kittim is associated with Cyprus, as well as coastlands east of Rhodes. It is used in later texts to refer to the Romans."
45,"['p2', 'verse', 'v4', 'content']",and the Dodanim.
46,"['p2', 'verse', 'v4', 'note', 'f']","tc Most of the MT mss read “Dodanim” here, but 1 Chr 1:7 has “Rodanim,” perhaps referring to the island of Rhodes. But the Qere reading in 1 Chr 1:7 suggests “Dodanim.” Dodona is one of the most ancient and revered spots in ancient Greece."
48,"['p2', 'verse', 'v5', 'label']",5
49,"['p2', 'verse', 'v5', 'content']","From these the coastlands of the nations were separated into their lands, every one according to its language, according to their families, by their nations."
50,"['p3', 'verse', 'v6', 'label']",6
51,"['p3', 'verse', 'v6', 'content']","The sons of Ham were Cush,"
52,"['p3', 'verse', 'v6', 'note', 'f']",sn The descendants of Cush settled in Nubia (Ethiopia).
53,"['p3', 'verse', 'v6', 'content']","Mizraim,"
54,"['p3', 'verse', 'v6', 'note', 'f']",sn The descendants of Mizraim settled in Upper and Lower Egypt.
55,"['p3', 'verse', 'v6', 'content']","Put,"
56,"['p3', 'verse', 'v6', 'note', 'f']",sn The descendants of Put settled in Libya.
57,"['p3', 'verse', 'v6', 'content']",and Canaan.
58,"['p3', 'verse', 'v6', 'note', 'f']",sn The descendants of Canaan lived in the region of Phoenicia (Palestine).
60,"['p3', 'verse', 'v7', 'label']",7
61,"['p3', 'verse', 'v7', 'content']","The sons of Cush were Seba,"
62,"['p3', 'verse', 'v7', 'note', 'f']",sn The descendants of Seba settled in Upper Egypt along the Nile.
63,"['p3', 'verse', 'v7', 'content']","Havilah,"
64,"['p3', 'verse', 'v7', 'note', 'f']",sn The Hebrew name Havilah apparently means “stretch of sand” (see HALOT 297 s.v. חֲוִילָה). Havilah’s descendants settled in eastern Arabia.
65,"['p3', 'verse', 'v7', 'content']","Sabtah,"
66,"['p3', 'verse', 'v7', 'note', 'f']",sn The descendants of Sabtah settled near the western shore of the Persian Gulf in ancient Hadhramaut.
67,"['p3', 'verse', 'v7', 'content']","Raamah,"
