id,tag,text
0,['label'],7
1,"['s1', 'heading']",The Dispossession of Nonvassals
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']",When the
4,"['p1', 'verse', 'v1', 'sc']",Lord
5,"['p1', 'verse', 'v1', 'content']","your God brings you to the land that you are going to occupy and forces out many nations before you – Hittites,"
6,"['p1', 'verse', 'v1', 'note', 'f']","sn Hittites. The center of Hittite power was in Anatolia (central modern Turkey). In the Late Bronze Age (1550-1200 b.c.) they were at their zenith, establishing outposts and colonies near and far. Some elements were obviously in Canaan at the time of the Conquest (1400-1350 b.c.)."
7,"['p1', 'verse', 'v1', 'content']","Girgashites,"
8,"['p1', 'verse', 'v1', 'note', 'f']",sn Girgashites. These cannot be ethnically identified and are unknown outside the OT. They usually appear in such lists only when the intention is to have seven groups in all (see also the note on the word “seven” later in this verse).
9,"['p1', 'verse', 'v1', 'content']","Amorites,"
10,"['p1', 'verse', 'v1', 'note', 'f']","sn Amorites. Originally from the upper Euphrates region (Amurru), the Amorites appear to have migrated into Canaan beginning in 2200 b.c. or thereabouts."
11,"['p1', 'verse', 'v1', 'content']","Canaanites,"
12,"['p1', 'verse', 'v1', 'note', 'f']","sn Canaanites. These were the indigenous peoples of the land, going back to the beginning of recorded history (ca. 3000 b.c.). The OT identifies them as descendants of Ham (Gen 10:6), the only Hamites to have settled north and east of Egypt."
13,"['p1', 'verse', 'v1', 'content']","Perizzites,"
14,"['p1', 'verse', 'v1', 'note', 'f']",sn Perizzites. This is probably a subgroup of Canaanites (Gen 13:7; 34:30).
15,"['p1', 'verse', 'v1', 'content']","Hivites,"
16,"['p1', 'verse', 'v1', 'note', 'f']","sn Hivites. These are usually thought to be the same as the Hurrians, a people well-known in ancient Near Eastern texts. They are likely identical to the Horites (see note on the term “Horites” in Deut 2:12)."
17,"['p1', 'verse', 'v1', 'content']","and Jebusites,"
18,"['p1', 'verse', 'v1', 'note', 'f']","sn Jebusites. These inhabited the hill country, particularly in and about Jerusalem (cf. Num 13:29; Josh 15:8; 2 Sam 5:6; 24:16)."
19,"['p1', 'verse', 'v1', 'content']",seven
20,"['p1', 'verse', 'v1', 'note', 'f']","sn Seven. This is an ideal number in the OT, one symbolizing fullness or completeness. Therefore, the intent of the text here is not to be precise and list all of Israel’s enemies but simply to state that Israel will have a full complement of foes to deal with. For other lists of Canaanites, some with fewer than seven peoples, see Exod 3:8; 13:5; 23:23, 28; 33:2; 34:11; Deut 20:17; Josh 3:10; 9:1; 24:11. Moreover, the “Table of Nations” (Gen 10:15-19) suggests that all of these (possibly excepting the Perizzites) were offspring of Canaan and therefore Canaanites."
21,"['p1', 'verse', 'v1', 'content']",nations more numerous and powerful than you –
22,"['p1', 'verse', 'v2', 'label']",2
23,"['p1', 'verse', 'v2', 'content']",and he
24,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “the Lord your God.” The pronoun has been used in the translation for stylistic reasons to avoid redundancy.
25,"['p1', 'verse', 'v2', 'content']","delivers them over to you and you attack them, you must utterly annihilate"
26,"['p1', 'verse', 'v2', 'note', 'f']",tn In the Hebrew text the infinitive absolute before the finite verb emphasizes the statement. The imperfect has an obligatory nuance here. Cf. ASV “shalt (must NRSV) utterly destroy them”; CEV “must destroy them without mercy.”
27,"['p1', 'verse', 'v2', 'content']",them. Make no treaty
28,"['p1', 'verse', 'v2', 'note', 'f']","tn Heb “covenant” (so NASB, NRSV); TEV “alliance.”"
29,"['p1', 'verse', 'v2', 'content']",with them and show them no mercy!
30,"['p1', 'verse', 'v3', 'label']",3
31,"['p1', 'verse', 'v3', 'content']","You must not intermarry with them. Do not give your daughters to their sons or take their daughters for your sons,"
32,"['p1', 'verse', 'v4', 'label']",4
33,"['p1', 'verse', 'v4', 'content']",for they will turn your sons away from me to worship other gods. Then the anger of the
34,"['p1', 'verse', 'v4', 'sc']",Lord
35,"['p1', 'verse', 'v4', 'content']",will erupt against you and he will quickly destroy you.
36,"['p1', 'verse', 'v5', 'label']",5
37,"['p1', 'verse', 'v5', 'content']","Instead, this is what you must do to them: You must tear down their altars, shatter their sacred pillars,"
38,"['p1', 'verse', 'v5', 'note', 'f']","sn Sacred pillars. The Hebrew word (מַצֵּבֹת, matsevot) denotes a standing pillar, usually made of stone. Its purpose was to mark the presence of a shrine or altar thought to have been visited by deity. Though sometimes associated with pure worship of the Lord (Gen 28:18, 22; 31:13; 35:14; Exod 24:4), these pillars were usually associated with pagan cults and rituals (Exod 23:24; 34:13; Deut 12:3; 1 Kgs 14:23; 2 Kgs 17:10; Hos 3:4; 10:1; Jer 43:13)."
39,"['p1', 'verse', 'v5', 'content']","cut down their sacred Asherah poles,"
40,"['p1', 'verse', 'v5', 'note', 'f']","sn Sacred Asherah poles. A leading deity of the Canaanite pantheon was Asherah, wife/sister of El and goddess of fertility. She was commonly worshiped at shrines in or near groves of evergreen trees, or, failing that, at places marked by wooden poles (Hebrew אֲשֵׁרִים [’asherim], as here). They were to be burned or cut down (Deut 12:3; 16:21; Judg 6:25, 28, 30; 2 Kgs 18:4)."
41,"['p1', 'verse', 'v5', 'content']",and burn up their idols.
42,"['p1', 'verse', 'v6', 'label']",6
43,"['p1', 'verse', 'v6', 'content']",For you are a people holy
44,"['p1', 'verse', 'v6', 'note', 'f']","tn That is, “set apart.”"
45,"['p1', 'verse', 'v6', 'content']",to the
46,"['p1', 'verse', 'v6', 'sc']",Lord
47,"['p1', 'verse', 'v6', 'content']",your God. He
48,"['p1', 'verse', 'v6', 'note', 'f']",tn Heb “the Lord your God.” The pronoun has been used in the translation for stylistic reasons to avoid redundancy.
49,"['p1', 'verse', 'v6', 'content']","has chosen you to be his people, prized"
50,"['p1', 'verse', 'v6', 'note', 'f']","tn Or “treasured” (so NIV, NRSV); NLT “his own special treasure.” The Hebrew term סְגֻלָּה (sÿgullah) describes Israel as God’s choice people, those whom he elected and who are most precious to him (cf. Exod 19:4-6; Deut 14:2; 26:18; 1 Chr 29:3; Ps 135:4; Eccl 2:8 Mal 3:17). See E. Carpenter, NIDOTTE 3:224."
51,"['p1', 'verse', 'v6', 'content']",above all others on the face of the earth.
52,"['s1', 'heading']",The Basis of Israel’s Election
53,"['p2', 'verse', 'v7', 'label']",7
54,"['p2', 'verse', 'v7', 'content']",It is not because you were more numerous than all the other peoples that the
55,"['p2', 'verse', 'v7', 'sc']",Lord
56,"['p2', 'verse', 'v7', 'content']",favored and chose you – for in fact you were the least numerous of all peoples.
57,"['p2', 'verse', 'v8', 'label']",8
58,"['p2', 'verse', 'v8', 'content']",Rather it is because of his
59,"['p2', 'verse', 'v8', 'note', 'f']",tn Heb “the Lord’s.” See note on “He” in 7:6.
60,"['p2', 'verse', 'v8', 'content']",love
61,"['p2', 'verse', 'v8', 'note', 'f']","tn For the verb אָהַב (’ahav, “to love”) as a term of choice or election, see note on the word “loved” in Deut 4:37."
62,"['p2', 'verse', 'v8', 'content']",for you and his faithfulness to the promise
63,"['p2', 'verse', 'v8', 'note', 'f']",tn Heb “oath.” This is a reference to the promises of the so-called “Abrahamic Covenant” (cf. Gen 15:13-16).
64,"['p2', 'verse', 'v8', 'content']",he solemnly vowed
65,"['p2', 'verse', 'v8', 'note', 'f']",tn Heb “swore on oath.”
66,"['p2', 'verse', 'v8', 'content']",to your ancestors
67,"['p2', 'verse', 'v8', 'note', 'f']","tn Heb “fathers” (also in vv. 12, 13)."
68,"['p2', 'verse', 'v8', 'content']",that the
69,"['p2', 'verse', 'v8', 'sc']",Lord
70,"['p2', 'verse', 'v8', 'content']","brought you out with great power,"
71,"['p2', 'verse', 'v8', 'note', 'f']",tn Heb “by a strong hand” (NAB similar); NLT “with such amazing power.”
72,"['p2', 'verse', 'v8', 'content']",redeeming
