id,tag,text
0,['label'],37
1,"['s1', 'heading']",Joseph’s Dreams
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']","But Jacob lived in the land where his father had stayed,"
4,"['p1', 'verse', 'v1', 'note', 'f']",tn Heb “the land of the sojournings of his father.”
5,"['p1', 'verse', 'v1', 'content']",in the land of Canaan.
6,"['p1', 'verse', 'v1', 'note', 'f']","sn The next section begins with the heading This is the account of Jacob in Gen 37:2, so this verse actually forms part of the preceding section as a concluding contrast with Esau and his people. In contrast to all the settled and expanded population of Esau, Jacob was still moving about in the land without a permanent residence and without kings. Even if the Edomite king list was added later (as the reference to kings in Israel suggests), its placement here in contrast to Jacob and his descendants is important. Certainly the text deals with Esau before dealing with Jacob – that is the pattern. But the detail is so great in chap. 36 that the contrast cannot be missed."
8,"['p2', 'verse', 'v2', 'label']",2
9,"['p2', 'verse', 'v2', 'content']",This is the account of Jacob.
10,"['p3', 'verse', 'v2', 'content']","Joseph, his seventeen-year-old son,"
11,"['p3', 'verse', 'v2', 'note', 'f']",tn Heb “a son of seventeen years.” The word “son” is in apposition to the name “Joseph.”
12,"['p3', 'verse', 'v2', 'content']",was taking care of
13,"['p3', 'verse', 'v2', 'note', 'f']",tn Or “tending”; Heb “shepherding” or “feeding.”
14,"['p3', 'verse', 'v2', 'content']",the flocks with his brothers. Now he was a youngster
15,"['p3', 'verse', 'v2', 'note', 'f']","tn Or perhaps “a helper.” The significance of this statement is unclear. It may mean “now the lad was with,” or it may suggest Joseph was like a servant to them."
16,"['p3', 'verse', 'v2', 'content']","working with the sons of Bilhah and Zilpah, his father’s wives."
17,"['p3', 'verse', 'v2', 'note', 'f']","tn Heb “and he [was] a young man with the sons of Bilhah and with the sons of Zilpah, the wives of his father.”"
18,"['p3', 'verse', 'v2', 'content']",Joseph brought back a bad report about them
19,"['p3', 'verse', 'v2', 'note', 'f']","tn Heb “their bad report.” The pronoun is an objective genitive, specifying that the bad or damaging report was about the brothers.
sn Some interpreters portray Joseph as a tattletale for bringing back a bad report about them [i.e., his brothers], but the entire Joseph story has some of the characteristics of wisdom literature. Joseph is presented in a good light – not because he was perfect, but because the narrative is showing how wisdom rules. In light of that, this section portrays Joseph as faithful to his father in little things, even though unpopular – and so he will eventually be given authority over greater things."
20,"['p3', 'verse', 'v2', 'content']",to their father.
21,"['p4', 'verse', 'v3', 'label']",3
22,"['p4', 'verse', 'v3', 'content']",Now Israel loved Joseph more than all his sons
23,"['p4', 'verse', 'v3', 'note', 'f']","tn The disjunctive clause provides supplemental information vital to the story. It explains in part the brothers’ animosity toward Joseph.
sn The statement Israel loved Joseph more than all his sons brings forward a motif that played an important role in the family of Isaac – parental favoritism. Jacob surely knew what that had done to him and his brother Esau, and to his own family. But now he showers affection on Rachel’s son Joseph."
24,"['p4', 'verse', 'v3', 'content']","because he was a son born to him late in life,"
25,"['p4', 'verse', 'v3', 'note', 'f']","tn Heb “a son of old age was he to him.” This expression means “a son born to him when he [i.e., Jacob] was old.”"
26,"['p4', 'verse', 'v3', 'content']",and he made a special
27,"['p4', 'verse', 'v3', 'note', 'f']","tn It is not clear what this tunic was like, because the meaning of the Hebrew word that describes it is uncertain. The idea that it was a coat of many colors comes from the Greek translation of the OT. An examination of cognate terms in Semitic suggests it was either a coat or tunic with long sleeves (cf. NEB, NRSV), or a tunic that was richly embroidered (cf. NIV). It set Joseph apart as the favored one."
28,"['p4', 'verse', 'v3', 'content']",tunic for him.
29,"['p4', 'verse', 'v4', 'label']",4
30,"['p4', 'verse', 'v4', 'content']",When Joseph’s
31,"['p4', 'verse', 'v4', 'note', 'f']",tn Heb “his”; the referent (Joseph) has been specified in the translation for clarity.
32,"['p4', 'verse', 'v4', 'content']","brothers saw that their father loved him more than any of them,"
33,"['p4', 'verse', 'v4', 'note', 'f']",tn Heb “of his brothers.” This is redundant in contemporary English and has been replaced in the translation by the pronoun “them.”
34,"['p4', 'verse', 'v4', 'content']",they hated Joseph
35,"['p4', 'verse', 'v4', 'note', 'f']",tn Heb “him”; the referent (Joseph) has been specified in the translation for clarity.
36,"['p4', 'verse', 'v4', 'content']",and were not able to speak to him kindly.
37,"['p4', 'verse', 'v4', 'note', 'f']",tn Heb “speak to him for peace.”
38,"['p5', 'verse', 'v5', 'label']",5
39,"['p5', 'verse', 'v5', 'content']",Joseph
40,"['p5', 'verse', 'v5', 'note', 'f']",tn Heb “and he”; the referent (Joseph) has been specified in the translation for clarity.
41,"['p5', 'verse', 'v5', 'content']","had a dream,"
