id,tag,text
0,['label'],23
1,"['s1', 'heading']",Joshua Challenges Israel to be Faithful
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']",A long time
4,"['p1', 'verse', 'v1', 'note', 'f']",tn Heb “many days.”
5,"['p1', 'verse', 'v1', 'content']",passed after the
6,"['p1', 'verse', 'v1', 'sc']",Lord
7,"['p1', 'verse', 'v1', 'content']","made Israel secure from all their enemies,"
8,"['p1', 'verse', 'v1', 'note', 'f']",tn Heb “the Lord had given rest to Israel from their enemies all around.”
9,"['p1', 'verse', 'v1', 'content']",and Joshua was very old.
10,"['p1', 'verse', 'v1', 'note', 'f']","tn Heb “was old, coming into the days.” This expression, referring to advancing in years, also occurs in the following verse."
12,"['p1', 'verse', 'v2', 'label']",2
13,"['p1', 'verse', 'v2', 'content']","So Joshua summoned all Israel, including the elders, rulers, judges, and leaders, and told them: “I am very old."
14,"['p1', 'verse', 'v3', 'label']",3
15,"['p1', 'verse', 'v3', 'content']",You saw everything the
16,"['p1', 'verse', 'v3', 'sc']",Lord
17,"['p1', 'verse', 'v3', 'content']","your God did to all these nations on your behalf, for the"
18,"['p1', 'verse', 'v3', 'sc']",Lord
19,"['p1', 'verse', 'v3', 'content']",your God fights for you.
20,"['p1', 'verse', 'v3', 'note', 'f']","tn Heb “for the Lord your God, he [is] the one who fights for you.”"
22,"['p1', 'verse', 'v4', 'label']",4
23,"['p1', 'verse', 'v4', 'content']","See, I have parceled out to your tribes these remaining nations,"
24,"['p1', 'verse', 'v4', 'note', 'f']",tn Heb “I have assigned by lots to you these remaining nations as an inheritance for your tribes.”
25,"['p1', 'verse', 'v4', 'content']",from the Jordan to the Mediterranean Sea
26,"['p1', 'verse', 'v4', 'note', 'f']","tn Heb “the Great Sea,” the typical designation for the Mediterranean Sea."
27,"['p1', 'verse', 'v4', 'content']","in the west, including all the nations I defeated."
28,"['p1', 'verse', 'v4', 'note', 'f']","tn Heb “from the Jordan and all the nations which I cut off and the Great Sea [at] the place where the sun sets.” The relationship of the second half of the verse, which mentions nations already conquered, to the first half, which speaks of “remaining nations,” is difficult to understand."
30,"['p1', 'verse', 'v5', 'label']",5
31,"['p1', 'verse', 'v5', 'content']",The
32,"['p1', 'verse', 'v5', 'sc']",Lord
33,"['p1', 'verse', 'v5', 'content']","your God will drive them out from before you and remove them,"
34,"['p1', 'verse', 'v5', 'note', 'f']","tn The Hebrew text reads, “from before you.” This has not been included in the translation because it is redundant in English."
35,"['p1', 'verse', 'v5', 'content']",so you can occupy
36,"['p1', 'verse', 'v5', 'note', 'f']",tn Or “take possession of.”
37,"['p1', 'verse', 'v5', 'content']",their land as the
38,"['p1', 'verse', 'v5', 'sc']",Lord
39,"['p1', 'verse', 'v5', 'content']",your God promised
40,"['p1', 'verse', 'v5', 'note', 'f']",tn Heb “said to.”
41,"['p1', 'verse', 'v5', 'content']",you.
42,"['p1', 'verse', 'v6', 'label']",6
