id,tag,text
0,['label'],28
1,"['s1', 'heading']",The Covenant Blessings
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']",“If you indeed
4,"['p1', 'verse', 'v1', 'note', 'f']","tn The Hebrew text uses the infinitive absolute for emphasis, which the translation indicates with “indeed.”"
5,"['p1', 'verse', 'v1', 'content']",obey the
6,"['p1', 'verse', 'v1', 'sc']",Lord
7,"['p1', 'verse', 'v1', 'content']",your God and are careful to observe all his commandments I am giving
8,"['p1', 'verse', 'v1', 'note', 'f']",tn Heb “commanding”; NAB “which I enjoin on you today” (likewise in v. 15).
9,"['p1', 'verse', 'v1', 'content']","you today, the"
10,"['p1', 'verse', 'v1', 'sc']",Lord
11,"['p1', 'verse', 'v1', 'content']",your God will elevate you above all the nations of the earth.
12,"['p1', 'verse', 'v2', 'label']",2
13,"['p1', 'verse', 'v2', 'content']",All these blessings will come to you in abundance
14,"['p1', 'verse', 'v2', 'note', 'f']","tn Heb “come upon you and overtake you” (so NASB, NRSV); NIV “come upon you and accompany you.”"
15,"['p1', 'verse', 'v2', 'content']",if you obey the
16,"['p1', 'verse', 'v2', 'sc']",Lord
17,"['p1', 'verse', 'v2', 'content']",your God:
18,"['p1', 'verse', 'v3', 'label']",3
19,"['p1', 'verse', 'v3', 'content']",You will be blessed in the city and blessed in the field.
20,"['p1', 'verse', 'v3', 'note', 'f']","tn Or “in the country” (so NAB, NIV, NLT). This expression also occurs in v. 15."
22,"['p1', 'verse', 'v4', 'label']",4
23,"['p1', 'verse', 'v4', 'content']",Your children
24,"['p1', 'verse', 'v4', 'note', 'f']","tn Heb “the fruit of your womb” (so NAB, NIV, NRSV)."
25,"['p1', 'verse', 'v4', 'content']","will be blessed, as well as the produce of your soil, the offspring of your livestock, the calves of your herds, and the lambs of your flocks."
26,"['p1', 'verse', 'v5', 'label']",5
27,"['p1', 'verse', 'v5', 'content']",Your basket and your mixing bowl will be blessed.
28,"['p1', 'verse', 'v6', 'label']",6
29,"['p1', 'verse', 'v6', 'content']",You will be blessed when you come in and blessed when you go out.
30,"['p1', 'verse', 'v6', 'note', 'f']",sn Come in…go out. To “come in” and “go out” is a figure of speech (merism) indicating all of life and its activities.
32,"['p1', 'verse', 'v7', 'label']",7
33,"['p1', 'verse', 'v7', 'content']",The
34,"['p1', 'verse', 'v7', 'sc']",Lord
35,"['p1', 'verse', 'v7', 'content']",will cause your enemies who attack
36,"['p1', 'verse', 'v7', 'note', 'f']",tn Heb “who rise up against” (so NIV).
37,"['p1', 'verse', 'v7', 'content']",you to be struck down before you; they will attack you from one direction
38,"['p1', 'verse', 'v7', 'note', 'f']",tn Heb “way” (also later in this verse and in v. 25).
39,"['p1', 'verse', 'v7', 'content']",but flee from you in seven different directions.
40,"['p1', 'verse', 'v8', 'label']",8
41,"['p1', 'verse', 'v8', 'content']",The
42,"['p1', 'verse', 'v8', 'sc']",Lord
43,"['p1', 'verse', 'v8', 'content']","will decree blessing for you with respect to your barns and in everything you do – yes, he will bless you in the land he"
44,"['p1', 'verse', 'v8', 'note', 'f']","tn Heb “the Lord your God.” Because English would not typically reintroduce the proper name following a relative pronoun (“he will bless…the Lord your God is giving”), the pronoun (“he”) has been employed here in the translation."
45,"['p1', 'verse', 'v8', 'content']",is giving you.
46,"['p1', 'verse', 'v9', 'label']",9
47,"['p1', 'verse', 'v9', 'content']",The
48,"['p1', 'verse', 'v9', 'sc']",Lord
49,"['p1', 'verse', 'v9', 'content']","will designate you as his holy people just as he promised you, if you keep his commandments"
50,"['p1', 'verse', 'v9', 'note', 'f']",tn Heb “the commandments of the Lord your God.” See note on “he” in the previous verse.
51,"['p1', 'verse', 'v9', 'content']",and obey him.
52,"['p1', 'verse', 'v9', 'note', 'f']","tn Heb “and walk in his ways” (so NAB, NASB, NIV, NRSV, NLT)."
54,"['p1', 'verse', 'v10', 'label']",10
55,"['p1', 'verse', 'v10', 'content']",Then all the peoples of the earth will see that you belong to the
56,"['p1', 'verse', 'v10', 'sc']","Lord,"
57,"['p1', 'verse', 'v10', 'note', 'f']","tn Heb “the name of the Lord is called over you.” The Hebrew idiom indicates ownership; see 2 Sam 12:28; Isa 4:1, as well as BDB 896 s.v. קָרָא Niph. 2.d.(4)."
58,"['p1', 'verse', 'v10', 'content']",and they will respect you.
59,"['p1', 'verse', 'v11', 'label']",11
60,"['p1', 'verse', 'v11', 'content']",The
61,"['p1', 'verse', 'v11', 'sc']",Lord
62,"['p1', 'verse', 'v11', 'content']","will greatly multiply your children,"
63,"['p1', 'verse', 'v11', 'note', 'f']","tn Heb “the fruit of your womb” (so NAB, NIV, NRSV); CEV “will give you a lot of children.”"
64,"['p1', 'verse', 'v11', 'content']","the offspring of your livestock, and the produce of your soil in the land which he"
65,"['p1', 'verse', 'v11', 'note', 'f']",tn Heb “the Lord.” See note on “he” in 28:8.
66,"['p1', 'verse', 'v11', 'content']",promised your ancestors
67,"['p1', 'verse', 'v11', 'note', 'f']","tn Heb “fathers” (also in vv. 36, 64)."
68,"['p1', 'verse', 'v11', 'content']",he would give you.
69,"['p1', 'verse', 'v12', 'label']",12
70,"['p1', 'verse', 'v12', 'content']",The
71,"['p1', 'verse', 'v12', 'sc']",Lord
72,"['p1', 'verse', 'v12', 'content']","will open for you his good treasure house, the heavens, to give you rain for the land in its season and to bless all you do;"
73,"['p1', 'verse', 'v12', 'note', 'f']",tn Heb “all the work of your hands.”
74,"['p1', 'verse', 'v12', 'content']",you will lend to many nations but you will not borrow from any.
75,"['p1', 'verse', 'v13', 'label']",13
76,"['p1', 'verse', 'v13', 'content']",The
77,"['p1', 'verse', 'v13', 'sc']",Lord
78,"['p1', 'verse', 'v13', 'content']","will make you the head and not the tail, and you will always end up at the top and not at the bottom, if you obey his"
79,"['p1', 'verse', 'v13', 'note', 'f']",tn Heb “the Lord your God’s.” See note on “he” in 28:8.
80,"['p1', 'verse', 'v13', 'content']",commandments which I am urging
