id,tag,text
0,['label'],4
1,"['s1', 'heading']",Israel Commemorates the Crossing
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']","When the entire nation was on the other side,"
4,"['p1', 'verse', 'v1', 'note', 'f']",tn Heb “And when all the nation had finished crossing the Jordan.”
5,"['p1', 'verse', 'v1', 'content']",the
6,"['p1', 'verse', 'v1', 'sc']",Lord
7,"['p1', 'verse', 'v1', 'content']","told Joshua,"
8,"['p1', 'verse', 'v2', 'label']",2
9,"['p1', 'verse', 'v2', 'content']","“Select for yourselves twelve men from the people, one per tribe."
10,"['p1', 'verse', 'v3', 'label']",3
11,"['p1', 'verse', 'v3', 'content']","Instruct them, ‘Pick up twelve stones from the middle of the Jordan, from the very place where the priests"
12,"['p1', 'verse', 'v3', 'note', 'f']",tn Heb “the feet of the priests.”
13,"['p1', 'verse', 'v3', 'content']","stand firmly, and carry them over with you and put them in the place where you camp tonight.’”"
14,"['p2', 'verse', 'v4', 'label']",4
15,"['p2', 'verse', 'v4', 'content']","Joshua summoned the twelve men he had appointed from the Israelites, one per tribe."
16,"['p2', 'verse', 'v5', 'label']",5
17,"['p2', 'verse', 'v5', 'content']","Joshua told them, “Go in front of the ark of the"
18,"['p2', 'verse', 'v5', 'sc']",Lord
19,"['p2', 'verse', 'v5', 'content']","your God to the middle of the Jordan. Each of you is to put a stone on his shoulder, according to the number of the Israelite tribes."
20,"['p2', 'verse', 'v6', 'label']",6
21,"['p2', 'verse', 'v6', 'content']",The stones
22,"['p2', 'verse', 'v6', 'note', 'f']",tn Heb “that this may be”; the referent of “this” (the twelve stones) has been specified in the translation for clarity.
23,"['p2', 'verse', 'v6', 'content']",will be a reminder to you.
24,"['p2', 'verse', 'v6', 'note', 'f']",tn Heb “in order that this might be a sign among you.”
25,"['p2', 'verse', 'v6', 'content']","When your children ask someday, ‘Why are these stones important to you?’"
26,"['p2', 'verse', 'v7', 'label']",7
27,"['p2', 'verse', 'v7', 'content']",tell them how the water of the Jordan stopped flowing
28,"['p2', 'verse', 'v7', 'note', 'f']",tn Heb “were cut off from before.”
29,"['p2', 'verse', 'v7', 'content']",before the ark of the covenant of the
30,"['p2', 'verse', 'v7', 'sc']",Lord
31,"['p2', 'verse', 'v7', 'content']",". When it crossed the Jordan, the water of the Jordan stopped flowing."
32,"['p2', 'verse', 'v7', 'note', 'f']",tn Heb “how the waters descending from above stood still.”
33,"['p2', 'verse', 'v7', 'content']",These stones will be a lasting memorial for the Israelites.”
34,"['p3', 'verse', 'v8', 'label']",8
35,"['p3', 'verse', 'v8', 'content']","The Israelites did just as Joshua commanded. They picked up twelve stones, according to the number of the Israelite tribes, from the middle of the Jordan as the"
36,"['p3', 'verse', 'v8', 'sc']",Lord
37,"['p3', 'verse', 'v8', 'content']",had instructed Joshua. They carried them over with them to the camp and put them there.
38,"['p3', 'verse', 'v9', 'label']",9
39,"['p3', 'verse', 'v9', 'content']",Joshua also set up twelve stones
