id,tag,text
0,['label'],32
1,"['s1', 'heading']",The Petition of the Reubenites and Gadites
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'note', 'f']","sn While the tribes are on the other side of Jordan, the matter of which tribes would settle there has to be discussed. This chapter begins the settlement of Israel into the tribal territories, something to be continued in Joshua. The chapter has the petitions (vv. 1-5), the response by Moses (vv. 6-15), the proposal (vv. 16-27), and the conclusion of the matter (vv. 28-42). For literature on this subject, both critical and conservative, see S. E. Loewenstein, “The Relation of the Settlement of Gad and Reuben in Numbers 32:1-38, Its Background and Its Composition,” Tarbiz 42 (1972): 12-26; J. Mauchline, “Gilead and Gilgal, Some Reflections on the Israelite Occupation of Palestine,” VT 6 (1956): 19-33; and A. Bergmann, “The Israelite Tribe of Half-Manasseh,” JPOS 16 (1936): 224-54."
4,"['p1', 'verse', 'v1', 'content']","Now the Reubenites and the Gadites possessed a very large number of cattle. When they saw that the lands of Jazer and Gilead were ideal for cattle,"
5,"['p1', 'verse', 'v1', 'note', 'f']",tn Heb “the place was a place of/for cattle.”
7,"['p1', 'verse', 'v2', 'label']",2
8,"['p1', 'verse', 'v2', 'content']","the Gadites and the Reubenites came and addressed Moses, Eleazar the priest, and the leaders of the community. They said,"
9,"['p1', 'verse', 'v3', 'label']",3
10,"['p1', 'verse', 'v3', 'content']","“Ataroth, Dibon, Jazer, Nimrah, Heshbon, Elealeh, Sebam,"
11,"['p1', 'verse', 'v3', 'note', 'f']",tc Smr and the LXX have Sibmah. Cf. v. 38.
12,"['p1', 'verse', 'v3', 'content']","Nebo, and Beon,"
13,"['p1', 'verse', 'v3', 'note', 'f']",tn Cf. Baal-meon in v. 38.
15,"['p1', 'verse', 'v4', 'label']",4
16,"['p1', 'verse', 'v4', 'content']",the land that the
17,"['p1', 'verse', 'v4', 'sc']",Lord
18,"['p1', 'verse', 'v4', 'content']",subdued
19,"['p1', 'verse', 'v4', 'note', 'f']","tn The verb is the Hiphil perfect of נָכָה (nakhah), a term that can mean “smite, strike, attack, destroy.”"
20,"['p1', 'verse', 'v4', 'content']","before the community of Israel, is ideal for cattle, and your servants have cattle.”"
21,"['p1', 'verse', 'v5', 'label']",5
22,"['p1', 'verse', 'v5', 'content']","So they said, “If we have found favor in your sight,"
23,"['p1', 'verse', 'v5', 'note', 'f']",tn Heb “eyes.”
24,"['p1', 'verse', 'v5', 'content']",let this land be given to your servants for our inheritance. Do not have us cross
25,"['p1', 'verse', 'v5', 'note', 'f']","tn The verb is the Hiphil jussive from עָבַר (’avar, “to cross over”). The idea of “cause to cross” or “make us cross” might be too harsh, but “take across” with the rest of the nation is what they are trying to avoid."
26,"['p1', 'verse', 'v5', 'content']",the Jordan River.”
27,"['p1', 'verse', 'v5', 'note', 'f']","tn The word “River” is not in the Hebrew text, but has been supplied in the translation for clarity."
28,"['s1', 'heading']",Moses’ Response
29,"['p2', 'verse', 'v6', 'label']",6
30,"['p2', 'verse', 'v6', 'content']","Moses said to the Gadites and the Reubenites, “Must your brothers go to war while you"
31,"['p2', 'verse', 'v6', 'note', 'f']","tn The vav (ו) is a vav disjunctive prefixed to the pronoun; it fits best here as a circumstantial clause, “while you stay here.”"
32,"['p2', 'verse', 'v6', 'content']",remain here?
33,"['p2', 'verse', 'v7', 'label']",7
34,"['p2', 'verse', 'v7', 'content']",Why do you frustrate the intent
35,"['p2', 'verse', 'v7', 'note', 'f']",tn Heb “heart.” So also in v. 9.
36,"['p2', 'verse', 'v7', 'content']",of the Israelites to cross over into the land which the
37,"['p2', 'verse', 'v7', 'sc']",Lord
38,"['p2', 'verse', 'v7', 'content']",has given them?
