id,tag,text
0,['label'],10
1,"['s1', 'heading']",The Eighth Blow: Locusts
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'note', 'f']","sn The Egyptians dreaded locusts like every other ancient civilization. They had particular gods to whom they looked for help in such catastrophes. The locust-scaring deities of Greece and Asia were probably looked to in Egypt as well (especially in view of the origins in Egypt of so many of those religious ideas). The announcement of the plague falls into the now-familiar pattern. God tells Moses to go and speak to Pharaoh but reminds Moses that he has hardened his heart. Yahweh explains that he has done this so that he might show his power, so that in turn they might declare his name from generation to generation. This point is stressed so often that it must not be minimized. God was laying the foundation of the faith for Israel – the sovereignty of Yahweh."
4,"['p1', 'verse', 'v1', 'content']",The
5,"['p1', 'verse', 'v1', 'sc']",Lord
6,"['p1', 'verse', 'v1', 'content']",said
7,"['p1', 'verse', 'v1', 'note', 'f']",tn Heb “and Yahweh said.”
8,"['p1', 'verse', 'v1', 'content']","to Moses, “Go to Pharaoh, for I have hardened his heart and the heart of his servants, in order to display"
9,"['p1', 'verse', 'v1', 'note', 'f']","tn The verb is שִׁתִי (shiti, “I have put”); it is used here as a synonym for the verb שִׂים (sim). Yahweh placed the signs in his midst, where they will be obvious."
10,"['p1', 'verse', 'v1', 'content']","these signs of mine before him,"
11,"['p1', 'verse', 'v1', 'note', 'f']",tn Heb “in his midst.”
13,"['p1', 'verse', 'v2', 'label']",2
14,"['p1', 'verse', 'v2', 'content']",and in order that in the hearing of your son and your grandson you may tell
15,"['p1', 'verse', 'v2', 'note', 'f']","tn The expression is unusual: תְּסַפֵּר בְּאָזְנֵי (tÿsapper bÿ’ozne, “[that] you may declare in the ears of”). The clause explains an additional reason for God’s hardening the heart of Pharaoh, namely, so that the Israelites can tell their children of God’s great wonders. The expression is highly poetic and intense – like Ps 44:1, which says, “we have heard with our ears.” The emphasis would be on the clear teaching, orally, from one generation to another."
16,"['p1', 'verse', 'v2', 'content']",how I made fools
17,"['p1', 'verse', 'v2', 'note', 'f']","tn The verb הִתְעַלַּלְתִּי (hit’allalti) is a bold anthropomorphism. The word means to occupy oneself at another’s expense, to toy with someone, which may be paraphrased with “mock.” The whole point is that God is shaming and disgracing Egypt, making them look foolish in their arrogance and stubbornness (W. C. Kaiser, Jr., “Exodus,” EBC 2:366-67). Some prefer to translate it as “I have dealt ruthlessly” with Egypt (see U. Cassuto, Exodus, 123)."
18,"['p1', 'verse', 'v2', 'content']",of the Egyptians
19,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “of Egypt.” The place is put by metonymy for the inhabitants.
20,"['p1', 'verse', 'v2', 'content']",and about
21,"['p1', 'verse', 'v2', 'note', 'f']",tn The word “about” is supplied to clarify this as another object of the verb “declare.”
22,"['p1', 'verse', 'v2', 'content']",my signs that I displayed
23,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “put” or “placed.”
24,"['p1', 'verse', 'v2', 'content']","among them, so that you may know"
25,"['p1', 'verse', 'v2', 'note', 'f']","tn The form is the perfect tense with vav consecutive, וִידַעְתֶּם (vida’tem, “and that you might know”). This provides another purpose for God’s dealings with Egypt in the way that he was doing. The form is equal to the imperfect tense with vav (ו) prefixed; it thus parallels the imperfect that began v. 2 – “that you might tell.”"
26,"['p1', 'verse', 'v2', 'content']",that I am the
27,"['p1', 'verse', 'v2', 'sc']",Lord
28,"['p1', 'verse', 'v2', 'content']",.”
29,"['p2', 'verse', 'v3', 'label']",3
30,"['p2', 'verse', 'v3', 'content']","So Moses and Aaron came to Pharaoh and told him, “Thus says the"
31,"['p2', 'verse', 'v3', 'sc']",Lord
32,"['p2', 'verse', 'v3', 'content']",", the God of the Hebrews: ‘How long do you refuse"
33,"['p2', 'verse', 'v3', 'note', 'f']","tn The verb is מֵאַנְתָּ (me’anta), a Piel perfect. After “how long,” the form may be classified as present perfect (“how long have you refused), for it describes actions begun previously but with the effects continuing. (See GKC 311 §106.g-h). The use of a verb describing a state or condition may also call for a present translation (“how long do you refuse”) that includes past, present, and potentially future, in keeping with the question “how long.”"
34,"['p2', 'verse', 'v3', 'content']",to humble yourself before me?
35,"['p2', 'verse', 'v3', 'note', 'f']","tn The clause is built on the use of the infinitive construct to express the direct object of the verb – it answers the question of what Pharaoh was refusing to do. The Niphal infinitive construct (note the elision of the ה [hey] prefix after the preposition [see GKC 139 §51.l]) is from the verb עָנָה (’anah). The verb in this stem would mean “humble oneself.” The question is somewhat rhetorical, since God was not yet through humbling Pharaoh, who would not humble himself. The issue between Yahweh and Pharaoh is deeper than simply whether or not Pharaoh will let the Israelites leave Egypt."
36,"['p2', 'verse', 'v3', 'content']",Release my people so that they may serve me!
37,"['p2', 'verse', 'v4', 'label']",4
38,"['p2', 'verse', 'v4', 'content']","But if you refuse to release my people, I am going to bring"
39,"['p2', 'verse', 'v4', 'note', 'f']","tn הִנְנִי (hinni) before the active participle מֵבִיא (mevi’) is the imminent future construction: “I am about to bring” or “I am going to bring” – precisely, “here I am bringing.”"
40,"['p2', 'verse', 'v4', 'content']",locusts
41,"['p2', 'verse', 'v4', 'note', 'f']","tn One of the words for “locusts” in the Bible is אַרְבֶּה (’arbeh), which comes from רָבָה (ravah, “to be much, many”). It was used for locusts because of their immense numbers."
42,"['p2', 'verse', 'v4', 'content']",into your territory
43,"['p2', 'verse', 'v4', 'note', 'f']",tn Heb “within your border.”
44,"['p2', 'verse', 'v4', 'content']",tomorrow.
45,"['p2', 'verse', 'v5', 'label']",5
46,"['p2', 'verse', 'v5', 'content']",They will cover
47,"['p2', 'verse', 'v5', 'note', 'f']","tn The verbs describing the locusts are singular because it is a swarm or plague of locusts. This verb (וְכִסָּה, vÿkhissah, “cover”) is a Piel perfect with a vav consecutive; it carries the same future nuance as the participle before it."
48,"['p2', 'verse', 'v5', 'content']",the surface
49,"['p2', 'verse', 'v5', 'note', 'f']","tn Heb “eye,” an unusual expression (see v. 15; Num 22:5, 11)."
50,"['p2', 'verse', 'v5', 'content']","of the earth, so that you"
51,"['p2', 'verse', 'v5', 'note', 'f']","tn The text has לִרְאֹת וְלֹא יוּכַל (vÿlo’ yukhal lir’ot, “and he will not be able to see”). The verb has no expressed subjects. The clause might, therefore, be given a passive translation: “so that [it] cannot be seen.” The whole clause is the result of the previous statement."
52,"['p2', 'verse', 'v5', 'content']",will be unable to see the ground. They will eat the remainder of what escaped
53,"['p2', 'verse', 'v5', 'note', 'f']","sn As the next phrase explains “what escaped” refers to what the previous plague did not destroy. The locusts will devour everything, because there will not be much left from the other plagues for them to eat."
54,"['p2', 'verse', 'v5', 'content']",– what is left over
55,"['p2', 'verse', 'v5', 'note', 'f']","tn הַנִּשְׁאֶרֶת (hannish’eret) parallels (by apposition) and adds further emphasis to the preceding two words; it is the Niphal participle, meaning “that which is left over.”"
56,"['p2', 'verse', 'v5', 'content']","for you – from the hail, and they will eat every tree that grows for you from the field."
57,"['p2', 'verse', 'v6', 'label']",6
58,"['p2', 'verse', 'v6', 'content']","They will fill your houses, the houses of your servants, and all the houses of Egypt, such as"
59,"['p2', 'verse', 'v6', 'note', 'f']",tn The relative pronoun אֲשֶׁר (’asher) is occasionally used as a comparative conjunction (see GKC 499 §161.b).
60,"['p2', 'verse', 'v6', 'content']",neither
61,"['p2', 'verse', 'v6', 'note', 'f']","tn Heb “which your fathers have not seen, nor your fathers’ fathers.”"
62,"['p2', 'verse', 'v6', 'content']",your fathers nor your grandfathers have seen since they have been
