id,tag,text
0,['label'],20
1,"['s1', 'heading']",The Israelites Complain Again
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'note', 'f']","sn This chapter is the account of how Moses struck the rock in disobedience to the Lord, and thereby was prohibited from entering the land. For additional literature on this part, see E. Arden, “How Moses Failed God,” JBL 76 (1957): 50-52; J. Gray, “The Desert Sojourn of the Hebrews and the Sinai Horeb Tradition,” VT 4 (1954): 148-54; T. W. Mann, “Theological Reflections on the Denial of Moses,” JBL 98 (1979): 481-94; and J. R. Porter, “The Role of Kadesh-Barnea in the Narrative of the Exodus,” JTS 44 (1943): 130-43."
4,"['p1', 'verse', 'v1', 'content']",Then the entire community of Israel
5,"['p1', 'verse', 'v1', 'note', 'f']","tn The Hebrew text stresses this idea by use of apposition: “the Israelites entered, the entire community, the wilderness.”"
6,"['p1', 'verse', 'v1', 'content']","entered the wilderness of Zin in the first month,"
7,"['p1', 'verse', 'v1', 'note', 'f']","sn The text does not indicate here what year this was, but from comparing the other passages about the itinerary, this is probably the end of the wanderings, the fortieth year, for Aaron died some forty years after the exodus. So in that year the people come through the wilderness of Zin and prepare for a journey through the Moabite plains."
8,"['p1', 'verse', 'v1', 'content']",and the people stayed in Kadesh.
9,"['p1', 'verse', 'v1', 'note', 'f']",sn The Israelites stayed in Kadesh for some time during the wandering; here the stop at Kadesh Barnea may have lasted several months. See the commentaries for the general itinerary.
10,"['p1', 'verse', 'v1', 'content']",Miriam died and was buried there.
11,"['p1', 'verse', 'v1', 'note', 'f']","sn The death of Miriam is recorded without any qualifications or epitaph. In her older age she had been self-willed and rebellious, and so no doubt humbled by the vivid rebuke from God. But she had made her contribution from the beginning."
13,"['p2', 'verse', 'v2', 'label']",2
14,"['p2', 'verse', 'v2', 'content']","And there was no water for the community, and so they gathered themselves together against Moses and Aaron."
15,"['p2', 'verse', 'v3', 'label']",3
16,"['p2', 'verse', 'v3', 'content']",The people contended
17,"['p2', 'verse', 'v3', 'note', 'f']","tn The verb is רִיב (riv); it is often used in the Bible for a legal complaint, a law suit, at least in form. But it can also describe a quarrel, or strife, like that between Abram’s men and Lot’s men in Genesis 13. It will be the main verb behind the commemorative name Meribah, the place where the people strove with God. It is a far more serious thing than grumbling – it is directed, intentional, and well-argued. For further discussion, see J. Limburg, “The Root ‘rib’ and the Prophetic Lawsuit Speeches,” JBL 88 (1969): 291-304."
18,"['p2', 'verse', 'v3', 'content']","with Moses, saying,"
19,"['p2', 'verse', 'v3', 'note', 'f']","tn Heb “and they said, saying.”"
20,"['p2', 'verse', 'v3', 'content']",“If only
21,"['p2', 'verse', 'v3', 'note', 'f']","tn The particle לוּ (lu) indicates the optative nuance of the line – the wishing or longing for death. It is certainly an absurdity to want to have died, but God took them at their word and they died in the wilderness."
22,"['p2', 'verse', 'v3', 'content']",we had died when our brothers died before the
23,"['p2', 'verse', 'v3', 'sc']",Lord
24,"['p2', 'verse', 'v3', 'content']",!
25,"['p2', 'verse', 'v4', 'label']",4
26,"['p2', 'verse', 'v4', 'content']",Why
27,"['p2', 'verse', 'v4', 'note', 'f']",tn Heb “and why….” The conjunction seems to be recording another thing that the people said in their complaint against Moses.
28,"['p2', 'verse', 'v4', 'content']",have you brought up the
29,"['p2', 'verse', 'v4', 'sc']",Lord
30,"['p2', 'verse', 'v4', 'content']",’s community into this wilderness? So that
31,"['p2', 'verse', 'v4', 'note', 'f']",tn The clause uses the infinitive construct with the lamed (ל) preposition. The clause would be a result clause in this sentence: “Why have you brought us here…with the result that we will all die?”
32,"['p2', 'verse', 'v4', 'content']",we and our cattle should die here?
33,"['p2', 'verse', 'v5', 'label']",5
34,"['p2', 'verse', 'v5', 'content']",Why
35,"['p2', 'verse', 'v5', 'note', 'f']",tn Heb “and why.”
36,"['p2', 'verse', 'v5', 'content']",have you brought us up from Egypt only to bring us to
37,"['p2', 'verse', 'v5', 'note', 'f']",tn Here also the infinitive construct (Hiphil) forms the subordinate clause of the preceding interrogative clause.
38,"['p2', 'verse', 'v5', 'content']","this dreadful place? It is no place for grain, or figs, or vines, or pomegranates; nor is there any water to drink!”"
39,"['s1', 'heading']",Moses Responds
40,"['p3', 'verse', 'v6', 'label']",6
41,"['p3', 'verse', 'v6', 'content']","So Moses and Aaron went from the presence of the assembly to the entrance to the tent of meeting. They then threw themselves down with their faces to the ground, and the glory of the"
42,"['p3', 'verse', 'v6', 'sc']",Lord
43,"['p3', 'verse', 'v6', 'content']",appeared to them.
44,"['p3', 'verse', 'v7', 'label']",7
45,"['p3', 'verse', 'v7', 'content']",Then the
46,"['p3', 'verse', 'v7', 'sc']",Lord
47,"['p3', 'verse', 'v7', 'content']",spoke to Moses:
48,"['p3', 'verse', 'v8', 'label']",8
49,"['p3', 'verse', 'v8', 'content']","“Take the staff and assemble the community, you and Aaron your brother, and then speak"
50,"['p3', 'verse', 'v8', 'note', 'f']","tn The verb is the Piel perfect with vav (ו) consecutive, following the two imperatives in the verse. Here is the focus of the instruction for Moses."
51,"['p3', 'verse', 'v8', 'content']",to the rock before their eyes. It will pour forth
52,"['p3', 'verse', 'v8', 'note', 'f']","tn Heb “give.” The verb is the perfect tense with vav (ו) consecutive, as are the next two in the verse. These are not now equal to the imperatives, but imperfects, showing the results of speaking to the rock: “speak…and it will…and so you will….”"
53,"['p3', 'verse', 'v8', 'content']","its water, and you will bring water out of the rock for them, and so you will give the community and their beasts water to drink.”"
54,"['p4', 'verse', 'v9', 'label']",9
55,"['p4', 'verse', 'v9', 'content']",So Moses took the staff from before the
56,"['p4', 'verse', 'v9', 'sc']",Lord
57,"['p4', 'verse', 'v9', 'content']",", just as he commanded him."
58,"['p4', 'verse', 'v10', 'label']",10
59,"['p4', 'verse', 'v10', 'content']","Then Moses and Aaron gathered the community together in front of the rock, and he said to them, “Listen, you rebels,"
60,"['p4', 'verse', 'v10', 'note', 'f']","tn The word is הַמֹּרִים (hammorim, “the rebels”), but here as a vocative: “you rebels.” It was a harsh address, although well-earned."
61,"['p4', 'verse', 'v10', 'content']",must we bring
62,"['p4', 'verse', 'v10', 'note', 'f']","tn The word order and the emphasis of the tense are important to this passage. The word order is “from this rock must we bring out to you water?” The emphasis is clearly on “from this rock!” The verb is the imperfect tense; it has one of the modal nuances here, probably obligatory – “must we do this?”"
63,"['p4', 'verse', 'v10', 'content']",water out of this rock for you?”
64,"['p4', 'verse', 'v11', 'label']",11
65,"['p4', 'verse', 'v11', 'content']","Then Moses raised his hand, and struck the rock twice with his staff. And water came out abundantly. So the community drank, and their beasts drank too."
66,"['s1', 'heading']",The Lord’s Judgment
67,"['p5', 'verse', 'v12', 'label']",12
68,"['p5', 'verse', 'v12', 'content']",Then the
69,"['p5', 'verse', 'v12', 'sc']",Lord
70,"['p5', 'verse', 'v12', 'content']","spoke to Moses and Aaron, “Because you did not trust me enough"
71,"['p5', 'verse', 'v12', 'note', 'f']","tn Or “to sanctify me.”
sn The verb is the main word for “believe, trust.” It is the verb that describes the faith in the Word of the Lord that leads to an appropriate action. Here God says that Moses did not believe him, meaning that what he did showed more of Moses than of what God said. Moses had taken a hostile stance toward the people, and then hit the rock twice. This showed that Moses was not satisfied with what God said, but made it more forceful and terrifying, thus giving the wrong picture of God to the people. By doing this the full power and might of the Lord was not displayed to the people. It was a momentary lack of faith, but it had to be dealt with."
72,"['p5', 'verse', 'v12', 'content']",to show me as holy
