id,tag,text
0,['label'],5
1,"['s1', 'heading']",Separation of the Unclean
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'note', 'f']","sn The fifth chapter falls into four main parts: separation of the unclean (vv. 1-4), restitution for sin (vv. 5-10), the jealousy ordeal (vv. 11-28), and the summary (vv. 29-31). There is a good deal of literature on the biblical theme of holiness (for which see the notes on Leviticus primarily). But with regard to this chapter, see (with caution), Mary Douglas, Purity and Danger; J. Neusner, The Idea of Purity in Ancient Judaism; and K. Milgrom, “Two Kinds of h£at£t£a„át,” VT 26 (1976): 333-37."
4,"['p1', 'verse', 'v1', 'content']",Then the
5,"['p1', 'verse', 'v1', 'sc']",Lord
6,"['p1', 'verse', 'v1', 'content']",spoke to Moses:
7,"['p1', 'verse', 'v2', 'label']",2
8,"['p1', 'verse', 'v2', 'content']",“Command the Israelites to expel
9,"['p1', 'verse', 'v2', 'note', 'f']","tn The construction uses the Piel imperative followed by this Piel imperfect/jussive form; it is here subordinated to the preceding volitive, providing the content of the command. The verb שָׁלַח (shalakh) in this verbal stem is a strong word, meaning “expel, put out, send away, or release” (as in “let my people go”)."
10,"['p1', 'verse', 'v2', 'content']","from the camp every leper,"
11,"['p1', 'verse', 'v2', 'note', 'f']","sn The word צָרוּעַ (tsarua’), although translated “leper,” does not primarily refer to leprosy proper (i.e., Hansen’s disease). The RSV and the NASB continued the KJV tradition of using “leper” and “leprosy.” More recent studies have concluded that the Hebrew word is a generic term covering all infectious skin diseases (including leprosy when that actually showed up). True leprosy was known and feared certainly by the time of Amos (ca. 760 b.c.). There is evidence that the disease was known in Egypt by 1500 b.c. So this term would include that disease in all probability. But in view of the diagnosis and healing described in Leviticus 13 and 14, the term must be broader. The whole basis for the laws of separation may be found in the book of Leviticus. The holiness of the Lord who dwelt among his people meant that a high standard was imposed on them for their living arrangements as well as access to the sanctuary. Anything that was corrupted, diseased, dying, or contaminated was simply not compatible with the holiness of God and was therefore excluded. This is not to say that it was treated as sin, or the afflicted as sinners. It simply was revealing – and safeguarding – the holiness of the Lord. It thus provided a revelation for all time that in the world to come nothing unclean will enter into the heavenly sanctuary. As the Apostle Paul says, we will all be changed from this corruptible body into one that is incorruptible (1 Cor 15:53). So while the laws of purity and holiness were practical for the immediate audience, they have far-reaching implications for theology. The purity regulations have been done away with in Christ – the problem is dealt with differently in the new covenant. There is no earthly temple, and so the separation laws are not in force. Wisdom would instruct someone with an infectious disease to isolate, however. But just because the procedure is fulfilled in Christ does not mean that believers today are fit for glory just as they are. On the contrary, they must be changed before going into his presence. In like manner the sacrifices have been done away in Christ – not what they covered. Sin is still sin, even though it is dealt with differently on this side of the cross. But the ritual and the regulations of the old covenant at Sinai have been fulfilled in Christ."
12,"['p1', 'verse', 'v2', 'content']","everyone who has a discharge,"
13,"['p1', 'verse', 'v2', 'note', 'f']","sn The rules of discharge (Lev 12 and 15) include everything from menstruation to chronic diseases (see G. Wyper, ISBE 1:947, as well as R. K. Harrison, Leviticus (TOTC), 158-66, and G. J. Wenham, Leviticus (NICOT), 217-25."
14,"['p1', 'verse', 'v2', 'content']",and whoever becomes defiled by a corpse.
15,"['p1', 'verse', 'v2', 'note', 'f']","tn The word is נֶפֶשׁ (nefesh), which usually simply means “[whole] life,” i.e., the soul in the body, the person. But here it must mean the corpse, the dead person, since that is what will defile (although it was also possible to become unclean by touching certain diseased people, such as a leper)."
17,"['p1', 'verse', 'v3', 'label']",3
18,"['p1', 'verse', 'v3', 'content']","You must expel both men and women; you must put them outside the camp, so that"
19,"['p1', 'verse', 'v3', 'note', 'f']","tn The imperfect tense functions here as a final imperfect, expressing the purpose of putting such folks outside the camp. The two preceding imperfects (repeated for emphasis) are taken here as instruction or legislation."
20,"['p1', 'verse', 'v3', 'content']","they will not defile their camps, among which I live.”"
21,"['p1', 'verse', 'v4', 'label']",4
22,"['p1', 'verse', 'v4', 'content']","So the Israelites did so, and expelled them outside the camp. As the"
23,"['p1', 'verse', 'v4', 'sc']",Lord
24,"['p1', 'verse', 'v4', 'content']",had spoken
25,"['p1', 'verse', 'v4', 'note', 'f']",tn The perfect tense is here given a past perfect nuance to stress that the word of the Lord preceded the obedience.
26,"['p1', 'verse', 'v4', 'content']","to Moses, so the Israelites did."
27,"['s1', 'heading']",Restitution for Sin
28,"['p2', 'verse', 'v5', 'label']",5
29,"['p2', 'verse', 'v5', 'content']",Then the
30,"['p2', 'verse', 'v5', 'sc']",Lord
31,"['p2', 'verse', 'v5', 'content']",spoke to Moses:
32,"['p2', 'verse', 'v6', 'label']",6
33,"['p2', 'verse', 'v6', 'content']","“Tell the Israelites, ‘When"
34,"['p2', 'verse', 'v6', 'note', 'f']",sn This type of law is known as casuistic. The law is introduced with “when/if” and then the procedure to be adopted follows it. The type of law was common in the Law Code of Hammurabi.
35,"['p2', 'verse', 'v6', 'content']","a man or a woman commits any sin that people commit,"
36,"['p2', 'verse', 'v6', 'note', 'f']","tn The verse simply says “any sin of a man,” but the genitive could mean that it is any sin that a man would commit (subjective genitive), or one committed against a man (objective genitive). Because of the similarity with Lev 5:22, the subjective is better. The sin is essentially “missing the mark” which is the standard of the Law of the Lord. The sin is not in this case accidental or inadvertent. It means here simply failing to live up to the standard of the Lord. Since both men and women are mentioned in the preceding clause, the translation uses “people” here."
37,"['p2', 'verse', 'v6', 'content']",thereby breaking faith
38,"['p2', 'verse', 'v6', 'note', 'f']","tn The verb is מַעַל (ma’al), which means to “defraud, violate, trespass against,” or “to deal treacherously, do an act of treachery.” In doing any sin that people do, the guilty have been unfaithful to the Lord, and therefore must bring him a sacrifice."
39,"['p2', 'verse', 'v6', 'content']",with the
40,"['p2', 'verse', 'v6', 'sc']",Lord
41,"['p2', 'verse', 'v6', 'content']",", and that person is found guilty,"
42,"['p2', 'verse', 'v6', 'note', 'f']","tn The word used here for this violation is אָשָׁם (’asham). It can be translated “guilt, to be guilty”; it can also be used for the reparation offering. The basic assumption here is that the individual is in a state of sin – is guilty. In that state he or she feels remorse for the sin and seeks forgiveness through repentance. See further P. P. Saydon, “Sin Offering and Trespass Offering,” CBQ 8 (1946): 393-98; H. C. Thompson, “The Significance of the Term ’Asham in the Old Testament,” TGUOS 14 (1953): 20-26."
44,"['p2', 'verse', 'v7', 'label']",7
