id,tag,text
0,['label'],9
1,"['s1', 'heading']",God’s Covenant with Humankind through Noah
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']","Then God blessed Noah and his sons and said to them, “Be fruitful and multiply and fill the earth."
4,"['p1', 'verse', 'v2', 'label']",2
5,"['p1', 'verse', 'v2', 'content']",Every living creature of the earth and every bird of the sky will be terrified of you.
6,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “and fear of you and dread of you will be upon every living creature of the earth and upon every bird of the sky.” The suffixes on the nouns “fear” and “dread” are objective genitives. The animals will fear humans from this time forward.
7,"['p1', 'verse', 'v2', 'content']",Everything that creeps on the ground and all the fish of the sea are under your authority.
8,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “into your hand are given.” The “hand” signifies power. To say the animals have been given into the hands of humans means humans have been given authority over them.
10,"['p1', 'verse', 'v3', 'label']",3
11,"['p1', 'verse', 'v3', 'content']",You may eat any moving thing that lives.
12,"['p1', 'verse', 'v3', 'note', 'f']",tn Heb “every moving thing that lives for you will be for food.”
13,"['p1', 'verse', 'v3', 'content']",As I gave you
14,"['p1', 'verse', 'v3', 'note', 'f']","tn The words “I gave you” are not in the Hebrew text, but are supplied in the translation for stylistic reasons."
15,"['p1', 'verse', 'v3', 'content']","the green plants, I now give"
16,"['p1', 'verse', 'v3', 'note', 'f']",tn The perfect verb form describes the action that accompanies the declaration.
17,"['p1', 'verse', 'v3', 'content']",you everything.
18,"['p2', 'verse', 'v4', 'label']",4
19,"['p2', 'verse', 'v4', 'content']",But
20,"['p2', 'verse', 'v4', 'note', 'f']",tn Heb “only.”
21,"['p2', 'verse', 'v4', 'content']",you must not eat meat
22,"['p2', 'verse', 'v4', 'note', 'f']",tn Or “flesh.”
23,"['p2', 'verse', 'v4', 'content']","with its life (that is,"
24,"['p2', 'verse', 'v4', 'note', 'f']","tn Heb “its life, its blood.” The second word is in apposition to the first, explaining what is meant by “its life.” Since the blood is equated with life, meat that had the blood in it was not to be eaten."
25,"['p2', 'verse', 'v4', 'content']",its blood) in it.
26,"['p2', 'verse', 'v4', 'note', 'f']","tn The words “in it” are supplied in the translation for stylistic reasons.
sn You must not eat meat with its life…in it. Because of the carnage produced by the flood, people might conclude that life is cheap and therefore treat it lightly. But God will not permit them to kill or even to eat anything with the lifeblood still in it, serving as a reminder of the sanctity of life."
28,"['p2', 'verse', 'v5', 'label']",5
29,"['p2', 'verse', 'v5', 'content']",For your lifeblood
30,"['p2', 'verse', 'v5', 'note', 'f']","tn Again the text uses apposition to clarify what kind of blood is being discussed: “your blood, [that is] for your life.” See C. L. Dewar, “The Biblical Use of the Term ‘Blood,’” JTS 4 (1953): 204-8."
31,"['p2', 'verse', 'v5', 'content']","I will surely exact punishment,"
32,"['p2', 'verse', 'v5', 'note', 'f']","tn The word “punishment” is not in the Hebrew text, but is supplied in the translation for clarification. The verb דָּרָשׁ (darash) means “to require, to seek, to ask for, to exact.” Here it means that God will exact punishment for the taking of a life. See R. Mawdsley, “Capital Punishment in Gen. 9:6,” CentBib 18 (1975): 20-25."
33,"['p2', 'verse', 'v5', 'content']",from
34,"['p2', 'verse', 'v5', 'note', 'f']","tn Heb “from the hand of,” which means “out of the hand of” or “out of the power of” and is nearly identical in sense to the preposition מִן (min) alone."
35,"['p2', 'verse', 'v5', 'content']",every living creature I will exact punishment. From each person
36,"['p2', 'verse', 'v5', 'note', 'f']","tn Heb “and from the hand of the man.” The article has a generic function, indicating the class, i.e., humankind."
37,"['p2', 'verse', 'v5', 'content']",I will exact punishment for the life of the individual
38,"['p2', 'verse', 'v5', 'note', 'f']",tn Heb “of the man.”
39,"['p2', 'verse', 'v5', 'content']",since the man was his relative.
40,"['p2', 'verse', 'v5', 'note', 'f']","tn Heb “from the hand of a man, his brother.” The point is that God will require the blood of someone who kills, since the person killed is a relative (“brother”) of the killer. The language reflects Noah’s situation (after the flood everyone would be part of Noah’s extended family), but also supports the concept of the brotherhood of humankind. According to the Genesis account the entire human race descended from Noah."
41,"['p3', 'verse', 'v6', 'label']",6
42,"['p3', 'verse', 'v6', 'content']","“Whoever sheds human blood,"
43,"['p3', 'verse', 'v6', 'note', 'f']",tn Heb “the blood of man.”
44,"['p4', 'verse', 'v6', 'content']",by other humans
45,"['p4', 'verse', 'v6', 'note', 'f']","tn Heb “by man,” a generic term here for other human beings."
47,"['p5', 'verse', 'v6', 'content']",must his blood be shed;
48,"['p6', 'verse', 'v6', 'content']",for in God’s image
49,"['p6', 'verse', 'v6', 'note', 'f']","sn See the notes on the words “humankind” and “likeness” in Gen 1:26, as well as J. Barr, “The Image of God in the Book of Genesis – A Study of Terminology,” BJRL 51 (1968/69): 11-26."
50,"['p7', 'verse', 'v6', 'content']",God
