id,tag,text
1,"[1, 'label']",7
2,"[2, 's1', 'heading']",Gideon’s Three Hundred Men
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Then
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#ch.6:32
6,"[6, 'p1', 'verse', 'v1', 'content']","Jerubbaal (that is, Gideon) and all the people who were with him rose early and encamped beside"
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']",#[1 Sam. 29:1]
8,"[8, 'p1', 'verse', 'v1', 'content']","the spring of Harod. And the camp of Midian was north of them,"
9,"[9, 'p1', 'verse', 'v1', 'note', 'x']",#Gen. 12:6;Deut. 11:30
10,"[10, 'p1', 'verse', 'v1', 'content']","by the hill of Moreh, in the valley."
11,"['v001_ESV_JDG_007', 11, 'p1', 'verse', 'v1', 'plain_text']","1 Then Jerubbaal (that is, Gideon) and all the people who were with him rose early and encamped beside the spring of Harod. And the camp of Midian was north of them, by the hill of Moreh, in the valley."
12,"[12, 'p2', 'verse', 'v2', 'label']",2
13,"[13, 'p2', 'verse', 'v2', 'content']",The
14,"[14, 'p2', 'verse', 'v2', 'nd']",Lord
15,"[15, 'p2', 'verse', 'v2', 'content']","said to Gideon, “The people with you are too many for me to give the Midianites into their hand,"
16,"[16, 'p2', 'verse', 'v2', 'note', 'x']",#Deut. 8:17;[Isa. 10:13]
17,"[17, 'p2', 'verse', 'v2', 'content']","lest Israel boast over me, saying, ‘My own hand has saved me.’"
18,"['v002_ESV_JDG_007', 18, 'p2', 'verse', 'v2', 'plain_text']","2 The Lord said to Gideon, “The people with you are too many for me to give the Midianites into their hand, lest Israel boast over me, saying, ‘My own hand has saved me.’"
19,"[19, 'p2', 'verse', 'v3', 'label']",3
20,"[20, 'p2', 'verse', 'v3', 'content']","Now therefore proclaim in the ears of the people, saying,"
21,"[21, 'p2', 'verse', 'v3', 'note', 'x']",#Deut. 20:8
22,"[22, 'p2', 'verse', 'v3', 'content']","‘Whoever is fearful and trembling, let him return home and hurry away from Mount Gilead.’” Then 22,000 of the people returned, and 10,000 remained."
23,"['v003_ESV_JDG_007', 23, 'p2', 'verse', 'v3', 'plain_text']","3 Now therefore proclaim in the ears of the people, saying, ‘Whoever is fearful and trembling, let him return home and hurry away from Mount Gilead.’” Then 22,000 of the people returned, and 10,000 remained."
24,"[24, 'p3', 'verse', 'v4', 'label']",4
25,"[25, 'p3', 'verse', 'v4', 'content']",And the
26,"[26, 'p3', 'verse', 'v4', 'nd']",Lord
27,"[27, 'p3', 'verse', 'v4', 'content']","said to Gideon, “The people are still too many. Take them down to the water, and I will test them for you there, and anyone of whom I say to you, ‘This one shall go with you,’ shall go with you, and anyone of whom I say to you, ‘This one shall not go with you,’ shall not go.”"
