id,tag,text
1,"[1, 'label']",20
2,"[2, 's1', 'heading']",Israel’s War with the Tribe of Benjamin
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Then
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#ch.21:5;[Josh. 22:12;1 Sam. 11:7]
6,"[6, 'p1', 'verse', 'v1', 'content']","all the people of Israel came out,"
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']",#1 Sam. 3:20;2 Sam. 3:10;24:2
8,"[8, 'p1', 'verse', 'v1', 'content']","from Dan to Beersheba, including the land of Gilead, and the congregation assembled as one man to the"
9,"[9, 'p1', 'verse', 'v1', 'nd']",Lord
10,"[10, 'p1', 'verse', 'v1', 'content']",at
11,"[11, 'p1', 'verse', 'v1', 'note', 'x']",#[1 Sam. 7:5;10:17]
12,"[12, 'p1', 'verse', 'v1', 'content']",Mizpah.
13,"['v001_ESV_JDG_020', 13, 'p1', 'verse', 'v1', 'plain_text']","1 Then all the people of Israel came out, from Dan to Beersheba, including the land of Gilead, and the congregation assembled as one man to the Lord at Mizpah."
14,"[14, 'p1', 'verse', 'v2', 'label']",2
15,"[15, 'p1', 'verse', 'v2', 'content']",And the
16,"[16, 'p1', 'verse', 'v2', 'note', 'x']",#1 Sam. 14:38
17,"[17, 'p1', 'verse', 'v2', 'content']","chiefs of all the people, of all the tribes of Israel, presented themselves in the assembly of the people of God, 400,000 men on foot"
18,"[18, 'p1', 'verse', 'v2', 'note', 'x']","#ver.15, 17, 25, 35, 46;See ch.8:10"
19,"[19, 'p1', 'verse', 'v2', 'content']",that drew the sword.
20,"['v002_ESV_JDG_020', 20, 'p1', 'verse', 'v2', 'plain_text']","2 And the chiefs of all the people, of all the tribes of Israel, presented themselves in the assembly of the people of God, 400,000 men on foot that drew the sword."
21,"[21, 'p1', 'verse', 'v3', 'label']",3
22,"[22, 'p1', 'verse', 'v3', 'content']","(Now the people of Benjamin heard that the people of Israel had gone up to Mizpah.) And the people of Israel said, “Tell us, how did this evil happen?”"
23,"['v003_ESV_JDG_020', 23, 'p1', 'verse', 'v3', 'plain_text']","3 (Now the people of Benjamin heard that the people of Israel had gone up to Mizpah.) And the people of Israel said, “Tell us, how did this evil happen?”"
24,"[24, 'p1', 'verse', 'v4', 'label']",4
