id,tag,text
1,"[1, 'label']",9
2,"[2, 's1', 'heading']",Abimelech’s Conspiracy
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Now Abimelech the son of Jerubbaal went to Shechem to
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#ch.8:31
6,"[6, 'p1', 'verse', 'v1', 'content']","his mother’s relatives and said to them and to the whole clan of his mother’s family,"
7,"['v001_ESV_JDG_009', 7, 'p1', 'verse', 'v1', 'plain_text']","1 Now Abimelech the son of Jerubbaal went to Shechem to his mother’s relatives and said to them and to the whole clan of his mother’s family,"
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']","“Say in the ears of all the leaders of Shechem, ‘Which is better for you, that all"
10,"[10, 'p1', 'verse', 'v2', 'note', 'x']",#ch.8:30
11,"[11, 'p1', 'verse', 'v2', 'content']","seventy of the sons of Jerubbaal rule over you, or that one rule over you?’ Remember also that"
12,"[12, 'p1', 'verse', 'v2', 'note', 'x']",#[See ver.1above]
13,"[13, 'p1', 'verse', 'v2', 'content']",I am
14,"[14, 'p1', 'verse', 'v2', 'note', 'x']",#Gen. 29:14
15,"[15, 'p1', 'verse', 'v2', 'content']",your bone and your flesh.”
16,"['v002_ESV_JDG_009', 16, 'p1', 'verse', 'v2', 'plain_text']","2 “Say in the ears of all the leaders of Shechem, ‘Which is better for you, that all seventy of the sons of Jerubbaal rule over you, or that one rule over you?’ Remember also that I am your bone and your flesh.”"
17,"[17, 'p2', 'verse', 'v3', 'label']",3
18,"[18, 'p2', 'verse', 'v3', 'content']","And his mother’s relatives spoke all these words on his behalf in the ears of all the leaders of Shechem, and their hearts inclined to follow Abimelech, for they said,"
19,"[19, 'p2', 'verse', 'v3', 'note', 'x']",#ver.18
20,"[20, 'p2', 'verse', 'v3', 'content']",“He is our brother.”
21,"['v003_ESV_JDG_009', 21, 'p2', 'verse', 'v3', 'plain_text']","3 And his mother’s relatives spoke all these words on his behalf in the ears of all the leaders of Shechem, and their hearts inclined to follow Abimelech, for they said, “He is our brother.”"
22,"[22, 'p2', 'verse', 'v4', 'label']",4
23,"[23, 'p2', 'verse', 'v4', 'content']",And they gave him seventy pieces of silver out of the house of
24,"[24, 'p2', 'verse', 'v4', 'note', 'x']",#ch.8:33;[ver.46]
25,"[25, 'p2', 'verse', 'v4', 'content']",Baal-berith with which Abimelech hired
26,"[26, 'p2', 'verse', 'v4', 'note', 'x']",#ch.11:3;2 Chr. 13:7;[Prov. 12:11;Acts 17:5]
27,"[27, 'p2', 'verse', 'v4', 'content']","worthless and reckless fellows, who followed him."
28,"['v004_ESV_JDG_009', 28, 'p2', 'verse', 'v4', 'plain_text']","4 And they gave him seventy pieces of silver out of the house of Baal-berith with which Abimelech hired worthless and reckless fellows, who followed him."
29,"[29, 'p2', 'verse', 'v5', 'label']",5
30,"[30, 'p2', 'verse', 'v5', 'content']",And he went to his father’s house at
31,"[31, 'p2', 'verse', 'v5', 'note', 'x']",#ch.6:24
32,"[32, 'p2', 'verse', 'v5', 'content']",Ophrah
33,"[33, 'p2', 'verse', 'v5', 'note', 'x']","#[2 Kgs. 11:1,2]"
34,"[34, 'p2', 'verse', 'v5', 'content']","and killed his brothers the sons of Jerubbaal, seventy men, on one stone. But Jotham the youngest son of Jerubbaal was left, for he hid himself."
35,"['v005_ESV_JDG_009', 35, 'p2', 'verse', 'v5', 'plain_text']","5 And he went to his father’s house at Ophrah and killed his brothers the sons of Jerubbaal, seventy men, on one stone. But Jotham the youngest son of Jerubbaal was left, for he hid himself."
36,"[36, 'p2', 'verse', 'v6', 'label']",6
37,"[37, 'p2', 'verse', 'v6', 'content']","And all the leaders of Shechem came together, and all"
38,"[38, 'p2', 'verse', 'v6', 'note', 'x']",#ver.20;[2 Sam. 5:9]
39,"[39, 'p2', 'verse', 'v6', 'content']","Beth-millo, and they went and made Abimelech king, by the oak of the pillar at Shechem."
40,"['v006_ESV_JDG_009', 40, 'p2', 'verse', 'v6', 'plain_text']","6 And all the leaders of Shechem came together, and all Beth-millo, and they went and made Abimelech king, by the oak of the pillar at Shechem."
41,"[41, 'p3', 'verse', 'v7', 'label']",7
42,"[42, 'p3', 'verse', 'v7', 'content']","When it was told to Jotham, he went and stood on top of"
43,"[43, 'p3', 'verse', 'v7', 'note', 'x']",#Deut. 11:29;27:12;Josh. 8:33;[John 4:20]
44,"[44, 'p3', 'verse', 'v7', 'content']","Mount Gerizim and cried aloud and said to them, “Listen to me, you leaders of Shechem, that God may listen to you."
45,"['v007_ESV_JDG_009', 45, 'p3', 'verse', 'v7', 'plain_text']","7 When it was told to Jotham, he went and stood on top of Mount Gerizim and cried aloud and said to them, “Listen to me, you leaders of Shechem, that God may listen to you."
46,"[46, 'p3', 'verse', 'v8', 'label']",8
47,"[47, 'p3', 'verse', 'v8', 'note', 'x']",#[2 Kgs. 14:9]
48,"[48, 'p3', 'verse', 'v8', 'content']","The trees once went out to anoint a king over them, and they said to the olive tree,"
49,"[49, 'p3', 'verse', 'v8', 'note', 'x']","#ch.8:22,23"
50,"[50, 'p3', 'verse', 'v8', 'content']",‘Reign over us.’
51,"['v008_ESV_JDG_009', 51, 'p3', 'verse', 'v8', 'plain_text']","8 The trees once went out to anoint a king over them, and they said to the olive tree, ‘Reign over us.’"
52,"[52, 'p3', 'verse', 'v9', 'label']",9
53,"[53, 'p3', 'verse', 'v9', 'content']","But the olive tree said to them, ‘Shall I leave my abundance, by which gods and men are honored, and go hold sway over the trees?’"
54,"['v009_ESV_JDG_009', 54, 'p3', 'verse', 'v9', 'plain_text']","9 But the olive tree said to them, ‘Shall I leave my abundance, by which gods and men are honored, and go hold sway over the trees?’"
55,"[55, 'p3', 'verse', 'v10', 'label']",10
56,"[56, 'p3', 'verse', 'v10', 'content']","And the trees said to the fig tree, ‘You come and reign over us.’"
57,"['v010_ESV_JDG_009', 57, 'p3', 'verse', 'v10', 'plain_text']","10 And the trees said to the fig tree, ‘You come and reign over us.’"
58,"[58, 'p3', 'verse', 'v11', 'label']",11
59,"[59, 'p3', 'verse', 'v11', 'content']","But the fig tree said to them, ‘Shall I leave my sweetness and my good fruit and go hold sway over the trees?’"
60,"['v011_ESV_JDG_009', 60, 'p3', 'verse', 'v11', 'plain_text']","11 But the fig tree said to them, ‘Shall I leave my sweetness and my good fruit and go hold sway over the trees?’"
61,"[61, 'p3', 'verse', 'v12', 'label']",12
62,"[62, 'p3', 'verse', 'v12', 'content']","And the trees said to the vine, ‘You come and reign over us.’"
63,"['v012_ESV_JDG_009', 63, 'p3', 'verse', 'v12', 'plain_text']","12 And the trees said to the vine, ‘You come and reign over us.’"
64,"[64, 'p3', 'verse', 'v13', 'label']",13
65,"[65, 'p3', 'verse', 'v13', 'content']","But the vine said to them, ‘Shall I leave my wine that"
