id,tag,text
1,"[1, 'label']",11
2,"[2, 's1', 'heading']",Jephthah Delivers Israel
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Now
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#Heb. 11:32
6,"[6, 'p1', 'verse', 'v1', 'content']",Jephthah the Gileadite was
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']",#ch.6:12;2 Kgs. 5:1
8,"[8, 'p1', 'verse', 'v1', 'content']","a mighty warrior, but he was the son of a prostitute. Gilead was the father of Jephthah."
9,"['v001_ESV_JDG_011', 9, 'p1', 'verse', 'v1', 'plain_text']","1 Now Jephthah the Gileadite was a mighty warrior, but he was the son of a prostitute. Gilead was the father of Jephthah."
10,"[10, 'p1', 'verse', 'v2', 'label']",2
11,"[11, 'p1', 'verse', 'v2', 'content']","And Gilead’s wife also bore him sons. And when his wife’s sons grew up, they drove Jephthah out and said to him, “You shall not have an inheritance in our father’s house, for you are the son of another woman.”"
12,"['v002_ESV_JDG_011', 12, 'p1', 'verse', 'v2', 'plain_text']","2 And Gilead’s wife also bore him sons. And when his wife’s sons grew up, they drove Jephthah out and said to him, “You shall not have an inheritance in our father’s house, for you are the son of another woman.”"
13,"[13, 'p1', 'verse', 'v3', 'label']",3
14,"[14, 'p1', 'verse', 'v3', 'content']",Then Jephthah fled from his brothers and lived in the land of
15,"[15, 'p1', 'verse', 'v3', 'note', 'x']","#2 Sam. 10:6,8"
16,"[16, 'p1', 'verse', 'v3', 'content']","Tob, and"
17,"[17, 'p1', 'verse', 'v3', 'note', 'x']",#See ch.9:4;[1 Sam. 22:2]
18,"[18, 'p1', 'verse', 'v3', 'content']",worthless fellows collected around Jephthah and went out with him.
19,"['v003_ESV_JDG_011', 19, 'p1', 'verse', 'v3', 'plain_text']","3 Then Jephthah fled from his brothers and lived in the land of Tob, and worthless fellows collected around Jephthah and went out with him."
20,"[20, 'p2', 'verse', 'v4', 'label']",4
21,"[21, 'p2', 'verse', 'v4', 'content']",After a time the Ammonites made war against Israel.
22,"['v004_ESV_JDG_011', 22, 'p2', 'verse', 'v4', 'plain_text']",4 After a time the Ammonites made war against Israel.
23,"[23, 'p2', 'verse', 'v5', 'label']",5
24,"[24, 'p2', 'verse', 'v5', 'content']","And when the Ammonites made war against Israel, the elders of Gilead went to bring Jephthah from the land of"
25,"[25, 'p2', 'verse', 'v5', 'note', 'x']",#[See ver.3above]
26,"[26, 'p2', 'verse', 'v5', 'content']",Tob.
27,"['v005_ESV_JDG_011', 27, 'p2', 'verse', 'v5', 'plain_text']","5 And when the Ammonites made war against Israel, the elders of Gilead went to bring Jephthah from the land of Tob."
28,"[28, 'p2', 'verse', 'v6', 'label']",6
29,"[29, 'p2', 'verse', 'v6', 'content']","And they said to Jephthah, “Come and be our leader, that we may fight against the Ammonites.”"
30,"['v006_ESV_JDG_011', 30, 'p2', 'verse', 'v6', 'plain_text']","6 And they said to Jephthah, “Come and be our leader, that we may fight against the Ammonites.”"
31,"[31, 'p2', 'verse', 'v7', 'label']",7
32,"[32, 'p2', 'verse', 'v7', 'content']","But Jephthah said to the elders of Gilead, “Did you not hate me and drive me out of my father’s house? Why have you come to me now when you are in distress?”"
33,"['v007_ESV_JDG_011', 33, 'p2', 'verse', 'v7', 'plain_text']","7 But Jephthah said to the elders of Gilead, “Did you not hate me and drive me out of my father’s house? Why have you come to me now when you are in distress?”"
34,"[34, 'p2', 'verse', 'v8', 'label']",8
35,"[35, 'p2', 'verse', 'v8', 'content']","And the elders of Gilead said to Jephthah, “That is why we have turned to you now, that you may go with us and fight against the Ammonites and"
36,"[36, 'p2', 'verse', 'v8', 'note', 'x']",#ch.10:18
37,"[37, 'p2', 'verse', 'v8', 'content']",be our head over all the inhabitants of Gilead.”
38,"['v008_ESV_JDG_011', 38, 'p2', 'verse', 'v8', 'plain_text']","8 And the elders of Gilead said to Jephthah, “That is why we have turned to you now, that you may go with us and fight against the Ammonites and be our head over all the inhabitants of Gilead.”"
39,"[39, 'p2', 'verse', 'v9', 'label']",9
40,"[40, 'p2', 'verse', 'v9', 'content']","Jephthah said to the elders of Gilead, “If you bring me home again to fight against the Ammonites, and the"
41,"[41, 'p2', 'verse', 'v9', 'nd']",Lord
42,"[42, 'p2', 'verse', 'v9', 'content']","gives them over to me, I will be your head.”"
43,"['v009_ESV_JDG_011', 43, 'p2', 'verse', 'v9', 'plain_text']","9 Jephthah said to the elders of Gilead, “If you bring me home again to fight against the Ammonites, and the Lord gives them over to me, I will be your head.”"
44,"[44, 'p2', 'verse', 'v10', 'label']",10
45,"[45, 'p2', 'verse', 'v10', 'content']","And the elders of Gilead said to Jephthah,"
46,"[46, 'p2', 'verse', 'v10', 'note', 'x']",#Jer. 42:5
47,"[47, 'p2', 'verse', 'v10', 'content']",“The
48,"[48, 'p2', 'verse', 'v10', 'nd']",Lord
49,"[49, 'p2', 'verse', 'v10', 'content']","will be witness between us, if we do not do as you say.”"
50,"['v010_ESV_JDG_011', 50, 'p2', 'verse', 'v10', 'plain_text']","10 And the elders of Gilead said to Jephthah, “The Lord will be witness between us, if we do not do as you say.”"
51,"[51, 'p2', 'verse', 'v11', 'label']",11
52,"[52, 'p2', 'verse', 'v11', 'content']","So Jephthah went with the elders of Gilead, and the people"
53,"[53, 'p2', 'verse', 'v11', 'note', 'x']","#ver.6, 8;ch.10:18"
54,"[54, 'p2', 'verse', 'v11', 'content']",made him head and leader over them. And Jephthah spoke all his words
55,"[55, 'p2', 'verse', 'v11', 'note', 'x']","#1 Sam. 10:19,25;11:15;12:7;[ch.20:1;1 Sam. 10:17]"
56,"[56, 'p2', 'verse', 'v11', 'content']",before the
57,"[57, 'p2', 'verse', 'v11', 'nd']",Lord
58,"[58, 'p2', 'verse', 'v11', 'content']",at
59,"[59, 'p2', 'verse', 'v11', 'note', 'x']",#ch.10:17
60,"[60, 'p2', 'verse', 'v11', 'content']",Mizpah.
61,"['v011_ESV_JDG_011', 61, 'p2', 'verse', 'v11', 'plain_text']","11 So Jephthah went with the elders of Gilead, and the people made him head and leader over them. And Jephthah spoke all his words before the Lord at Mizpah."
62,"[62, 'p3', 'verse', 'v12', 'label']",12
63,"[63, 'p3', 'verse', 'v12', 'content']","Then Jephthah sent messengers to the king of the Ammonites and said, “What do you have against me, that you have come to me to fight against my land?”"
64,"['v012_ESV_JDG_011', 64, 'p3', 'verse', 'v12', 'plain_text']","12 Then Jephthah sent messengers to the king of the Ammonites and said, “What do you have against me, that you have come to me to fight against my land?”"
65,"[65, 'p3', 'verse', 'v13', 'label']",13
66,"[66, 'p3', 'verse', 'v13', 'content']","And the king of the Ammonites answered the messengers of Jephthah,"
67,"[67, 'p3', 'verse', 'v13', 'note', 'x']",#SeeNum. 21:24-26
68,"[68, 'p3', 'verse', 'v13', 'content']","“Because Israel on coming up from Egypt took away my land, from the"
69,"[69, 'p3', 'verse', 'v13', 'note', 'x']",#Num. 21:13
70,"[70, 'p3', 'verse', 'v13', 'content']",Arnon to the
71,"[71, 'p3', 'verse', 'v13', 'note', 'x']",#Gen. 32:22
72,"[72, 'p3', 'verse', 'v13', 'content']",Jabbok and to the Jordan; now therefore restore it peaceably.”
73,"['v013_ESV_JDG_011', 73, 'p3', 'verse', 'v13', 'plain_text']","13 And the king of the Ammonites answered the messengers of Jephthah, “Because Israel on coming up from Egypt took away my land, from the Arnon to the Jabbok and to the Jordan; now therefore restore it peaceably.”"
74,"[74, 'p3', 'verse', 'v14', 'label']",14
75,"[75, 'p3', 'verse', 'v14', 'content']",Jephthah again sent messengers to the king of the Ammonites
76,"['v014_ESV_JDG_011', 76, 'p3', 'verse', 'v14', 'plain_text']",14 Jephthah again sent messengers to the king of the Ammonites
77,"[77, 'p3', 'verse', 'v15', 'label']",15
78,"[78, 'p3', 'verse', 'v15', 'content']","and said to him, “Thus says Jephthah:"
79,"[79, 'p3', 'verse', 'v15', 'note', 'x']","#Deut. 2:9,19"
80,"[80, 'p3', 'verse', 'v15', 'content']","Israel did not take away the land of Moab or the land of the Ammonites,"
81,"['v015_ESV_JDG_011', 81, 'p3', 'verse', 'v15', 'plain_text']","15 and said to him, “Thus says Jephthah: Israel did not take away the land of Moab or the land of the Ammonites,"
82,"[82, 'p3', 'verse', 'v16', 'label']",16
83,"[83, 'p3', 'verse', 'v16', 'content']","but when they came up from Egypt, Israel went through the wilderness"
84,"[84, 'p3', 'verse', 'v16', 'note', 'x']",#Num. 14:25;Deut. 1:40
85,"[85, 'p3', 'verse', 'v16', 'content']",to the Red Sea and
86,"[86, 'p3', 'verse', 'v16', 'note', 'x']",#Num. 13:26
87,"[87, 'p3', 'verse', 'v16', 'content']",came to Kadesh.
88,"['v016_ESV_JDG_011', 88, 'p3', 'verse', 'v16', 'plain_text']","16 but when they came up from Egypt, Israel went through the wilderness to the Red Sea and came to Kadesh."
89,"[89, 'p3', 'verse', 'v17', 'label']",17
90,"[90, 'p3', 'verse', 'v17', 'note', 'x']",#Num. 20:14
91,"[91, 'p3', 'verse', 'v17', 'content']","Israel then sent messengers to the king of Edom, saying, ‘Please let us pass through your land,’"
92,"[92, 'p3', 'verse', 'v17', 'note', 'x']",#SeeNum. 20:18-21
93,"[93, 'p3', 'verse', 'v17', 'content']","but the king of Edom would not listen. And they sent also to the king of Moab, but he would not consent. So Israel"
94,"[94, 'p3', 'verse', 'v17', 'note', 'x']",#Num. 20:1;Deut. 1:46
95,"[95, 'p3', 'verse', 'v17', 'content']",remained at Kadesh.
96,"['v017_ESV_JDG_011', 96, 'p3', 'verse', 'v17', 'plain_text']","17 Israel then sent messengers to the king of Edom, saying, ‘Please let us pass through your land,’ but the king of Edom would not listen. And they sent also to the king of Moab, but he would not consent. So Israel remained at Kadesh."
97,"[97, 'p4', 'verse', 'v18', 'label']",18
98,"[98, 'p4', 'verse', 'v18', 'content']",“Then they journeyed through the wilderness and
99,"[99, 'p4', 'verse', 'v18', 'note', 'x']",#Num. 21:4;SeeDeut. 2:1-8
100,"[100, 'p4', 'verse', 'v18', 'content']",went around the land of Edom and the land of Moab and
101,"[101, 'p4', 'verse', 'v18', 'note', 'x']",#Num. 21:11
102,"[102, 'p4', 'verse', 'v18', 'content']",arrived on the east side of the land of Moab and
103,"[103, 'p4', 'verse', 'v18', 'note', 'x']",#Num. 21:13;22:36
104,"[104, 'p4', 'verse', 'v18', 'content']","camped on the other side of the Arnon. But they did not enter the territory of Moab, for the Arnon was the boundary of Moab."
105,"['v018_ESV_JDG_011', 105, 'p4', 'verse', 'v18', 'plain_text']","18 “Then they journeyed through the wilderness and went around the land of Edom and the land of Moab and arrived on the east side of the land of Moab and camped on the other side of the Arnon. But they did not enter the territory of Moab, for the Arnon was the boundary of Moab."
106,"[106, 'p4', 'verse', 'v19', 'label']",19
107,"[107, 'p4', 'verse', 'v19', 'note', 'x']","#For ver. 19-22, seeNum. 21:21-26;Deut. 2:26-37"
108,"[108, 'p4', 'verse', 'v19', 'content']","Israel then sent messengers to Sihon king of the Amorites, king of Heshbon, and Israel said to him, ‘Please let us pass through your land to our country,’"
109,"['v019_ESV_JDG_011', 109, 'p4', 'verse', 'v19', 'plain_text']","19 Israel then sent messengers to Sihon king of the Amorites, king of Heshbon, and Israel said to him, ‘Please let us pass through your land to our country,’"
110,"[110, 'p4', 'verse', 'v20', 'label']",20
111,"[111, 'p4', 'verse', 'v20', 'content']","but Sihon did not trust Israel to pass through his territory, so Sihon gathered all his people together and encamped at Jahaz and fought with Israel."
112,"['v020_ESV_JDG_011', 112, 'p4', 'verse', 'v20', 'plain_text']","20 but Sihon did not trust Israel to pass through his territory, so Sihon gathered all his people together and encamped at Jahaz and fought with Israel."
113,"[113, 'p4', 'verse', 'v21', 'label']",21
114,"[114, 'p4', 'verse', 'v21', 'content']",And the
115,"[115, 'p4', 'verse', 'v21', 'nd']",Lord
116,"[116, 'p4', 'verse', 'v21', 'content']",", the God of Israel, gave Sihon and all his people into the hand of Israel, and they defeated them. So Israel took possession of all the land of the Amorites, who inhabited that country."
117,"['v021_ESV_JDG_011', 117, 'p4', 'verse', 'v21', 'plain_text']","21 And the Lord , the God of Israel, gave Sihon and all his people into the hand of Israel, and they defeated them. So Israel took possession of all the land of the Amorites, who inhabited that country."
118,"[118, 'p4', 'verse', 'v22', 'label']",22
119,"[119, 'p4', 'verse', 'v22', 'content']",And they took possession of all the territory of the Amorites from the Arnon to the Jabbok and from the wilderness to the Jordan.
120,"['v022_ESV_JDG_011', 120, 'p4', 'verse', 'v22', 'plain_text']",22 And they took possession of all the territory of the Amorites from the Arnon to the Jabbok and from the wilderness to the Jordan.
121,"[121, 'p4', 'verse', 'v23', 'label']",23
122,"[122, 'p4', 'verse', 'v23', 'content']",So then the
123,"[123, 'p4', 'verse', 'v23', 'nd']",Lord
124,"[124, 'p4', 'verse', 'v23', 'content']",", the God of Israel, dispossessed the Amorites from before his people Israel; and are you to take possession of them?"
125,"['v023_ESV_JDG_011', 125, 'p4', 'verse', 'v23', 'plain_text']","23 So then the Lord , the God of Israel, dispossessed the Amorites from before his people Israel; and are you to take possession of them?"
126,"[126, 'p4', 'verse', 'v24', 'label']",24
127,"[127, 'p4', 'verse', 'v24', 'content']",Will you not possess what
128,"[128, 'p4', 'verse', 'v24', 'note', 'x']",#Num. 21:29;1 Kgs. 11:7
129,"[129, 'p4', 'verse', 'v24', 'content']",Chemosh your god gives you to possess?
130,"[130, 'p4', 'verse', 'v24', 'note', 'x']",#Deut. 9:5;18:12;Josh. 3:10
131,"[131, 'p4', 'verse', 'v24', 'content']",And all that the
132,"[132, 'p4', 'verse', 'v24', 'nd']",Lord
133,"[133, 'p4', 'verse', 'v24', 'content']","our God has dispossessed before us, we will possess."
134,"['v024_ESV_JDG_011', 134, 'p4', 'verse', 'v24', 'plain_text']","24 Will you not possess what Chemosh your god gives you to possess? And all that the Lord our God has dispossessed before us, we will possess."
135,"[135, 'p4', 'verse', 'v25', 'label']",25
136,"[136, 'p4', 'verse', 'v25', 'content']",Now are you any better than
137,"[137, 'p4', 'verse', 'v25', 'note', 'x']",#Num. 22:2;Josh. 24:9;Mic. 6:5
138,"[138, 'p4', 'verse', 'v25', 'content']","Balak the son of Zippor, king of Moab? Did he ever contend against Israel, or did he ever go to war with them?"
139,"['v025_ESV_JDG_011', 139, 'p4', 'verse', 'v25', 'plain_text']","25 Now are you any better than Balak the son of Zippor, king of Moab? Did he ever contend against Israel, or did he ever go to war with them?"
140,"[140, 'p4', 'verse', 'v26', 'label']",26
141,"[141, 'p4', 'verse', 'v26', 'content']",While Israel lived
142,"[142, 'p4', 'verse', 'v26', 'note', 'x']",#Num. 21:25
143,"[143, 'p4', 'verse', 'v26', 'content']","in Heshbon and its villages, and"
144,"[144, 'p4', 'verse', 'v26', 'note', 'x']",#Deut. 2:36
145,"[145, 'p4', 'verse', 'v26', 'content']","in Aroer and its villages, and in all the cities that are on the banks of the Arnon, 300 years, why did you not deliver them within that time?"
146,"['v026_ESV_JDG_011', 146, 'p4', 'verse', 'v26', 'plain_text']","26 While Israel lived in Heshbon and its villages, and in Aroer and its villages, and in all the cities that are on the banks of the Arnon, 300 years, why did you not deliver them within that time?"
147,"[147, 'p4', 'verse', 'v27', 'label']",27
148,"[148, 'p4', 'verse', 'v27', 'content']","I therefore have not sinned against you, and you do me wrong by making war on me."
149,"[149, 'p4', 'verse', 'v27', 'note', 'x']","#Gen. 16:5;18:25;31:53;1 Sam. 24:12,15"
150,"[150, 'p4', 'verse', 'v27', 'content']",The
151,"[151, 'p4', 'verse', 'v27', 'nd']",Lord
152,"[152, 'p4', 'verse', 'v27', 'content']",", the Judge, decide this day between the people of Israel and the people of Ammon.”"
153,"['v027_ESV_JDG_011', 153, 'p4', 'verse', 'v27', 'plain_text']","27 I therefore have not sinned against you, and you do me wrong by making war on me. The Lord , the Judge, decide this day between the people of Israel and the people of Ammon.”"
154,"[154, 'p4', 'verse', 'v28', 'label']",28
155,"[155, 'p4', 'verse', 'v28', 'content']",But the king of the Ammonites did not listen to the words of Jephthah that he sent to him.
156,"[156, 's1', 'heading']",Jephthah’s Tragic Vow
157,"['v028_ESV_JDG_011', 157, 'p4', 'verse', 'v28', 'plain_text']",28 But the king of the Ammonites did not listen to the words of Jephthah that he sent to him.
158,"[158, 'p5', 'verse', 'v29', 'label']",29
159,"[159, 'p5', 'verse', 'v29', 'note', 'x']",#See ch.3:10
160,"[160, 'p5', 'verse', 'v29', 'content']",Then the Spirit of the
161,"[161, 'p5', 'verse', 'v29', 'nd']",Lord
162,"[162, 'p5', 'verse', 'v29', 'content']","was upon Jephthah, and he passed through Gilead and Manasseh and passed on to Mizpah of Gilead, and from Mizpah of Gilead he passed on to the Ammonites."
163,"['v029_ESV_JDG_011', 163, 'p5', 'verse', 'v29', 'plain_text']","29 Then the Spirit of the Lord was upon Jephthah, and he passed through Gilead and Manasseh and passed on to Mizpah of Gilead, and from Mizpah of Gilead he passed on to the Ammonites."
164,"[164, 'p5', 'verse', 'v30', 'label']",30
165,"[165, 'p5', 'verse', 'v30', 'content']",And Jephthah
166,"[166, 'p5', 'verse', 'v30', 'note', 'x']",#Gen. 28:20;1 Sam. 1:11
167,"[167, 'p5', 'verse', 'v30', 'content']",made a vow to the
168,"[168, 'p5', 'verse', 'v30', 'nd']",Lord
169,"[169, 'p5', 'verse', 'v30', 'content']","and said, “If you will give the Ammonites into my hand,"
170,"['v030_ESV_JDG_011', 170, 'p5', 'verse', 'v30', 'plain_text']","30 And Jephthah made a vow to the Lord and said, “If you will give the Ammonites into my hand,"
171,"[171, 'p5', 'verse', 'v31', 'label']",31
172,"[172, 'p5', 'verse', 'v31', 'content']",then whatever
173,"[173, 'p5', 'verse', 'v31', 'note', 'f']",#11:31Orwhoever
174,"[174, 'p5', 'verse', 'v31', 'content']",comes out from the doors of my house to meet me when I return in peace from the Ammonites
175,"[175, 'p5', 'verse', 'v31', 'note', 'x']",#[Lev. 27:2;1 Sam. 1:28]
176,"[176, 'p5', 'verse', 'v31', 'content']",shall be the
177,"[177, 'p5', 'verse', 'v31', 'nd']",Lord
178,"[178, 'p5', 'verse', 'v31', 'content']","’s, and"
179,"[179, 'p5', 'verse', 'v31', 'note', 'x']",#Ps. 66:13
180,"[180, 'p5', 'verse', 'v31', 'content']",I will offer it
181,"[181, 'p5', 'verse', 'v31', 'note', 'f']",#11:31Orhim
182,"[182, 'p5', 'verse', 'v31', 'content']",up for a burnt offering.”
183,"['v031_ESV_JDG_011', 183, 'p5', 'verse', 'v31', 'plain_text']","31 then whatever comes out from the doors of my house to meet me when I return in peace from the Ammonites shall be the Lord ’s, and I will offer it up for a burnt offering.”"
184,"[184, 'p5', 'verse', 'v32', 'label']",32
185,"[185, 'p5', 'verse', 'v32', 'content']","So Jephthah crossed over to the Ammonites to fight against them, and the"
186,"[186, 'p5', 'verse', 'v32', 'nd']",Lord
187,"[187, 'p5', 'verse', 'v32', 'content']",gave them into his hand.
188,"['v032_ESV_JDG_011', 188, 'p5', 'verse', 'v32', 'plain_text']","32 So Jephthah crossed over to the Ammonites to fight against them, and the Lord gave them into his hand."
189,"[189, 'p5', 'verse', 'v33', 'label']",33
190,"[190, 'p5', 'verse', 'v33', 'content']",And he struck them from Aroer to the neighborhood of
191,"[191, 'p5', 'verse', 'v33', 'note', 'x']",#Ezek. 27:17
192,"[192, 'p5', 'verse', 'v33', 'content']","Minnith, twenty cities, and as far as Abel-keramim, with a great blow. So the Ammonites were subdued before the people of Israel."
193,"['v033_ESV_JDG_011', 193, 'p5', 'verse', 'v33', 'plain_text']","33 And he struck them from Aroer to the neighborhood of Minnith, twenty cities, and as far as Abel-keramim, with a great blow. So the Ammonites were subdued before the people of Israel."
194,"[194, 'p6', 'verse', 'v34', 'label']",34
195,"[195, 'p6', 'verse', 'v34', 'content']",Then Jephthah came to his home at
196,"[196, 'p6', 'verse', 'v34', 'note', 'x']",#ver.11;ch.10:17
197,"[197, 'p6', 'verse', 'v34', 'content']","Mizpah. And behold, his daughter came out to meet him"
198,"[198, 'p6', 'verse', 'v34', 'note', 'x']",#Ex. 15:20;1 Sam. 18:6;Ps. 68:25;Jer. 31:4
199,"[199, 'p6', 'verse', 'v34', 'content']",with tambourines and with dances. She was his only child; besides her he had neither son nor daughter.
200,"['v034_ESV_JDG_011', 200, 'p6', 'verse', 'v34', 'plain_text']","34 Then Jephthah came to his home at Mizpah. And behold, his daughter came out to meet him with tambourines and with dances. She was his only child; besides her he had neither son nor daughter."
201,"[201, 'p6', 'verse', 'v35', 'label']",35
202,"[202, 'p6', 'verse', 'v35', 'content']","And as soon as he saw her, he tore his clothes and said, “Alas, my daughter! You have brought me very low, and you have become the cause of great trouble to me. For I have opened my mouth to the"
203,"[203, 'p6', 'verse', 'v35', 'nd']",Lord
204,"[204, 'p6', 'verse', 'v35', 'content']",","
205,"[205, 'p6', 'verse', 'v35', 'note', 'x']","#Num. 30:2;[Eccles. 5:4,5]"
206,"[206, 'p6', 'verse', 'v35', 'content']",and I cannot take back my vow.”
207,"['v035_ESV_JDG_011', 207, 'p6', 'verse', 'v35', 'plain_text']","35 And as soon as he saw her, he tore his clothes and said, “Alas, my daughter! You have brought me very low, and you have become the cause of great trouble to me. For I have opened my mouth to the Lord , and I cannot take back my vow.”"
208,"[208, 'p6', 'verse', 'v36', 'label']",36
