id,tag,text
1,"[1, 'label']",8
2,"[2, 's1', 'heading']",Gideon Defeats Zebah and Zalmunna
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'note', 'x']",#[ch.12:1;2 Sam. 19:41]
5,"[5, 'p1', 'verse', 'v1', 'content']","Then the men of Ephraim said to him, “What is this that you have done to us, not to call us when you went to fight against Midian?” And they accused him fiercely."
6,"['v001_ESV_JDG_008', 6, 'p1', 'verse', 'v1', 'plain_text']","1 Then the men of Ephraim said to him, “What is this that you have done to us, not to call us when you went to fight against Midian?” And they accused him fiercely."
7,"[7, 'p1', 'verse', 'v2', 'label']",2
8,"[8, 'p1', 'verse', 'v2', 'content']","And he said to them, “What have I done now in comparison with you? Is not"
9,"[9, 'p1', 'verse', 'v2', 'note', 'x']",#Isa. 24:13;Jer. 49:9;Obad. 5;Mic. 7:1
10,"[10, 'p1', 'verse', 'v2', 'content']",the gleaning of the grapes of Ephraim better than the grape harvest of Abiezer?
11,"['v002_ESV_JDG_008', 11, 'p1', 'verse', 'v2', 'plain_text']","2 And he said to them, “What have I done now in comparison with you? Is not the gleaning of the grapes of Ephraim better than the grape harvest of Abiezer?"
12,"[12, 'p1', 'verse', 'v3', 'label']",3
13,"[13, 'p1', 'verse', 'v3', 'note', 'x']","#ch.7:24,25"
14,"[14, 'p1', 'verse', 'v3', 'content']","God has given into your hands the princes of Midian, Oreb and Zeeb. What have I been able to do in comparison with you?”"
15,"[15, 'p1', 'verse', 'v3', 'note', 'x']",#[Prov. 15:1]
16,"[16, 'p1', 'verse', 'v3', 'content']",Then their anger
17,"[17, 'p1', 'verse', 'v3', 'note', 'f']",#8:3Hebrewtheir spirit
18,"[18, 'p1', 'verse', 'v3', 'content']",against him subsided when he said this.
19,"['v003_ESV_JDG_008', 19, 'p1', 'verse', 'v3', 'plain_text']","3 God has given into your hands the princes of Midian, Oreb and Zeeb. What have I been able to do in comparison with you?” Then their anger against him subsided when he said this."
20,"[20, 'p2', 'verse', 'v4', 'label']",4
21,"[21, 'p2', 'verse', 'v4', 'content']","And Gideon came to the Jordan and crossed over, he and"
22,"[22, 'p2', 'verse', 'v4', 'note', 'x']",#ch.7:6
23,"[23, 'p2', 'verse', 'v4', 'content']","the 300 men who were with him, exhausted yet pursuing."
24,"['v004_ESV_JDG_008', 24, 'p2', 'verse', 'v4', 'plain_text']","4 And Gideon came to the Jordan and crossed over, he and the 300 men who were with him, exhausted yet pursuing."
25,"[25, 'p2', 'verse', 'v5', 'label']",5
26,"[26, 'p2', 'verse', 'v5', 'content']",So he said to the men of
27,"[27, 'p2', 'verse', 'v5', 'note', 'x']",#Gen. 33:17;Ps. 60:6
28,"[28, 'p2', 'verse', 'v5', 'content']","Succoth, “Please give loaves of bread to the people who follow me, for they are exhausted, and I am pursuing after Zebah and Zalmunna, the kings of Midian.”"
29,"['v005_ESV_JDG_008', 29, 'p2', 'verse', 'v5', 'plain_text']","5 So he said to the men of Succoth, “Please give loaves of bread to the people who follow me, for they are exhausted, and I am pursuing after Zebah and Zalmunna, the kings of Midian.”"
30,"[30, 'p2', 'verse', 'v6', 'label']",6
31,"[31, 'p2', 'verse', 'v6', 'content']","And the officials of Succoth said,"
32,"[32, 'p2', 'verse', 'v6', 'note', 'x']",#[1 Kgs. 20:11]
33,"[33, 'p2', 'verse', 'v6', 'content']","“Are the hands of Zebah and Zalmunna already in your hand,"
34,"[34, 'p2', 'verse', 'v6', 'note', 'x']",#[1 Sam. 25:11]
35,"[35, 'p2', 'verse', 'v6', 'content']",that we should give bread to your army?”
36,"['v006_ESV_JDG_008', 36, 'p2', 'verse', 'v6', 'plain_text']","6 And the officials of Succoth said, “Are the hands of Zebah and Zalmunna already in your hand, that we should give bread to your army?”"
37,"[37, 'p2', 'verse', 'v7', 'label']",7
38,"[38, 'p2', 'verse', 'v7', 'content']","So Gideon said, “Well then, when the"
39,"[39, 'p2', 'verse', 'v7', 'nd']",Lord
40,"[40, 'p2', 'verse', 'v7', 'content']","has given Zebah and Zalmunna into my hand,"
41,"[41, 'p2', 'verse', 'v7', 'note', 'x']",#ver.16
42,"[42, 'p2', 'verse', 'v7', 'content']",I will flail your flesh with the thorns of the wilderness and with briers.”
