id,tag,text
1,"[1, 'label']",10
2,"[2, 's1', 'heading']",Tola and Jair
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",After Abimelech there arose to
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']","#ver.12, 13;See ch.2:16"
6,"[6, 'p1', 'verse', 'v1', 'content']","save Israel Tola the son of Puah, son of Dodo, a man of Issachar, and he lived at Shamir in"
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']",#SeeJosh. 24:33
8,"[8, 'p1', 'verse', 'v1', 'content']",the hill country of Ephraim.
9,"['v001_ESV_JDG_010', 9, 'p1', 'verse', 'v1', 'plain_text']","1 After Abimelech there arose to save Israel Tola the son of Puah, son of Dodo, a man of Issachar, and he lived at Shamir in the hill country of Ephraim."
10,"[10, 'p1', 'verse', 'v2', 'label']",2
11,"[11, 'p1', 'verse', 'v2', 'content']",And he judged Israel twenty-three years. Then he died and was buried at Shamir.
12,"['v002_ESV_JDG_010', 12, 'p1', 'verse', 'v2', 'plain_text']",2 And he judged Israel twenty-three years. Then he died and was buried at Shamir.
13,"[13, 'p2', 'verse', 'v3', 'label']",3
14,"[14, 'p2', 'verse', 'v3', 'content']","After him arose Jair the Gileadite, who judged Israel twenty-two years."
15,"['v003_ESV_JDG_010', 15, 'p2', 'verse', 'v3', 'plain_text']","3 After him arose Jair the Gileadite, who judged Israel twenty-two years."
16,"[16, 'p2', 'verse', 'v4', 'label']",4
17,"[17, 'p2', 'verse', 'v4', 'content']",And he had thirty sons who
18,"[18, 'p2', 'verse', 'v4', 'note', 'x']",#ch.5:10;12:14
19,"[19, 'p2', 'verse', 'v4', 'content']","rode on thirty donkeys, and they had thirty cities, called Havvoth-jair to this day,"
20,"[20, 'p2', 'verse', 'v4', 'note', 'x']",#Deut. 3:14
21,"[21, 'p2', 'verse', 'v4', 'content']",which are in the land of Gilead.
22,"['v004_ESV_JDG_010', 22, 'p2', 'verse', 'v4', 'plain_text']","4 And he had thirty sons who rode on thirty donkeys, and they had thirty cities, called Havvoth-jair to this day, which are in the land of Gilead."
23,"[23, 'p2', 'verse', 'v5', 'label']",5
24,"[24, 'p2', 'verse', 'v5', 'content']",And Jair died and was buried in Kamon.
25,"[25, 's1', 'heading']",Further Disobedience and Oppression
26,"['v005_ESV_JDG_010', 26, 'p2', 'verse', 'v5', 'plain_text']",5 And Jair died and was buried in Kamon.
27,"[27, 'p3', 'verse', 'v6', 'label']",6
28,"[28, 'p3', 'verse', 'v6', 'note', 'x']",#See ch.2:11
29,"[29, 'p3', 'verse', 'v6', 'content']",The people of Israel again did what was evil in the sight of the
30,"[30, 'p3', 'verse', 'v6', 'nd']",Lord
31,"[31, 'p3', 'verse', 'v6', 'note', 'x']",#See ch.2:13
32,"[32, 'p3', 'verse', 'v6', 'content']","and served the Baals and the Ashtaroth, the gods of Syria,"
33,"[33, 'p3', 'verse', 'v6', 'note', 'x']","#1 Kgs. 11:5,7,33;2 Kgs. 23:13"
34,"[34, 'p3', 'verse', 'v6', 'content']","the gods of Sidon, the gods of Moab, the gods of the Ammonites, and the gods of the Philistines. And they"
